captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.51364.first,candidates.51364.last,candidates.51364.abbrv,candidates.51364.incumbent,candidates.51364.party,candidates.51364.candidateID,candidates.51364.ballotOrder,candidates.51364.polID,candidates.51364.polNum,candidates.51364.electWon,candidates.51910.first,candidates.51910.last,candidates.51910.party,candidates.51910.candidateID,candidates.51910.ballotOrder,candidates.51910.polID,candidates.51910.polNum,candidates.51910.electWon,candidates.51364.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,VA-20221108_Eday80,47,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,342382,99,0,1155407,True,20221108VA47007,2022-11-08,VA,51364,Donald,McEachin,McEchn,True,Dem,51364,1,45762,49241,0,Leon,Benjamin,GOP,51910,2,69522,49574,0,
1667952827,2022-11-09 00:13:47 +0000,e67364b5505081c4cca0f28ef8e8d84768d1cc02,VA-20221108_Eday80,47,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 4,4,342382,99,0,1155407,True,20221108VA47007,2022-11-08,VA,51364,Donald,McEachin,McEchn,True,Dem,51364,1,45762,49241,0,Leon,Benjamin,GOP,51910,2,69522,49574,0,
1667953790,2022-11-09 00:29:50 +0000,6070b11d4c3c0a9b2acaa63cc75a94579377e299,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,342382,99,20327,1155407,True,20221108VA47007,2022-11-08,VA,51364,Donald,McEachin,McEchn,True,Dem,51364,1,45762,49241,0,Leon,Benjamin,GOP,51910,2,69522,49574,0,
1667954328,2022-11-09 00:38:48 +0000,bfe97281aaab58d7c74edee2f505906bcc18daea,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,342382,99,30234,1155407,True,20221108VA47007,2022-11-08,VA,51364,Donald,McEachin,McEchn,True,Dem,51364,1,45762,49241,0,Leon,Benjamin,GOP,51910,2,69522,49574,0,
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,342382,99,34037,1155407,True,20221108VA47007,2022-11-08,VA,51364,Donald,McEachin,McEchn,True,Dem,51364,1,45762,49241,0,Leon,Benjamin,GOP,51910,2,69522,49574,0,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,341063,99,42028,1155407,True,20221108VA47007,2022-11-08,VA,51364,Donald,McEachin,McEchn,True,Dem,51364,1,45762,49241,0,Leon,Benjamin,GOP,51910,2,69522,49574,0,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,342382,99,40487,1155407,True,20221108VA47007,2022-11-08,VA,51364,Donald,McEachin,McEchn,True,Dem,51364,1,45762,49241,0,Leon,Benjamin,GOP,51910,2,69522,49574,0,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,341063,99,42028,1155407,True,20221108VA47007,2022-11-08,VA,51364,Donald,McEachin,McEchn,True,Dem,51364,1,45762,49241,0,Leon,Benjamin,GOP,51910,2,69522,49574,0,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,341063,99,49316,1155407,True,20221108VA47007,2022-11-08,VA,51364,Donald,McEachin,McEchn,True,Dem,51364,1,45762,49241,0,Leon,Benjamin,GOP,51910,2,69522,49574,0,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,VA-20221108_Eday80,47,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,341063,99,57712,1155407,True,20221108VA47007,2022-11-08,VA,51364,Donald,McEachin,McEchn,True,Dem,51364,1,45762,49241,0,Leon,Benjamin,GOP,51910,2,69522,49574,0,
