captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.12191.first,candidates.12191.last,candidates.12191.abbrv,candidates.12191.incumbent,candidates.12191.party,candidates.12191.candidateID,candidates.12191.ballotOrder,candidates.12191.polID,candidates.12191.polNum,candidates.12191.electWon,candidates.13970.first,candidates.13970.last,candidates.13970.party,candidates.13970.candidateID,candidates.13970.ballotOrder,candidates.13970.polID,candidates.13970.polNum,candidates.13970.electWon,candidates.14277.first,candidates.14277.last,candidates.14277.party,candidates.14277.candidateID,candidates.14277.ballotOrder,candidates.14277.polID,candidates.14277.polNum,candidates.14277.electWon,candidates.12191.winnerDateTime
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,212226,99,106224,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,213148,99,125860,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,213148,99,147008,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,213383,99,183813,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,213759,99,185201,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,AR-20221108_Eday80,4,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,214357,99,188241,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,215752,99,194731,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667970548,2022-11-08 23:09:08 -0600,a039c3e3daf59c6709863984d030931ce2f47b8a,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,216819,99,203745,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667971525,2022-11-08 23:25:25 -0600,8a3d225df35b90ad7577e78c738af67af6cd9c8b,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219208,99,203745,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667972427,2022-11-08 23:40:27 -0600,ae4901446f849f3ab62f6a79323d475c59ad0832,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219182,99,203990,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667973160,2022-11-08 23:52:40 -0600,a8c30e49fdf2578eef8c8f50f6106d095bb0fc07,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219654,99,210746,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667974006,2022-11-09 00:06:46 -0600,c8cae7bec2b0c7f4ed9e9ca6a473abc069a1d034,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,220297,99,210746,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667974899,2022-11-09 00:21:39 -0600,387e9cf2d205ebca879101fc8e33b930b1cbd329,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,220408,99,210746,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667975734,2022-11-09 00:35:34 -0600,416f9cd2c686176e63aeb1ee56cb9d01151b28ae,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,220408,99,215980,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667976590,2022-11-09 00:49:50 -0600,94cc860afa532570fe1eea1ef2140983ffb9d8e8,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,220653,99,216004,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667978139,2022-11-09 01:15:39 -0600,6e2e8e564c230fac37dee2fdeebdd5738ebfcc2b,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219951,99,216004,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667983071,2022-11-09 02:37:51 -0600,84bbf1af0bb96f095aaf2f6f55e9d106638797ad,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219951,99,216185,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667983841,2022-11-09 02:50:41 -0600,193695bfa5205d54cf0a283dfe143de9c0437045,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219397,99,216185,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667984684,2022-11-09 03:04:44 -0600,40abf9921c14d95618cf6117bc4a3cf26112c935,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,220111,99,216185,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667984723,2022-11-09 03:05:23 -0600,6ac28a34ef8dbaf25c87c723f770fe76efba1e6a,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219397,99,216185,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667984764,2022-11-09 03:06:04 -0600,db7461c203555bdc9bc9774db7ede91b31160520,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,220111,99,216185,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667986550,2022-11-09 03:35:50 -0600,19ab2663806721e2a09cf86982ae22188241e675,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,220105,99,216185,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1667988128,2022-11-09 04:02:08 -0600,f8fa13f4892e3059720f56202eb33a9d12022027,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219564,99,216185,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668014266,2022-11-09 11:17:46 -0600,3cc2a74a0bad85503e955836fa2f85a5c7e3fb0f,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219564,99,216199,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668015190,2022-11-09 11:33:10 -0600,d52385464df39ba60b93a76ab54f5eec5ee963c7,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219531,99,216199,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668015946,2022-11-09 11:45:46 -0600,71e07354f0d02a4fca59dc3119a5772fa165ab79,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219068,99,216199,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668025981,2022-11-09 14:33:01 -0600,2d027a675205fb4f86c5d90a733890246461d37d,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219083,99,216199,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668026022,2022-11-09 14:33:42 -0600,9d137af14c0952ec92c4fedea900dc609b6fa90a,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219068,99,216199,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668026064,2022-11-09 14:34:24 -0600,ca03a4a269e6058d6a1aa258dc8c813a933a7e00,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219083,99,216199,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668098209,2022-11-10 10:36:49 -0600,2193520af0f1d2a5c03b9791506d900b6e5d065f,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219083,99,216384,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668098252,2022-11-10 10:37:32 -0600,29b0cff0428a1a49fe958cc35d18c3fdcf253324,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219083,99,216199,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668098334,2022-11-10 10:38:54 -0600,5c93bb232bc70ad9bdaf59cdec5c9e22138a4f6b,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219083,99,216384,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668106785,2022-11-10 12:59:45 -0600,69f90260ef99b3001dde7683f883439d9d8a64ca,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219244,99,216384,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668120940,2022-11-10 16:55:40 -0600,1ec9a7460779746ee922822748135e0a32569bba,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219286,99,216384,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668176360,2022-11-11 08:19:20 -0600,c7501df3af80c6dcec3bf43a857e165139e69d2f,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219286,99,216410,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668178892,2022-11-11 09:01:32 -0600,2632510497f565a1a4d3905f3f286719e9576be9,AR-20221108_Eday80,4,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,219312,99,216410,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668541285,2022-11-15 13:41:25 -0600,b48ca172cc0e6c4751c006cf329d367ddd1367ed,AR-20221108_Eday80,4,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,219312,99,216442,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668701879,2022-11-17 10:17:59 -0600,b1be77ed8943de11a039ef20b0e53d892919fad4,AR-20221108_Eday80,4,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,8006,100,216442,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668704580,2022-11-17 11:03:00 -0600,c1478563427e2809caad5dba6a11782fb953e09f,AR-20221108_Eday80,4,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,7365,100,216442,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
1668722826,2022-11-17 16:07:06 -0600,d99312aedb5f0c199f40d12a16afea8aa01c8179,AR-20221108_Eday80,4,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,7406,100,216442,969438,True,20221108AR5107,2022-11-08,AR,12191,Bruce,Westerman,Westrmn,True,GOP,12191,2,63418,7822,0,John,White,Dem,13970,3,70530,8907,0,Gregory,Maxwell,Lib,14277,1,71713,8604,0,2022-11-09T04:44:28.145Z
