captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.23096.first,candidates.23096.last,candidates.23096.party,candidates.23096.incumbent,candidates.23096.candidateID,candidates.23096.polID,candidates.23096.ballotOrder,candidates.23096.polNum,candidates.23096.electWon,candidates.23097.first,candidates.23097.last,candidates.23097.abbrv,candidates.23097.party,candidates.23097.candidateID,candidates.23097.polID,candidates.23097.ballotOrder,candidates.23097.polNum,candidates.23097.electWon,candidates.23096.winnerDateTime,isCertified
1667988882,2022-11-09 04:14:42 -0600,50e686bbeb599e4b3a701673cc58310482a21b94,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 50,50,306391,90,137876,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,
1667994349,2022-11-09 05:45:49 -0600,e8d7897d88921add83813b08df4a39fd5098befe,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 50,50,306391,90,145020,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,
1668048628,2022-11-09 20:50:28 -0600,d9942d7a3e8312277f8fbd2d242dca55285fb52b,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 50,50,302125,95,145020,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,
1668132649,2022-11-10 20:10:49 -0600,158557a71859a290774b36930f1ce22648cf9b50,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 50,50,245797,95,145020,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,
1668134398,2022-11-10 20:39:58 -0600,0a8458a58decced3f0e4c913439b5432de00d5b6,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 50,50,245797,99,145020,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,
1668137845,2022-11-10 21:37:25 -0600,ffdcc0c46d8744800dde6c9ba691663053158a1c,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 50,50,245797,99,167517,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,
1668224239,2022-11-11 21:37:19 -0600,ee154a89b3ea1f950602796e0b244b4d36dd8a35,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 50,50,245797,99,190067,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,
1668310946,2022-11-12 21:42:26 -0600,8270dc5bec939ad33d8fa54549181762ffc28fc5,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 50,50,245797,99,204237,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,
1668396755,2022-11-13 21:32:35 -0600,3bfcce9ca03f5622116097307dffa5c4b760c3a1,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 50,50,246069,99,226901,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,
1668483076,2022-11-14 21:31:16 -0600,be0ed06474a9ef008c53e1ecb2003da0831894e8,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 50,50,246069,99,248824,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,
1668648712,2022-11-16 19:31:52 -0600,2f15427ec3b608e3ecefe5b01ef54f1b8020f35a,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 50,50,276471,99,265843,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,
1668820344,2022-11-18 19:12:24 -0600,5263b4c935a884de085a0ba2de9ff22751912749,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 50,50,271268,99,267052,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,
1669239113,2022-11-23 15:31:53 -0600,c7df2be7223edf6516880ce4e63168958ceb6036,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 50,50,271268,99,267708,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,False
1669768305,2022-11-29 18:31:45 -0600,7b4803d1c7aafff506b4399b19f35704f6b5d3c8,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 50,50,271268,99,268074,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,False
1669814724,2022-11-30 07:25:24 -0600,102bd6a57fca5cd1b37ef650e8eab0e335db468f,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 50,50,270782,99,268074,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,False
1669988126,2022-12-02 07:35:26 -0600,9b719b56450175ff0c3dc9a99889cbb78cb242b4,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 50,50,270782,99,268369,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,False
1670383979,2022-12-06 21:32:59 -0600,73ae45607a058bdf165187d31e439ef3d8fedc5b,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 50,50,270782,99,268600,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,0.0,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,0.0,2022-11-09T07:03:22.270Z,False
1670593688,2022-12-09 07:48:08 -0600,42333ffa3f7f50f162ade3fc12ba6d64637295f9,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 50,50,270782,99,268635,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,,2022-11-09T07:03:22.270Z,False
1671401109,2022-12-18 16:05:09 -0600,fa7ee30ea487e8df28bb2248399d87049bd3dc55,CA-20221108_Eday80,5,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 50,50,268635,100,268635,1173229,True,20221108CA5742,2022-11-08,CA,23096,Scott,Peters,Dem,True,23096,50902,1,11868,,Corey,Gustafson,Gustafsn,GOP,23097,70661,2,13862,,2022-11-09T07:03:22.270Z,False
