captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex
1668049387,2022-11-09 21:03:07 -0600,89aeecd39fe47dba2a6f81615ec8a7a12a6c9a4d,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T03:02:15.388Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668066697,2022-11-10 01:51:37 -0600,5a7dbd5d02520a9147045289b25e264bbde98b4b,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T07:50:38.070Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668066738,2022-11-10 01:52:18 -0600,08cebc6001723a9d01d8de67f8fee2c7aa3b3855,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T07:51:38.192Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668066821,2022-11-10 01:53:41 -0600,058d94a1bfeb799d063a55ef0d69ae6ef1afc8bb,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T07:52:39.072Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668066862,2022-11-10 01:54:22 -0600,c17f2f3b44af4d6d0cbfe1d8761fd8b7a65c062a,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T07:53:37.745Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668071327,2022-11-10 03:08:47 -0600,ba915ba6dfab995268355b8cac3a2c8bf9a1d2f3,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T09:07:36.855Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668071365,2022-11-10 03:09:25 -0600,0ae7c9eb92308bac35753d279acd90995a2e20ec,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T09:08:37.711Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668071444,2022-11-10 03:10:44 -0600,459db775f15f680e39bd4f8e6aeb9e13158bae2a,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T09:09:37.322Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668077663,2022-11-10 04:54:23 -0600,5ac9e6643cda307dcc53aa5ff6107b43425b9bf0,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T10:53:37.490Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668077743,2022-11-10 04:55:43 -0600,f2e5d866938d52c2250a848df159851f40acea0a,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T10:54:37.106Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668077824,2022-11-10 04:57:04 -0600,47b4d79ab14b8a1ebc709c8f8e5f93fc3c5a92e6,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T10:55:42.879Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668097623,2022-11-10 10:27:03 -0600,04d5e6ac8753c44293309c72d3492c41be8b7507,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T16:25:38.408Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668097662,2022-11-10 10:27:42 -0600,dc12ab4ca78a6f7fed8623f6e24274722f133ec6,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T16:26:37.798Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668102214,2022-11-10 11:43:34 -0600,df717311675af9c1d8562b09f71e37fbb88a3d7b,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T17:42:39.773Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668102297,2022-11-10 11:44:57 -0600,02184431986f11b826d45d5c2144a30bfa58239f,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T17:43:38.218Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668102341,2022-11-10 11:45:41 -0600,1bd73dab59a186b6d3bf21ecb9e7e6979613e478,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T17:44:39.764Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668102426,2022-11-10 11:47:06 -0600,732daffc69ca3f5ea8025111421b22685f1bdeca,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T17:45:37.836Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668134829,2022-11-10 20:47:09 -0600,124aae7a51f8b24b01d2e2198668f4951279f827,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T02:45:37.674Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668134872,2022-11-10 20:47:52 -0600,e120aff305050b22a747790f908a7d0e7e5ce8e9,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T02:46:37.980Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668134914,2022-11-10 20:48:34 -0600,a6258aa18d0d94db75b3b4ec74bfab57603c7913,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T02:47:40.096Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668135001,2022-11-10 20:50:01 -0600,8b6295221c8eb40fcd5c40f8a93da3c02c0bd251,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T02:48:37.376Z,304,304,100.0,10525,231128,73.97,10527,81334,26.03,315618,99,312462,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668135809,2022-11-10 21:03:29 -0600,78a47f079f7d5745a3642977458421f6d9034fc2,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T03:02:06.444Z,304,304,100.0,10525,233148,73.97,10527,82040,26.03,315618,99,315188,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668136021,2022-11-10 21:07:01 -0600,699bfd7bc646f3d2d2bad714f744167de119cbeb,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T03:06:16.992Z,304,304,100.0,10525,234626,73.94,10527,82698,26.06,315618,99,317324,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668136359,2022-11-10 21:12:39 -0600,ae5cff4d113b5eeef260f60bd4882e3f12b01b96,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T03:11:55.864Z,304,304,100.0,10525,236540,73.91,10527,83518,26.09,315618,99,320058,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668136573,2022-11-10 21:16:13 -0600,4a6758188bcfdfa22fbad243b389a340bf9fb2ae,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T03:15:18.911Z,304,304,100.0,10525,238242,73.92,10527,84076,26.08,315618,99,322318,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668136825,2022-11-10 21:20:25 -0600,418f13fced17fc8188513795acd2a710f33a32f3,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T03:19:02.131Z,304,304,100.0,10525,241904,73.98,10527,85088,26.02,315618,99,326992,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668136995,2022-11-10 21:23:15 -0600,8b399d2ef84944406070d837be37e7ebb759327a,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T03:22:00.750Z,304,304,100.0,10525,246184,73.91,10527,86894,26.09,315618,99,333078,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668137165,2022-11-10 21:26:05 -0600,504e82648ef46bd66b2487638c7ab887dfede3ba,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T03:25:11.690Z,304,304,100.0,10525,247070,73.94,10527,87096,26.06,315618,99,334166,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668137416,2022-11-10 21:30:16 -0600,a7a3148b5366a398a80800937854c0494437ca00,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T03:29:07.526Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,315618,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668137630,2022-11-10 21:33:50 -0600,c429d84ce0b8f31e28a54c36c4cd32de42933422,20221108DC9348,live,98.61,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T03:33:06.093Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,340060,99,335340,819740,304,291,X,2022-11-09T02:36:06.153Z,0.0
1668137672,2022-11-10 21:34:32 -0600,95469088ded6a5ec8bd38b66b17f547c5d14b770,20221108DC9348,live,95.37,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T03:33:38.003Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,351615,99,335340,819740,304,291,X,2022-11-09T02:36:06.153Z,0.0
1668137714,2022-11-10 21:35:14 -0600,ca0d009dd9dc74c32e800c4eff9515a4948b7750,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T03:34:10.514Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668141650,2022-11-10 22:40:50 -0600,24180ac923a02764dd907b144be5d4bf44cd421b,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T04:39:37.258Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668141690,2022-11-10 22:41:30 -0600,182675e8c184aaf89459aca48aa44474f36127d6,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T04:40:37.467Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668141775,2022-11-10 22:42:55 -0600,618d1a10222ee9c00a162f0f50708e5b7110a731,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T04:41:40.165Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668168357,2022-11-11 06:05:57 -0600,4dff8111e91ecf4d0a49605fcde70989d34cb354,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T12:04:36.718Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668168398,2022-11-11 06:06:38 -0600,09623e99a507246207bcdfb993d8617ee6625cea,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T12:05:36.998Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668168479,2022-11-11 06:07:59 -0600,7d9847402030a52657c92013aab44f63b130dab3,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T12:06:38.016Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668176681,2022-11-11 08:24:41 -0600,8003832a987e2d7cca78eb08bb971bbfdf7d3e82,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T14:23:36.310Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668180532,2022-11-11 09:28:52 -0600,b88f9cbec549a2831ecbf094ca4ad547397fdb37,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T15:27:54.248Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668184875,2022-11-11 10:41:15 -0600,93f6933d90bf63d8794c109d4cb0f466c6fd1755,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T16:40:35.016Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668184958,2022-11-11 10:42:38 -0600,88b8b093e0e975dfbcc70188261e29b584a8bd9c,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T16:41:34.323Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668185040,2022-11-11 10:44:00 -0600,c25976b2457289d712ffdedea977f2abea1974f2,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T16:42:36.906Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668192996,2022-11-11 12:56:36 -0600,c41dcf766c9ac3bc00e19320f0d552d4d1442bc3,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T18:55:37.498Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668193078,2022-11-11 12:57:58 -0600,ab029deabbfb6ffcc26c1ffe4c3ec863862165dc,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T18:56:40.404Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668193120,2022-11-11 12:58:40 -0600,08b815d57907de95d09d07eb2886936c925438f6,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T18:57:37.981Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668193203,2022-11-11 13:00:03 -0600,d1eebeed8086c5a18b66585b1c47942f93040314,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T18:58:37.286Z,304,304,100.0,10525,248060,73.97,10527,87280,26.03,338727,99,335340,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668196037,2022-11-11 13:47:17 -0600,a1370ecd35d52cd57c14f3db9205209e1e873f7a,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:45:53.501Z,304,304,100.0,10525,249830,73.96,10527,87956,26.04,338727,99,337786,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668196164,2022-11-11 13:49:24 -0600,1f2431f11bcee9b5257f6b776832838d4be17e1c,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:48:05.454Z,304,304,100.0,10525,250720,73.92,10527,88436,26.08,338727,99,339156,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668196290,2022-11-11 13:51:30 -0600,d513fdb764beb2a11a143972a80f220da4129d69,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:50:17.929Z,304,304,100.0,10525,250720,73.92,10527,88436,26.08,340654,99,339156,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668196332,2022-11-11 13:52:12 -0600,989a79f87bccd80db3cf528c11c77c4eb5fe77d1,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:51:18.646Z,304,304,100.0,10525,252036,73.87,10527,89166,26.13,343613,99,341202,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668196457,2022-11-11 13:54:17 -0600,2f6f9ca2fa9449f5be99f7c915d9180ff5532f97,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:53:17.143Z,304,304,100.0,10525,254018,73.84,10527,89986,26.16,343613,99,344004,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668196584,2022-11-11 13:56:24 -0600,b09c91814167435e0646d524f61bb1c2c9af7f99,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:55:21.628Z,304,304,100.0,10525,254322,73.85,10527,90058,26.15,343613,99,344380,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668196709,2022-11-11 13:58:29 -0600,0a24e1ace546dc3fddfaa552eb872658307df750,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:57:46.160Z,304,304,100.0,10525,255072,73.84,10527,90348,26.16,345028,99,345420,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668196750,2022-11-11 13:59:10 -0600,bb03475f9d6ca1028ed48b4dfa3446c76461c651,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:58:13.966Z,304,304,100.0,10525,255072,73.84,10527,90348,26.16,345554,99,345420,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668196833,2022-11-11 14:00:33 -0600,18a672d83e3675b864da25faa3c397184930a196,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:59:40.867Z,304,304,100.0,10525,256150,73.89,10527,90534,26.11,345554,99,346684,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668196875,2022-11-11 14:01:15 -0600,a26cca1ec3051cddc95b2c8ac2d0ceb1b74cee54,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:59:59.143Z,304,304,100.0,10525,256150,73.89,10527,90534,26.11,346193,99,346684,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668196917,2022-11-11 14:01:57 -0600,766c3c65aa0233389a8c493d3b72f2e38cd5d6fa,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:01:02.731Z,304,304,100.0,10525,256150,73.89,10527,90534,26.11,346193,99,346684,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668196960,2022-11-11 14:02:40 -0600,c9666f1cb67be1fa7085fcb4f9fae4538d11a417,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:01:43.818Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,349806,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668197002,2022-11-11 14:03:22 -0600,2007ec4fe4cbfe3ae21c80d3f84eee8fb5054ccc,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T20:02:04.233Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668206569,2022-11-11 16:42:49 -0600,aa908e6072fb8a880a10d40f6aee581c46d61d58,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T22:41:37.057Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668206611,2022-11-11 16:43:31 -0600,442e5f3e5565637090decc6a17bb19ccfee56b1a,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T22:42:38.054Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668206695,2022-11-11 16:44:55 -0600,2eac93acdbaf5068b5be84d72e9d077ccff77e06,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T22:43:38.367Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668206736,2022-11-11 16:45:36 -0600,b7cb18712e2a00fd772a16764cf26a9ebdb5b896,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T22:44:38.035Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668268580,2022-11-12 09:56:20 -0600,74afcfd1ee938022da3f152e3f0b1dcd3ce5d8b1,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-12T15:55:35.584Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668301802,2022-11-12 19:10:02 -0600,2ba40096b91539c4803e9ee4e93114e47a31922a,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-13T01:08:38.140Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668301843,2022-11-12 19:10:43 -0600,e0e1bbd9cffa20dde21844dc386f4e84f3abdb6c,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-13T01:09:37.070Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668301883,2022-11-12 19:11:23 -0600,f2841596af3ddc48952743c1d3a1d5eb0950093d,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-13T01:10:35.967Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668303173,2022-11-12 19:32:53 -0600,873e60fe10f28edb8c9f9b630bf3be8979c0fef6,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-13T01:31:36.876Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668303215,2022-11-12 19:33:35 -0600,50fcf0bb3cda5559ba49740898ca16127066ba8b,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-13T01:32:37.931Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668303298,2022-11-12 19:34:58 -0600,9a7dd83b299fdb8b4fad4b16d3ae79f3d96fea24,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-13T01:33:37.459Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668350083,2022-11-13 08:34:43 -0600,3874936f10602266d034c89852b874daa8785f64,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-13T14:33:35.965Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668350165,2022-11-13 08:36:05 -0600,09458ca0c49b710268a248fcc0e85d047da561d1,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-13T14:34:36.741Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668350204,2022-11-13 08:36:44 -0600,b0157290d7d02fa736a7170bee882ec267027e73,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-13T14:35:37.423Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
1668390484,2022-11-13 19:48:04 -0600,342d07a4d5a2f8c5f1e0550f142945f0db5fad77,20221108DC9348,live,99.0,DC,District of Columbia,9,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T01:47:36.652Z,304,304,100.0,10525,256816,73.91,10527,90668,26.09,350210,99,347484,819740,304,302,X,2022-11-09T02:36:06.153Z,0.0
