captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.55888.first,candidates.55888.last,candidates.55888.party,candidates.55888.incumbent,candidates.55888.candidateID,candidates.55888.polID,candidates.55888.ballotOrder,candidates.55888.polNum,candidates.55888.electWon,candidates.56197.first,candidates.56197.last,candidates.56197.party,candidates.56197.candidateID,candidates.56197.polID,candidates.56197.ballotOrder,candidates.56197.polNum,candidates.56197.electWon,candidates.55888.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,UT-20221108_Eday62,45,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,302531,99,0,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,UT-20221108_Eday80,45,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,251242,99,0,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,,
1667949573,2022-11-08 23:19:33 +0000,2891155c76df951385c61df78f71bb7f4a65a56b,UT-20221108_Eday80,45,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,251242,90,0,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,,
1667950106,2022-11-08 23:28:26 +0000,03bd9b09dc6ae9d95766d3877a273fc07c395a68,UT-20221108_Eday80,45,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,251242,99,0,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,,
1667950369,2022-11-08 23:32:49 +0000,88781f78b51366cb56dbc8603a43b441a541be7f,UT-20221108_Eday80,45,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,251242,90,0,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,UT-20221108_Eday80,45,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 1,1,251242,90,0,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,UT-20221108_Eday80,45,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,251242,90,56120,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,,
1667967725,2022-11-08 22:22:05 -0600,2e205cdf5acdeccc3a2b1c632c181258e2163fd9,UT-20221108_Eday80,45,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,265440,90,82973,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,,
1667968538,2022-11-08 22:35:38 -0600,921a14073c0a588fcddcb6fa0c38955a3a5e6401,UT-20221108_Eday80,45,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,276481,90,148135,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,,
1667969419,2022-11-08 22:50:19 -0600,01bf108661ea741dad657f108c5a84b69d73a32c,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,287937,90,168319,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,2022-11-09T04:37:43.767Z,
1667970284,2022-11-08 23:04:44 -0600,0fc8b3fccaefe74cf333b488517dd0339b8dd0b7,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,287720,90,168319,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,2022-11-09T04:37:43.767Z,
1667972072,2022-11-08 23:34:32 -0600,5f08375f0416ad308fd9009cb811eb22d16c43e4,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,287720,90,173308,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,2022-11-09T04:37:43.767Z,
1667973692,2022-11-09 00:01:32 -0600,ace2173236427104569b3ce7a51ec8e19284acf6,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,287720,90,175381,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,2022-11-09T04:37:43.767Z,
1667982876,2022-11-09 02:34:36 -0600,f1dcf8490c2a8ff76c7720ff88b0d3bca82564fc,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,286849,90,175381,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,2022-11-09T04:37:43.767Z,
1667985436,2022-11-09 03:17:16 -0600,3424d47f5341c2a346e8a3799f78a52faeab6c0b,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,286849,90,185395,823063,True,20221108UT45669,2022-11-08,UT,55888,Blake,Moore,GOP,True,55888,68817,1,51129,0,Rick,Jones,Dem,56197,70423,2,51007,0,2022-11-09T04:37:43.767Z,
