captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.7226.first,candidates.7226.last,candidates.7226.abbrv,candidates.7226.incumbent,candidates.7226.party,candidates.7226.candidateID,candidates.7226.ballotOrder,candidates.7226.polID,candidates.7226.polNum,candidates.7226.electWon,candidates.7715.first,candidates.7715.last,candidates.7715.party,candidates.7715.candidateID,candidates.7715.ballotOrder,candidates.7715.polID,candidates.7715.polNum,candidates.7715.electWon,candidates.7226.winnerDateTime
1667973555,2022-11-08 23:59:15 -0600,574ef20eb007a0ff55ecd54e4003b61f517e06b5,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,229474,99,219672,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1667973835,2022-11-09 00:03:55 -0600,b3bdd8a625be8657c0e5a46d72158acdcfd366d2,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,229954,99,220304,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1667974712,2022-11-09 00:18:32 -0600,8831ad0cd913a7df98a9591de88a61ddfc8730ee,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,231848,99,222642,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1667977161,2022-11-09 00:59:21 -0600,d4158baa35ee56754832f9c50c65e72445101881,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,231919,99,223934,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1667977204,2022-11-09 01:00:04 -0600,dac000c6cb8d5ec813c750db85e9cfb1bed2692e,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,231848,99,222642,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1667977245,2022-11-09 01:00:45 -0600,941801650b13c3c4f4a2abd9523403803c17f776,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,231919,99,223934,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1667978057,2022-11-09 01:14:17 -0600,45226886ebec704c2559e16aa3f6244612fff44c,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,231919,99,224200,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1667978906,2022-11-09 01:28:26 -0600,46fb017a53063e25347989264492b06463ea0564,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,232169,99,224200,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1667981323,2022-11-09 02:08:43 -0600,b5f3db39a2b7f38cd8f1d18e952da1355d85c27d,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,232169,99,224751,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1667982199,2022-11-09 02:23:19 -0600,0f8260b25929c4b69b3b9d7f2f5fb7ed3444679e,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,231632,99,226395,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1667984723,2022-11-09 03:05:23 -0600,6ac28a34ef8dbaf25c87c723f770fe76efba1e6a,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,229296,99,227003,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1668043140,2022-11-09 19:19:00 -0600,9e222f73939c5b6d80153ab798d2943be282471d,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,229296,99,227333,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1668050765,2022-11-09 21:26:05 -0600,3be842ff9a1c6a0da480fa8a971076b19896baf2,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,229630,99,227333,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1668275461,2022-11-12 11:51:01 -0600,e2ac6cdd1067764d5f74594b58ae4d95458dd818,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,229630,99,229981,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1668299583,2022-11-12 18:33:03 -0600,440d6ffb33a46bdc083defa27f5913de53264bf5,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,230248,99,229981,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1668300337,2022-11-12 18:45:37 -0600,e12e763500c97b8705b558e52f5ec9bc0beffe1b,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,232304,99,229981,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1668445894,2022-11-14 11:11:34 -0600,c12bab711a2f67b235b76402715654f976f54f70,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,232304,99,229984,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1668449285,2022-11-14 12:08:05 -0600,6f670cb3a10674b74128ee96b358a632da82bb66,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,232304,99,230009,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1668456909,2022-11-14 14:15:09 -0600,f586ca12b826093e99fe5fbd31e13152624711cf,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,232304,99,230038,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1668459081,2022-11-14 14:51:21 -0600,2c088af478b2de84e5a4593c4ca88e6970924e18,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,232304,99,230039,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1668465396,2022-11-14 16:36:36 -0600,39422dcdeda98b5f4d162de4b6ece8dd728d476d,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,232304,99,230079,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1668466728,2022-11-14 16:58:48 -0600,c4bb98e896820e60b8f455a55e9b4632df07870b,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,232304,99,230105,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1668469175,2022-11-14 17:39:35 -0600,c7a718ba87ee1f802b3c5d3204c8663044f1b575,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,232304,99,230109,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
1668470384,2022-11-14 17:59:44 -0600,167430eb842a7b5da2f3560ee7bd88770390b661,KS-20221108_Eday80,17,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,232304,99,230345,712222,True,20221108KS17355,2022-11-08,KS,7226,Jake,LaTurner,LaTurnr,True,GOP,7226,2,69302,19640,0,Patrick,Schmidt,Dem,7715,1,71260,20688,0,2022-11-09T04:55:06.182Z
