captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.46553.first,candidates.46553.last,candidates.46553.incumbent,candidates.46553.party,candidates.46553.candidateID,candidates.46553.ballotOrder,candidates.46553.polID,candidates.46553.polNum,candidates.46553.electWon,candidates.49932.first,candidates.49932.last,candidates.49932.party,candidates.49932.candidateID,candidates.49932.ballotOrder,candidates.49932.polID,candidates.49932.polNum,candidates.49932.electWon,candidates.50885.first,candidates.50885.last,candidates.50885.party,candidates.50885.candidateID,candidates.50885.ballotOrder,candidates.50885.polID,candidates.50885.polNum,candidates.50885.electWon,candidates.46553.winnerDateTime,isCertified
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,620000,99,85462,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,620000,99,94106,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,620000,99,95422,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,620000,99,107437,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,620000,99,122796,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,620000,99,141453,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,620000,99,143491,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,620000,99,141453,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,620000,99,151795,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,162261,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,179075,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,183860,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,206669,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,225392,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,250804,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,269415,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667967592,2022-11-08 22:19:52 -0600,bb461283809479aaf92a1a30cba63636f0c85695,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,308270,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,NH-20221108_Eday80,30,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,331896,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,,
1667969334,2022-11-08 22:48:54 -0600,564b670a16af98b12d8c8533dac3052916cfa498,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,343244,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,359422,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667970944,2022-11-08 23:15:44 -0600,ade12abccb70834d17788a299f1a5de3ad7d230d,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,386069,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667971839,2022-11-08 23:30:39 -0600,3cda52854e51a6576b7495d3201be6e474dda96c,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,414568,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,439079,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667973466,2022-11-08 23:57:46 -0600,99efdc0f1ed1d3ebdb4c01c2b3affc8219305bc0,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,625000,99,453343,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667974225,2022-11-09 00:10:25 -0600,2985b4bedf5fc7a85a7f91a2caf4c7b14617e055,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,455746,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667975361,2022-11-09 00:29:21 -0600,d37d846c431e83eb6217de33215cf28365760117,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,459633,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667975815,2022-11-09 00:36:55 -0600,bd9ec1a9bacd26e63399e24cdeba1aa1e9b2608a,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,466364,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667977447,2022-11-09 01:04:07 -0600,85b5a3bb4e8662c6fa8f3bf8244be3cdf20864e6,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,469113,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667978300,2022-11-09 01:18:20 -0600,cc039c86c955ff3ce99cab7d92b061779609269e,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,470131,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667978339,2022-11-09 01:18:59 -0600,e64fd6d30c0bca643babf663d248b28fa9a45ee8,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,469113,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667978421,2022-11-09 01:20:21 -0600,fd4cba60c8af2db3bbc95876878bf1114019d874,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,470131,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667979231,2022-11-09 01:33:51 -0600,0aac9649608b65a23e9855cf5cacd405130eb626,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,472263,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667980111,2022-11-09 01:48:31 -0600,428d6efc67001dc34b2967bd8bff4fda13dfb188,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,479686,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667980799,2022-11-09 01:59:59 -0600,934823804566c431cf70570e863807e708ff1c49,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,484423,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667980840,2022-11-09 02:00:40 -0600,5418f1636d7484673d071c25f7efde6e91377caa,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,489826,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667980881,2022-11-09 02:01:21 -0600,406718cabac07dd3ea87c3ec51d5a51a5b20435c,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,484423,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667980920,2022-11-09 02:02:00 -0600,d8dacf3ba7026ec4b78c9b6ae2fd53c41765fbd5,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,489826,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667983553,2022-11-09 02:45:53 -0600,c63600d3f3c0c1ad8d91025412d32752158fb3d0,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,497953,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667983595,2022-11-09 02:46:35 -0600,2dd0aebbae72cb28f364a323cce9d6d3c29ae669,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,489826,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667983635,2022-11-09 02:47:15 -0600,1cdb9a7b5c0dc8139636f660659c4c3e1664a857,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,497953,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667984322,2022-11-09 02:58:42 -0600,e276221deb2b56aa282835bda46e8d0628c88dc4,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,510648,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
1667984363,2022-11-09 02:59:23 -0600,d6a9e6483825182d1040b09b3e047ae20cab1e3a,NH-20221108_Eday80,30,General,G,Active Tabulation,Called,S,U.S. Senate,Maggie,Hassan,Dem,46553,62653,37548,True,True,True,630000,99,497953,869863,True,20221108NH31459,2022-11-08,NH,46553,Maggie,Hassan,True,Dem,46553,2,62653,37548,0,Donald,Bolduc,GOP,49932,1,69162,40775,0,Jeremy,Kauffman,Lib,50885,3,71806,41518,0,2022-11-09T04:39:28.399Z,
