captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.47426.first,candidates.47426.last,candidates.47426.party,candidates.47426.incumbent,candidates.47426.candidateID,candidates.47426.polID,candidates.47426.ballotOrder,candidates.47426.polNum,candidates.47426.electWon,candidates.47427.first,candidates.47427.last,candidates.47427.party,candidates.47427.candidateID,candidates.47427.polID,candidates.47427.ballotOrder,candidates.47427.polNum,candidates.47427.electWon,candidates.47426.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OH-20221108_Eday62,36,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 11,11,279751,99,0,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,OH-20221108_Eday80,36,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 11,11,272121,99,0,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,OH-20221108_Eday80,36,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 11,11,272121,99,0,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 11,11,272121,99,58761,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 11,11,272121,99,73729,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,OH-20221108_Eday80,36,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 11,11,272121,99,85458,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,272121,99,85458,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,2022-11-09T02:09:30.453Z
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,272121,99,89532,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,2022-11-09T02:09:30.453Z
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,272121,99,106666,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,2022-11-09T02:09:30.453Z
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,272121,99,122008,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,2022-11-09T02:09:30.453Z
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,272121,99,131180,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,2022-11-09T02:09:30.453Z
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,272121,99,131280,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,2022-11-09T02:09:30.453Z
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,298078,99,168737,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,2022-11-09T02:09:30.453Z
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,269212,99,193224,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,2022-11-09T02:09:30.453Z
1667969204,2022-11-08 22:46:44 -0600,861af312a343e9b4769e08b8c7c8c17fab4dadef,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,269212,99,203581,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,2022-11-09T02:09:30.453Z
1667970812,2022-11-08 23:13:32 -0600,1aa0c0767ec6f65018ec090a318d7ab5fec791c2,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,266891,99,203581,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,2022-11-09T02:09:30.453Z
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,215480,99,209016,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,2022-11-09T02:09:30.453Z
1668144590,2022-11-10 23:29:50 -0600,da9483b5bbb1fbed0e426fd6b5ea1fa521f8bbfa,OH-20221108_Eday80,36,General,G,Active Tabulation,Called,H,U.S. House,True,District 11,11,211127,99,209016,1072985,True,20221108OH36035,2022-11-08,OH,47426,Shontel,Brown,Dem,True,47426,69721,1,42457,0,Eric,Brewer,GOP,47427,70140,2,42458,0,2022-11-09T02:09:30.453Z
