captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.62474.first,candidates.62474.last,candidates.62474.incumbent,candidates.62474.party,candidates.62474.candidateID,candidates.62474.ballotOrder,candidates.62474.polID,candidates.62474.polNum,candidates.62474.electWon,candidates.62935.first,candidates.62935.last,candidates.62935.party,candidates.62935.candidateID,candidates.62935.ballotOrder,candidates.62935.polID,candidates.62935.polNum,candidates.62935.electWon,candidates.63483.first,candidates.63483.last,candidates.63483.party,candidates.63483.candidateID,candidates.63483.ballotOrder,candidates.63483.polID,candidates.63483.polNum,candidates.63483.electWon,candidates.62474.winnerDateTime
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,273531,99,163818,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,273531,99,170163,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,273531,99,170368,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,273531,99,171496,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,TX-20221108_Eday80,44,General,G,Active Tabulation,Too Early to Call,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,270357,99,184746,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,269792,99,189546,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,269931,99,198697,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667967767,2022-11-08 22:22:47 -0600,d2b302ebb94fe21871c9483192bb3df9a98f2ac1,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,269931,99,219213,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667967816,2022-11-08 22:23:36 -0600,d408c38a39cd0e703677d5a02a0d39ca6987e85c,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,269931,99,198697,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,269931,99,219213,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667968580,2022-11-08 22:36:20 -0600,8dda0f830e7e8651004cd9142ca946394c2bd364,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,271071,99,231641,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667969376,2022-11-08 22:49:36 -0600,4ac813ba060ccffdf02cdf61aae9dd9c0b214438,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,271372,99,238623,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667970241,2022-11-08 23:04:01 -0600,d53bae4b64596045c97e6eb2ac077f70fc0cec78,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,271372,99,240043,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667971124,2022-11-08 23:18:44 -0600,f9d1c6b5aa5f6a3f4c976d51307de08576c2bf77,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,271372,99,240650,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667972126,2022-11-08 23:35:26 -0600,617b070692e7bea69906440bb1aebd1bfcb3a90b,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,264876,99,245316,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667972898,2022-11-08 23:48:18 -0600,7f5611a68542690dfbbea4b10f2d25fb123813f8,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,264876,99,248151,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667974225,2022-11-09 00:10:25 -0600,2985b4bedf5fc7a85a7f91a2caf4c7b14617e055,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,264876,99,248161,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667975855,2022-11-09 00:37:35 -0600,d40e181df232b9ad900add6b9f138db1906ff011,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,264876,99,255366,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667976713,2022-11-09 00:51:53 -0600,e706274cafb1c1dca67fd185b843624ee37dec41,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,264886,99,255366,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667979685,2022-11-09 01:41:25 -0600,af7b8ef1f38511aa48d86442ff26098954b3c7df,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,264886,99,255368,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667985683,2022-11-09 03:21:23 -0600,8d6490b73382f2ed58c3fbdb846897b79d79f217,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,264263,99,255368,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667987322,2022-11-09 03:48:42 -0600,c4941bd0c330c6a68f39d6af84344c6410041a01,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,272742,99,255368,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1667996475,2022-11-09 06:21:15 -0600,3678215d63aaa3fdb30dbded7cb668153e64af41,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,257945,99,255368,929972,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1668108848,2022-11-10 13:34:08 -0600,b9c2cb32268ed8f8be56d9b7da630741902f7861,TX-20221108_Eday80,44,General,G,Active Tabulation,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,257945,99,255368,474146,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
1668447454,2022-11-14 11:37:34 -0600,ea133f41cc8e2c8ef258c1317555e8276c392776,TX-20221108_Eday80,44,General,G,Tabulation Paused,Called,H,U.S. House,"NE Corner, Dallas Subs N",True,District 4,4,257945,99,255368,474146,True,20221108TX45874,2022-11-08,TX,62474,Pat,Fallon,True,GOP,62474,1,69628,50869,0,Iro,Omere,Dem,62935,2,69813,53014,0,John,Simmons,Lib,63483,3,71748,53404,0,2022-11-09T03:23:35.552Z
