captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.10852.last,candidates.10852.party,candidates.10852.candidateID,candidates.10852.ballotOrder,candidates.10852.polID,candidates.10852.polNum,candidates.10852.electWon,candidates.10853.last,candidates.10853.party,candidates.10853.candidateID,candidates.10853.ballotOrder,candidates.10853.polID,candidates.10853.polNum,candidates.10853.electWon,raceCallStatus,candidates.10852.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AZ-20221108_Eday64,3,Ballot Issue,G,Awaiting Poll Close,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,0,4709490,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,AZ-20221108_Eday80,3,Ballot Issue,G,Awaiting Poll Close,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,0,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,990286,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1027451,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1017505,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1238766,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1249113,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1249847,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667968885,2022-11-08 22:41:25 -0600,5c24a01105c8e263f0bd136533d71002afb61845,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1250487,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1255092,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1260582,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667970594,2022-11-08 23:09:54 -0600,d4f30f0656d3b91d4423d751f85b9496715af7d9,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1261142,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1268875,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667973115,2022-11-08 23:51:55 -0600,76528750fef7c265d19f91ec30e86804e3da6e06,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1307619,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667973964,2022-11-09 00:06:04 -0600,9272ebff43a029380ebf987d0a9fa080674e7e91,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1312248,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667974809,2022-11-09 00:20:09 -0600,21e89b68838446570e2788596a6ed47ed4d95a07,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1316489,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667975609,2022-11-09 00:33:29 -0600,62fa28ab1db323241f81f05574f15005f7d100fe,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1320244,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667976507,2022-11-09 00:48:27 -0600,209b6e99763633b1f7b84bb7726e9e7d3ee0aee1,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1322883,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
1667977288,2022-11-09 01:01:28 -0600,8a44f565442a4579e6df315edf5565e7f37a882b,AZ-20221108_Eday80,3,Ballot Issue,G,Active Tabulation,I,Proposition,"Initiative, Referendum",True,True,132 - 60% Approval for New Tax,0,2789446,99,1326957,4184169,True,20221108AZ4236,2022-11-08,AZ,Yes,Yes,10852,1,2,4005,0,No,No,10853,2,3,4007,0,,,
