captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,keyRace,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.6452.last,candidates.6452.party,candidates.6452.candidateID,candidates.6452.ballotOrder,candidates.6452.polID,candidates.6452.polNum,candidates.6452.electWon,candidates.6453.last,candidates.6453.party,candidates.6453.candidateID,candidates.6453.ballotOrder,candidates.6453.polID,candidates.6453.polNum,candidates.6453.electWon,raceCallStatus,candidates.6452.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OR-20221108_Eday80,38,Ballot Issue,G,Awaiting Poll Close,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,99,0,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,OR-20221108_Eday80,38,Ballot Issue,G,Awaiting Poll Close,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,0,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,OR-20221108_Eday80,38,Ballot Issue,G,Polls Closed/Waiting First Report,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,0,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,641161,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,882587,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,900787,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667969681,2022-11-08 22:54:41 -0600,4488651d53a6ff54750765f807b5aba2e7544f5e,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,992447,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667970594,2022-11-08 23:09:54 -0600,d4f30f0656d3b91d4423d751f85b9496715af7d9,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,1151194,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667971395,2022-11-08 23:23:15 -0600,d97519c7c3720d6e80913290b35064b53dd231cc,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,1152584,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667972986,2022-11-08 23:49:46 -0600,8b5a6bad408154143d5639ac38f52891382240a4,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,1185692,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667973878,2022-11-09 00:04:38 -0600,dd0a2fb7e0a1ea86d312428fcf4c7c68541cc7da,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,1195669,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667975484,2022-11-09 00:31:24 -0600,81d3631081e4e7b24b990567f86cc67079a95e6c,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,1208953,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667976306,2022-11-09 00:45:06 -0600,a65306ebcf7e41c11b1557bbe78229c6107820ce,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,1236095,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667976834,2022-11-09 00:53:54 -0600,66d316822c5fe8194918b7a1fd16a85b82525509,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,1245585,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667976875,2022-11-09 00:54:35 -0600,aef5a4a9a30b34f946f3098786ce9297f77ec589,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,1236095,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667976914,2022-11-09 00:55:14 -0600,5c39d98cea3779ab691e2ae42f4961d1de16c4b9,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,1245585,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
1667976954,2022-11-09 00:55:54 -0600,b26423d65e9f21df9fee7b50d1d50f05b43eb8df,OR-20221108_Eday80,38,Ballot Issue,G,Active Tabulation,I,Measure,Ban as crime punishment,True,True,True,112 - Remove Slavery Exception,0,2175000,90,1236095,2976195,True,20221108OR39168,2022-11-08,OR,Yes,Yes,6452,1,2,38829,0.0,No,No,6453,2,3,38830,0.0,,,
