captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.29211.first,candidates.29211.last,candidates.29211.party,candidates.29211.incumbent,candidates.29211.candidateID,candidates.29211.polID,candidates.29211.ballotOrder,candidates.29211.polNum,candidates.29211.electWon,candidates.32146.first,candidates.32146.last,candidates.32146.party,candidates.32146.candidateID,candidates.32146.polID,candidates.32146.ballotOrder,candidates.32146.polNum,candidates.32146.electWon,candidates.32656.first,candidates.32656.last,candidates.32656.abbrv,candidates.32656.party,candidates.32656.candidateID,candidates.32656.polID,candidates.32656.ballotOrder,candidates.32656.polNum,candidates.32656.electWon,candidates.29211.winnerDateTime,isCertified
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,271551,99,224466,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,271551,99,226251,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,263273,99,226251,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1667968182,2022-11-08 22:29:42 -0600,8e189a9f8e65ddc0a78641bf1d30b4fa1f53a113,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,263273,99,231370,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1667969897,2022-11-08 22:58:17 -0600,4cc79ac7abd56ff5901adb554fdccc45c88f1310,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,263997,99,231370,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1667972473,2022-11-08 23:41:13 -0600,a29b2b07dc776af5545ee4ec64ead9d5ba96e873,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,263997,99,234080,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1667973248,2022-11-08 23:54:08 -0600,fb954f3a0e354e923f1bd778e51927737d2c1332,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,264914,99,234080,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1667974006,2022-11-09 00:06:46 -0600,c8cae7bec2b0c7f4ed9e9ca6a473abc069a1d034,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,264914,99,234528,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1667974099,2022-11-09 00:08:19 -0600,67d73bab95116eb2dbcfbbf8bea9e7546d6f9d87,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,263212,99,234528,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1667974141,2022-11-09 00:09:01 -0600,6ac032f537e1cf474dd6798112535df8c4f1f419,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,264914,99,234528,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,263212,99,234528,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1667982876,2022-11-09 02:34:36 -0600,f1dcf8490c2a8ff76c7720ff88b0d3bca82564fc,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,262888,99,234876,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668040664,2022-11-09 18:37:44 -0600,4b413419c1909999719acf6ef09db93b4b07a714,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,262888,99,235290,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668051144,2022-11-09 21:32:24 -0600,8aa5fca8eb324c3c4d0028f71c3430f6ba0e251a,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,261448,99,235290,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668098713,2022-11-10 10:45:13 -0600,8db8da59db19cd17fe927059bcbf296b296eb0c8,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,257575,99,235290,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668110034,2022-11-10 13:53:54 -0600,8fecf76e5c2a60c177d4c5beb97402942d9047c8,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,257575,99,236098,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668114116,2022-11-10 15:01:56 -0600,f02d01515924866f3520911ad1efc9a9578b029d,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,257575,99,237842,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668115802,2022-11-10 15:30:02 -0600,fa7358ec33f224af866c8c710e7f18f8b62a61b9,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,258454,99,239016,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668117404,2022-11-10 15:56:44 -0600,816c70d411bd8911801f6a8aa50032279dfc928d,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,261626,99,241788,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668118625,2022-11-10 16:17:05 -0600,58cc260e98c4edb0f7a41ab71fd8e42fc6b2d101,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,263487,99,241788,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668121159,2022-11-10 16:59:19 -0600,575240ae4953eb2793192b41c3dde99628e5c2b3,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,263487,99,245273,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668125361,2022-11-10 18:09:21 -0600,e3c2ecf865b7a88313af4d9682e9926c42371c8e,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,267275,99,250857,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668125405,2022-11-10 18:10:05 -0600,bc72fb8e5b29cc7146e08433a25086f0bea918a6,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,263487,99,245273,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668125450,2022-11-10 18:10:50 -0600,b03a1ffe011e46d254f52541af2346f47f982364,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,267275,99,250857,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668126165,2022-11-10 18:22:45 -0600,05bd49f53c07a1d7a197101da313af5173114796,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,274784,99,250857,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668129520,2022-11-10 19:18:40 -0600,759e3188944673a2d1596481b2649d1d2f7ff089,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,279228,99,254946,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668129562,2022-11-10 19:19:22 -0600,7545222e68f009e1dc81d70b47c2894c555a47c5,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,274784,99,250857,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668129604,2022-11-10 19:20:04 -0600,d9049aa3a06a8ed6c025225e96b653902a675eb6,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,279228,99,254946,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668138540,2022-11-10 21:49:00 -0600,53cbfacece485d4eaa820474a3bccf22492aaa7f,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,279228,99,264818,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668144377,2022-11-10 23:26:17 -0600,a2dae900812c87403c1f67a23925f3f1140baf64,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,282839,99,264818,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668182771,2022-11-11 10:06:11 -0600,f65b52ab6ab7a1b0ea2bd2cd32eea12d60f79218,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,282839,99,265636,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668183601,2022-11-11 10:20:01 -0600,8be5254bf46598509eb87b8902815463a4a9ac1a,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,296322,99,265636,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668218778,2022-11-11 20:06:18 -0600,f7f862912ea6998aec12cb97fe84dafa3772efd0,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,296322,99,265934,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668351797,2022-11-13 09:03:17 -0600,b6d0c8e72d912db8b2beb177b0f6018d50274bc9,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,296322,99,266739,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668351837,2022-11-13 09:03:57 -0600,bc78ddcbe9afb7742a1972e7f952930e3a5fedbc,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,296322,99,265934,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668351877,2022-11-13 09:04:37 -0600,12fad6ef9ef7a597bff521bd6fe9461a283e203c,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,296322,99,266739,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668438512,2022-11-14 09:08:32 -0600,388a7e959688c29b65f98d9706cad27a45034d6e,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,293806,99,266739,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668475583,2022-11-14 19:26:23 -0600,a38daede0c2da3fd36c61ac67029269b986bfc3c,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,284991,99,266739,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668476544,2022-11-14 19:42:24 -0600,0976309108e6262b4e6f2a878aa476b331b7b0ca,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,284991,99,270454,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668562933,2022-11-15 19:42:13 -0600,4bb5705c33e2ab1f38ffa1f19ef8ad6a88f6dbb2,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,284991,99,271872,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668629150,2022-11-16 14:05:50 -0600,8b3569dba7c975c184aacf14c5906481d85b3901,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,284991,99,272437,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668633544,2022-11-16 15:19:04 -0600,aba158b98e404e3dbf5420cdc8281c065a228107,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,284991,99,273474,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668635011,2022-11-16 15:43:31 -0600,a3a0eb82f292fe83cfa5f36e7e2d8074d213c9f8,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,284991,99,277661,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668640880,2022-11-16 17:21:20 -0600,bba6bc05030c8024d450742b1ebc15e5be8e5dac,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,284991,99,277822,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668643824,2022-11-16 18:10:24 -0600,eb06fe86c3ece4815f8b0ed1562b32a3920029a4,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,284991,99,278604,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
1668644806,2022-11-16 18:26:46 -0600,00d38e6517beba3678d4a80d5612a447042d0a36,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,284991,99,281250,1070765,True,20221108MD21746,2022-11-08,MD,29211,Andy,Harris,GOP,True,29211,58831,1,23613,0,Heather,Mizeur,Dem,32146,63855,2,24945,0,Daniel,Thibeault,Thibealt,Lib,32656,71719,3,26951,0,2022-11-09T03:59:00.140Z,
