captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.21760.first,candidates.21760.last,candidates.21760.incumbent,candidates.21760.party,candidates.21760.candidateID,candidates.21760.ballotOrder,candidates.21760.polID,candidates.21760.polNum,candidates.21760.electWon,candidates.22556.first,candidates.22556.last,candidates.22556.party,candidates.22556.candidateID,candidates.22556.ballotOrder,candidates.22556.polID,candidates.22556.polNum,candidates.22556.electWon,candidates.21760.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,IN-20221108_Eday64,15,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,266204,99,0,901077,True,20221108IN15023,2022-11-08,IN,21760,Jim,Baird,True,GOP,21760,1,66172,17491,0,Roger,Day,Dem,22556,2,63318,17879,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,IN-20221108_Eday80,15,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,266204,99,0,901077,True,20221108IN15023,2022-11-08,IN,21760,Jim,Baird,True,GOP,21760,1,66172,17491,0,Roger,Day,Dem,22556,2,63318,17879,0,
1667949573,2022-11-08 23:19:33 +0000,2891155c76df951385c61df78f71bb7f4a65a56b,IN-20221108_Eday80,15,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 4,4,266204,99,0,901077,True,20221108IN15023,2022-11-08,IN,21760,Jim,Baird,True,GOP,21760,1,66172,17491,0,Roger,Day,Dem,22556,2,63318,17879,0,
1667949842,2022-11-08 23:24:02 +0000,e733c733b3b3c33f13905f9501db69cb94a55a64,IN-20221108_Eday80,15,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,266204,99,0,901077,True,20221108IN15023,2022-11-08,IN,21760,Jim,Baird,True,GOP,21760,1,66172,17491,0,Roger,Day,Dem,22556,2,63318,17879,0,
1667950106,2022-11-08 23:28:26 +0000,03bd9b09dc6ae9d95766d3877a273fc07c395a68,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,266204,99,0,901077,True,20221108IN15023,2022-11-08,IN,21760,Jim,Baird,True,GOP,21760,1,66172,17491,0,Roger,Day,Dem,22556,2,63318,17879,0,
1667951984,2022-11-08 23:59:44 +0000,1d5f0496addabb850b6478bc4089a95c0ef07c4b,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,266204,99,3857,901077,True,20221108IN15023,2022-11-08,IN,21760,Jim,Baird,True,GOP,21760,1,66172,17491,0,Roger,Day,Dem,22556,2,63318,17879,0,
1667953790,2022-11-09 00:29:50 +0000,6070b11d4c3c0a9b2acaa63cc75a94579377e299,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,266204,99,20968,901077,True,20221108IN15023,2022-11-08,IN,21760,Jim,Baird,True,GOP,21760,1,66172,17491,0,Roger,Day,Dem,22556,2,63318,17879,0,
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,266204,99,30696,901077,True,20221108IN15023,2022-11-08,IN,21760,Jim,Baird,True,GOP,21760,1,66172,17491,0,Roger,Day,Dem,22556,2,63318,17879,0,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,266204,99,35939,901077,True,20221108IN15023,2022-11-08,IN,21760,Jim,Baird,True,GOP,21760,1,66172,17491,0,Roger,Day,Dem,22556,2,63318,17879,0,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,262263,99,42659,901077,True,20221108IN15023,2022-11-08,IN,21760,Jim,Baird,True,GOP,21760,1,66172,17491,0,Roger,Day,Dem,22556,2,63318,17879,0,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,262263,99,53633,901077,True,20221108IN15023,2022-11-08,IN,21760,Jim,Baird,True,GOP,21760,1,66172,17491,0,Roger,Day,Dem,22556,2,63318,17879,0,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,262263,99,55220,901077,True,20221108IN15023,2022-11-08,IN,21760,Jim,Baird,True,GOP,21760,1,66172,17491,0,Roger,Day,Dem,22556,2,63318,17879,0,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,262263,99,53633,901077,True,20221108IN15023,2022-11-08,IN,21760,Jim,Baird,True,GOP,21760,1,66172,17491,0,Roger,Day,Dem,22556,2,63318,17879,0,
