captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.9001.first,candidates.9001.last,candidates.9001.abbrv,candidates.9001.party,candidates.9001.incumbent,candidates.9001.candidateID,candidates.9001.polID,candidates.9001.ballotOrder,candidates.9001.polNum,candidates.9001.electWon,candidates.9544.first,candidates.9544.last,candidates.9544.party,candidates.9544.candidateID,candidates.9544.polID,candidates.9544.ballotOrder,candidates.9544.polNum,candidates.9544.electWon,candidates.9001.winnerDateTime,isCertified
1668645663,2022-11-16 18:41:03 -0600,b78d5f0a3401bc37ad9c79b865ac1bfe5fc462b5,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Thurston",True,District 10,10,267535,99,251628,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,
1668727604,2022-11-17 17:26:44 -0600,fc285e0435d3c7ae21239ac68fcaf3e50fcc27e3,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Thurston",True,District 10,10,264933,99,255079,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,
1668731475,2022-11-17 18:31:15 -0600,c2f67cf49b5f0331f37bbdbb6a8303b7138e511f,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Thurston",True,District 10,10,265268,99,255079,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,
1668733238,2022-11-17 19:00:38 -0600,8ba83cd689fd5062f3b92befd79f2eededf2c7cf,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Thurston",True,District 10,10,265268,99,257197,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,
1668785939,2022-11-18 09:38:59 -0600,695b7b8b2d6339e1499eeca65609dda2aa33b621,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Thurston",True,District 10,10,266387,99,257197,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,
1668819641,2022-11-18 19:00:41 -0600,0ea04862cf09813f75fe13ae55a3fb3a24bdead8,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Thurston",True,District 10,10,266387,99,259720,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,
1669066182,2022-11-21 15:29:42 -0600,cfcd2e3d31be9f62a1930bf5b26ced4f96385acb,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Thurston",True,District 10,10,266387,99,259869,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,
1669079153,2022-11-21 19:05:53 -0600,ea152c2c2597043e235508eabb300f1fe24c8d29,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Thurston",True,District 10,10,266387,99,262018,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,
1669146353,2022-11-22 13:45:53 -0600,9ddcfb0b53992c98fd498248dd6caa1c762c43e2,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Thurston",True,District 10,10,267855,99,262018,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,False
1669165061,2022-11-22 18:57:41 -0600,7ee7919e2888c96c5a146b4d11fa13c08a764c5b,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"West, Thurston",True,District 10,10,267855,99,264563,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,False
1669726221,2022-11-29 06:50:21 -0600,4f4e4dd39287d6b49c6af7e0702a5ec786c6db74,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"West, Thurston",True,District 10,10,267855,99,267091,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,False
1669742956,2022-11-29 11:29:16 -0600,d734f57cfd0f80a089b4d1657dbec2054de35cea,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"West, Thurston",True,District 10,10,269638,99,267091,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,False
1669745208,2022-11-29 12:06:48 -0600,716cc1a3b6d7d8d3ccbbd6ce7475eb0bcf4bd61b,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"West, Thurston",True,District 10,10,269638,99,267149,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,False
1669747718,2022-11-29 12:48:38 -0600,fde45e69fdbd7c477c961f27cdba4fec5ee6ec6b,WA-20221108_Eday80,48,General,G,Tabulation Paused,Called,H,U.S. House,"West, Thurston",True,District 10,10,269638,99,267321,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,False
1669783937,2022-11-29 22:52:17 -0600,0589a05fd3f6070eb1a85f6cca3350989bc67dc1,WA-20221108_Eday80,48,General,G,Gathering Certified Results,Called,H,U.S. House,"West, Thurston",True,District 10,10,270021,99,267321,949670,True,20221108WA49358,2022-11-08,WA,9001,Marilyn,Strickland,Strcklnd,Dem,True,9001,68952,1,52079,0,Keith,Swank,GOP,9544,62982,2,51192,0,2022-11-09T22:29:21.739Z,False
