captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108TX48732,live,0,TX,Texas,44,1,2022-11-09T00:00:00.000Z,state,0,2022-11-07T03:26:19.855Z,0,164,0,56636,0,0,338995,99,0,603781,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108TX48732,live,0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T21:29:15.887Z,0,164,0,56636,0,0,338995,99,0,603781,0,0,,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108TX48732,live,0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:01:08.640Z,0,164,0,56636,0,0,338995,99,0,603781,0,0,X,2022-11-09T02:01:03.009Z,0.0
1667980111,2022-11-09 01:48:31 -0600,428d6efc67001dc34b2967bd8bff4fda13dfb188,20221108TX48732,live,0,TX,Texas,44,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:45:13.302Z,0,164,0,56636,0,0,338995,99,0,603781,0,0,X,2022-11-09T02:01:03.009Z,0.0
