captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22037,2,2022-11-09T01:00:00.000Z,FIPSCode,22037,2022-11-07T03:12:06.664Z,0,0.0,23,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,7651,99,0,13935,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22037,2,2022-11-09T02:00:00.000Z,FIPSCode,22037,2022-11-08T19:34:19.510Z,0,0.0,23,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,9458,99,0,13935,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22037,2,2022-11-09T02:00:00.000Z,FIPSCode,22037,2022-11-09T02:03:44.266Z,0,0.0,23,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,9458,99,0,13935,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22037,2,2022-11-09T02:00:00.000Z,FIPSCode,22037,2022-11-09T02:25:13.179Z,0,24.49,23,0.0,25351,1182,51.04,25349,584,25.22,25350,284,12.26,25347,182,7.86,25352,84,3.63,9458,99,2316,13935,0,6
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22037,2,2022-11-09T02:00:00.000Z,FIPSCode,22037,2022-11-09T02:45:26.322Z,0,24.49,23,0.0,25351,1182,51.04,25349,584,25.22,25350,284,12.26,25347,182,7.86,25352,84,3.63,9458,99,2316,13935,0,6
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22037,2,2022-11-09T02:00:00.000Z,FIPSCode,22037,2022-11-09T02:59:13.041Z,14,49.05,23,60.87,25351,2281,49.17,25349,1174,25.31,25350,547,11.79,25347,415,8.95,25352,222,4.79,9458,99,4639,13935,14,11
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22037,2,2022-11-09T02:00:00.000Z,FIPSCode,22037,2022-11-09T02:59:13.041Z,14,49.05,23,60.87,25351,2281,49.17,25349,1174,25.31,25350,547,11.79,25347,415,8.95,25352,222,4.79,9458,99,4639,13935,14,11
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22037,2,2022-11-09T02:00:00.000Z,FIPSCode,22037,2022-11-09T03:07:49.740Z,14,74.9,23,60.87,25351,2281,49.17,25349,1174,25.31,25350,547,11.79,25347,415,8.95,25352,222,4.79,6194,99,4639,13935,14,17
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,LA,22037,2,2022-11-09T02:00:00.000Z,FIPSCode,22037,2022-11-09T03:11:54.871Z,22,96.16,23,95.65,25351,3367,50.89,25349,1541,23.29,25350,722,10.91,25347,637,9.63,25352,349,5.28,6880,99,6616,13935,22,22
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22037,2,2022-11-09T02:00:00.000Z,FIPSCode,22037,2022-11-09T03:24:53.790Z,23,99.0,23,100.0,25351,3715,51.48,25349,1616,22.39,25350,761,10.55,25347,715,9.91,25352,409,5.67,7289,99,7216,13935,23,23
