captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-07T20:49:35.011Z,0,0.0,41,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,13572,99,0,28227,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-08T19:34:19.519Z,0,0.0,41,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,17078,99,0,28227,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T02:03:46.947Z,0,0.0,41,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,17078,99,0,28227,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T02:25:15.206Z,0,24.24,41,0.0,25351,2505,60.51,25349,930,22.46,25350,406,9.81,25347,227,5.48,25352,72,1.74,17078,99,4140,28227,0,10
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T02:45:31.707Z,0,24.24,41,0.0,25351,2505,60.51,25349,930,22.46,25350,406,9.81,25347,227,5.48,25352,72,1.74,17078,99,4140,28227,0,10
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T02:59:15.414Z,15,42.0,41,36.59,25351,4412,61.52,25349,1454,20.27,25350,634,8.84,25347,479,6.68,25352,193,2.69,17078,99,7172,28227,15,17
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T03:01:17.115Z,21,47.35,41,51.22,25351,4976,61.53,25349,1633,20.19,25350,711,8.79,25347,546,6.75,25352,221,2.73,17078,99,8087,28227,21,19
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T03:07:50.211Z,21,67.58,41,51.22,25351,4976,61.53,25349,1633,20.19,25350,711,8.79,25347,546,6.75,25352,221,2.73,11966,99,8087,28227,21,28
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T03:11:55.365Z,29,79.79,41,70.73,25351,6296,63.59,25349,1793,18.11,25350,797,8.05,25347,722,7.29,25352,293,2.96,12409,99,9901,28227,29,33
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22117,2,2022-11-09T02:00:00.000Z,FIPSCode,22117,2022-11-09T03:24:54.281Z,34,87.6,41,82.93,25351,7289,64.73,25349,1902,16.89,25347,872,7.74,25350,837,7.43,25352,360,3.2,12854,99,11260,28227,34,36
