captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-07T20:49:35.000Z,0,0.0,87,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,54282,99,0,103740,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-08T19:34:19.515Z,0,0.0,87,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,53623,99,0,103740,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T02:03:45.499Z,0,0.0,87,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,53623,99,0,103740,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T02:03:45.499Z,0,0.0,87,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,53623,99,0,103740,0,0
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T02:45:28.765Z,0,0.0,87,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,53623,99,0,103740,0,0
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T02:59:14.164Z,19,7.62,87,21.84,25351,2297,56.22,25349,1076,26.33,25350,554,13.56,25347,96,2.35,25352,63,1.54,53623,99,4086,103740,19,7
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T02:59:14.164Z,19,7.62,87,21.84,25351,2297,56.22,25349,1076,26.33,25350,554,13.56,25347,96,2.35,25352,63,1.54,53623,99,4086,103740,19,7
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T03:07:57.525Z,19,7.62,87,21.84,25351,2297,56.22,25349,1076,26.33,25350,554,13.56,25347,96,2.35,25352,63,1.54,53623,99,4086,103740,19,7
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T03:12:00.944Z,23,11.94,87,26.44,25351,4248,66.38,25349,1263,19.73,25350,649,10.14,25347,139,2.17,25352,101,1.58,53623,99,6400,103740,23,10
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T03:24:54.049Z,55,62.59,87,63.22,25351,11410,69.68,25349,2799,17.09,25350,1480,9.04,25347,418,2.55,25352,269,1.64,26166,99,16376,103740,55,54
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T03:26:28.325Z,64,72.84,87,73.56,25351,13224,69.38,25349,3312,17.38,25350,1738,9.12,25347,470,2.47,25352,316,1.66,26166,99,19060,103740,64,63
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T03:35:04.687Z,64,72.83,87,73.56,25351,13224,69.38,25349,3312,17.38,25350,1738,9.12,25347,470,2.47,25352,316,1.66,26171,99,19060,103740,64,63
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T03:43:50.754Z,78,88.76,87,89.66,25351,18212,70.56,25349,4276,16.57,25350,2238,8.67,25347,646,2.5,25352,438,1.7,29079,99,25810,103740,78,77
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T03:58:22.480Z,81,95.21,87,93.1,25351,19647,70.96,25349,4539,16.39,25350,2363,8.53,25347,676,2.44,25352,461,1.67,29079,99,27686,103740,81,83
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T04:03:16.346Z,81,95.21,87,93.1,25351,19647,70.96,25349,4539,16.39,25350,2363,8.53,25347,676,2.44,25352,461,1.67,29079,99,27686,103740,81,83
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T04:24:26.411Z,82,97.55,87,94.25,25351,20152,71.04,25349,4646,16.38,25350,2409,8.49,25347,689,2.43,25352,472,1.66,29079,99,28368,103740,82,85
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T04:26:27.982Z,84,98.81,87,96.55,25351,20302,70.66,25349,4770,16.6,25350,2484,8.65,25347,697,2.43,25352,480,1.67,29079,99,28733,103740,84,86
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T04:26:27.982Z,84,98.81,87,96.55,25351,20302,70.66,25349,4770,16.6,25350,2484,8.65,25347,697,2.43,25352,480,1.67,29079,99,28733,103740,84,86
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T04:26:27.982Z,84,98.81,87,96.55,25351,20302,70.66,25349,4770,16.6,25350,2484,8.65,25347,697,2.43,25352,480,1.67,29079,99,28733,103740,84,86
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T04:42:08.538Z,84,95.59,87,96.55,25351,20302,70.66,25349,4770,16.6,25350,2484,8.65,25347,697,2.43,25352,480,1.67,30060,99,28733,103740,84,83
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T04:44:22.713Z,84,95.59,87,96.55,25351,20302,70.66,25349,4770,16.6,25350,2484,8.65,25347,697,2.43,25352,480,1.67,30060,99,28733,103740,84,83
1667969463,2022-11-08 22:51:03 -0600,33a57724ad86936b636ee9df9a6a905b84cec6b3,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T04:44:22.713Z,84,95.59,87,96.55,25351,20302,70.66,25349,4770,16.6,25350,2484,8.65,25347,697,2.43,25352,480,1.67,30060,99,28733,103740,84,83
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T04:51:26.729Z,84,95.59,87,96.55,25351,20302,70.66,25349,4770,16.6,25350,2484,8.65,25347,697,2.43,25352,480,1.67,30060,99,28733,103740,84,83
1667969810,2022-11-08 22:56:50 -0600,b4af1c5ed222b2aca51b198a04f7adfc76d9c4e9,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T04:56:07.658Z,86,97.09,87,98.85,25351,20606,70.6,25349,4849,16.61,25350,2535,8.69,25347,713,2.44,25352,482,1.65,30060,99,29185,103740,86,84
1667970594,2022-11-08 23:09:54 -0600,d4f30f0656d3b91d4423d751f85b9496715af7d9,LA,22073,2,2022-11-09T02:00:00.000Z,FIPSCode,22073,2022-11-09T04:56:07.658Z,86,97.09,87,98.85,25351,20606,70.6,25349,4849,16.61,25350,2535,8.69,25347,713,2.44,25352,482,1.65,30060,99,29185,103740,86,84
