captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-07T20:49:35.002Z,0,0.0,27,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,11147,99,0,15456,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-08T19:34:19.515Z,0,0.0,27,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,11134,99,0,15456,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T02:03:45.582Z,0,0.0,27,0.0,25347,0,0.0,25349,0,0.0,25350,0,0.0,25351,0,0.0,25352,0,0.0,11134,99,0,15456,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T02:25:14.145Z,0,27.77,27,0.0,25351,1084,35.06,25349,803,25.97,25347,533,17.24,25350,518,16.75,25352,154,4.98,11134,99,3092,15456,0,7
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T02:45:29.064Z,0,27.77,27,0.0,25351,1084,35.06,25349,803,25.97,25347,533,17.24,25350,518,16.75,25352,154,4.98,11134,99,3092,15456,0,7
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T02:59:14.236Z,13,56.73,27,48.15,25351,2438,38.6,25349,1355,21.45,25347,1313,20.79,25350,834,13.2,25352,376,5.95,11134,99,6316,15456,13,15
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T02:59:14.236Z,13,56.73,27,48.15,25351,2438,38.6,25349,1355,21.45,25347,1313,20.79,25350,834,13.2,25352,376,5.95,11134,99,6316,15456,13,15
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T03:07:50.025Z,13,63.88,27,48.15,25351,2438,38.6,25349,1355,21.45,25347,1313,20.79,25350,834,13.2,25352,376,5.95,9887,99,6316,15456,13,17
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T03:11:55.181Z,15,69.67,27,55.56,25351,2535,38.84,25349,1390,21.3,25347,1360,20.84,25350,852,13.06,25352,389,5.96,9367,99,6526,15456,15,19
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22077,2,2022-11-09T02:00:00.000Z,FIPSCode,22077,2022-11-09T03:24:54.084Z,26,96.64,27,96.3,25351,3452,40.83,25347,1739,20.57,25349,1656,19.59,25350,1046,12.37,25352,561,6.64,8748,99,8454,15456,26,26
