captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.51998.first,candidates.51998.last,candidates.51998.abbrv,candidates.51998.incumbent,candidates.51998.party,candidates.51998.candidateID,candidates.51998.ballotOrder,candidates.51998.polID,candidates.51998.polNum,candidates.51998.electWon,candidates.53584.first,candidates.53584.last,candidates.53584.abbrv,candidates.53584.party,candidates.53584.candidateID,candidates.53584.ballotOrder,candidates.53584.polID,candidates.53584.polNum,candidates.53584.electWon,candidates.51998.winnerDateTime
1667984764,2022-11-09 03:06:04 -0600,db7461c203555bdc9bc9774db7ede91b31160520,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,337436,99,295969,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1667984807,2022-11-09 03:06:47 -0600,5153412fed905c9aa9ebe6edf631d1fa90c2b102,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,339257,99,295969,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1667985336,2022-11-09 03:15:36 -0600,e680c144e30a7078448ff3666071965db0334e66,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,337436,99,295969,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1667987156,2022-11-09 03:45:56 -0600,b0834d18baef8f9e56b541ac7d7fd923dfd61279,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,337200,99,295969,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668011197,2022-11-09 10:26:37 -0600,1b554ea7bf9f739d7b56884f55a9c3e491413606,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,337200,99,295982,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668015444,2022-11-09 11:37:24 -0600,f4b4b6d878d26e865113e0655fad6fc713e2fdcb,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,332936,99,295982,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668015485,2022-11-09 11:38:05 -0600,86cfe33b1ec05150e4b2afef8fe68a6c3574f562,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,337200,99,295982,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668015568,2022-11-09 11:39:28 -0600,33190113064ad375aa9519b929545fa467366fc2,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,332936,99,295982,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668015778,2022-11-09 11:42:58 -0600,b2ca2e5e78cfd63f34843bde6136a4b7d01b1d3a,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,337200,99,295982,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668015818,2022-11-09 11:43:38 -0600,b11c3ea90c79211ffe3ec66d60bc706c7e21d1ea,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,332936,99,295982,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668015862,2022-11-09 11:44:22 -0600,f3ee9624322cb8b0922d09600522dac8ee8580d0,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,337200,99,295982,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668015946,2022-11-09 11:45:46 -0600,71e07354f0d02a4fca59dc3119a5772fa165ab79,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,332936,99,295982,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668016075,2022-11-09 11:47:55 -0600,9bfa0a5cf8ac4701c56c56f1bd6c4457c4bab4d1,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,337200,99,295982,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668016115,2022-11-09 11:48:35 -0600,44fe66a37f2c05d790cd33766e2c79a936a02af4,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,332936,99,295982,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668017961,2022-11-09 12:19:21 -0600,68ccc01fe598d71852b4d6c9d568579da1559216,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,332774,99,295989,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668022191,2022-11-09 13:29:51 -0600,bb7c1b0b672fb7cee94f77e8bad4d13c5235dc86,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,332774,99,303287,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668024695,2022-11-09 14:11:35 -0600,9e613beb082afe3c3a4cbd8252f0c9025ffae7f3,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,332774,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668029644,2022-11-09 15:34:04 -0600,58edc5f45a0b9f9e004c1b86e2987c31db6a5d94,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,327323,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668029686,2022-11-09 15:34:46 -0600,98ebed407e71ff313155424aaf484aedf5c2c1a2,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,332774,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668029730,2022-11-09 15:35:30 -0600,579b2dfd289e870142a83224f4c480d6fb1f70df,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,327323,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668030498,2022-11-09 15:48:18 -0600,f6565c0954d09d679279c10ed8e38bb39e6bfd2b,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,325708,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668030540,2022-11-09 15:49:00 -0600,db80963ffb6b44f9605ec3c31aa2e6fec490242e,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,327323,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668030583,2022-11-09 15:49:43 -0600,86fa1b609ff22a14d342b5fe92ddfff67ac6b790,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,325708,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668030793,2022-11-09 15:53:13 -0600,5cc2117b01f6a3e46c5491570bf361b3ee86ef96,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,319799,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668031550,2022-11-09 16:05:50 -0600,452074fd799bce5e293aed7a49f3367ea7539030,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,317018,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668032294,2022-11-09 16:18:14 -0600,b2a7e940db2fe682bcc39d3864e03b0d3680ce19,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,314818,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668037483,2022-11-09 17:44:43 -0600,b7f15acbb5224d4a6f12d695cc6e662156bdb9d3,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,315448,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668038337,2022-11-09 17:58:57 -0600,80a8277d7b73ac28299e8ee59add0ca7434fa864,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,311876,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
1668039181,2022-11-09 18:13:01 -0600,33a3c80488ad7614b0ee4e980b9b8432b43867f2,PA-20221108_Eday80,39,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,311908,99,303670,1184017,True,20221108PA40306,2022-11-08,PA,51998,Glenn,Thompson,Thompsn,True,GOP,51998,2,58283,43983,0,Michael,Molesevich,Molsvch,Dem,53584,1,65575,45327,0,2022-11-09T03:55:47.745Z
