captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108NJ31202,live,14.78,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:44:32.676Z,0,541,0.0,38250,21009,64.69,39939,10819,33.32,39987,346,1.07,39988,223,0.69,39986,77,0.24,219668,90,32474,1003365,0,80,0.0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,20221108NJ31202,live,15.96,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:50:33.673Z,0,541,0.0,38250,22298,63.6,39939,12036,34.33,39987,390,1.11,39988,251,0.72,39986,85,0.24,219668,90,35060,1003365,0,86,0.0,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108NJ31202,live,46.8,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:53:41.587Z,12,541,2.22,38250,75727,73.66,39939,24822,24.14,39987,1343,1.31,39988,650,0.63,39986,262,0.25,219668,90,102804,1003365,12,253,0.0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108NJ31202,live,48.93,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:58:59.338Z,12,541,2.22,38250,77667,72.27,39939,27429,25.52,39987,1407,1.31,39988,695,0.65,39986,275,0.26,219668,90,107473,1003365,12,265,0.0,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108NJ31202,live,51.79,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:03:52.580Z,12,541,2.22,38250,80345,70.62,39939,30895,27.16,39987,1497,1.32,39988,736,0.65,39986,293,0.26,219668,90,113766,1003365,12,280,0.0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108NJ31202,live,57.67,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:08:39.411Z,53,541,9.8,38250,87191,68.83,39939,36563,28.86,39987,1757,1.39,39988,835,0.66,39986,331,0.26,219668,90,126677,1003365,53,312,0.0,X,2022-11-09T02:07:18.790Z
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108NJ31202,live,60.09,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:14:33.033Z,53,541,9.8,38250,89603,67.88,39939,39358,29.82,39987,1826,1.38,39988,873,0.66,39986,343,0.26,219668,90,132003,1003365,53,325,0.0,X,2022-11-09T02:07:18.790Z
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108NJ31202,live,62.79,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:22:36.840Z,53,541,9.8,38250,92236,66.87,39939,42460,30.78,39987,1931,1.4,39988,939,0.68,39986,365,0.26,219668,90,137931,1003365,53,340,0.0,X,2022-11-09T02:07:18.790Z
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108NJ31202,live,65.37,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:30:44.266Z,53,541,9.8,38250,94469,65.79,39939,45773,31.88,39987,2005,1.4,39988,974,0.68,39986,380,0.26,219668,90,143601,1003365,53,354,0.0,X,2022-11-09T02:07:18.790Z
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108NJ31202,live,71.13,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:39:26.296Z,269,541,49.72,38250,101396,64.89,39939,51129,32.72,39987,2230,1.43,39988,1071,0.69,39986,422,0.27,219668,90,156248,1003365,269,385,0.0,X,2022-11-09T02:07:18.790Z
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108NJ31202,live,66.25,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:45:35.254Z,269,541,49.72,38250,101396,64.89,39939,51129,32.72,39987,2230,1.43,39988,1071,0.69,39986,422,0.27,235840,90,156248,1003365,269,358,0.0,X,2022-11-09T02:07:18.790Z
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108NJ31202,live,73.17,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:05:15.347Z,333,541,61.55,38250,110353,63.95,39939,58063,33.65,39987,2511,1.46,39988,1162,0.67,39986,471,0.27,235840,90,172560,1003365,333,396,0.0,X,2022-11-09T02:07:18.790Z
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,20221108NJ31202,live,79.1,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:15:51.839Z,385,541,71.16,38250,117830,63.16,39939,64217,34.42,39987,2738,1.47,39988,1266,0.68,39986,505,0.27,235840,90,186556,1003365,385,428,0.0,X,2022-11-09T02:07:18.790Z
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108NJ31202,live,81.51,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:30:34.851Z,413,541,76.34,38250,120964,62.93,39939,66639,34.67,39987,2789,1.45,39988,1299,0.68,39986,540,0.28,235840,90,192231,1003365,413,441,0.0,X,2022-11-09T02:07:18.790Z
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108NJ31202,live,81.51,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:40:38.138Z,413,541,76.34,38250,120964,62.93,39939,66639,34.67,39987,2789,1.45,39988,1299,0.68,39986,540,0.28,235840,90,192231,1003365,413,441,0.0,X,2022-11-09T02:07:18.790Z
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108NJ31202,live,89.68,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:47:25.608Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,235840,90,211491,1003365,507,485,0.0,X,2022-11-09T02:07:18.790Z
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,20221108NJ31202,live,89.68,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:22:58.567Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,235840,90,211491,1003365,507,485,0.0,X,2022-11-09T02:07:18.790Z
1667968047,2022-11-08 22:27:27 -0600,3febed665f84b6f0a9717d87750ee8049f50fab6,20221108NJ31202,live,89.68,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:26:46.617Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,235840,90,211491,1003365,507,485,0.0,X,2022-11-09T02:07:18.790Z
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,20221108NJ31202,live,89.68,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:38:19.692Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,235840,90,211491,1003365,507,485,0.0,X,2022-11-09T02:07:18.790Z
1667972986,2022-11-08 23:49:46 -0600,8b5a6bad408154143d5639ac38f52891382240a4,20221108NJ31202,live,89.68,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:48:57.942Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,235840,90,211491,1003365,507,485,0.0,X,2022-11-09T02:07:18.790Z
1667973160,2022-11-08 23:52:40 -0600,a8c30e49fdf2578eef8c8f50f6106d095bb0fc07,20221108NJ31202,live,89.68,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:52:07.631Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,235840,90,211491,1003365,507,485,0.0,X,2022-11-09T02:07:18.790Z
1667973248,2022-11-08 23:54:08 -0600,fb954f3a0e354e923f1bd778e51927737d2c1332,20221108NJ31202,live,89.68,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:52:51.155Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,235840,90,211491,1003365,507,485,0.0,X,2022-11-09T02:07:18.790Z
1667973512,2022-11-08 23:58:32 -0600,c5b8277525be0367964460ee9775326f5b2cc341,20221108NJ31202,live,89.38,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:57:19.640Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,236619,90,211491,1003365,507,484,0.0,X,2022-11-09T02:07:18.790Z
1667973555,2022-11-08 23:59:15 -0600,574ef20eb007a0ff55ecd54e4003b61f517e06b5,20221108NJ31202,live,90.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:58:33.496Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,234990,90,211491,1003365,507,487,0.0,X,2022-11-09T02:07:18.790Z
1667973692,2022-11-09 00:01:32 -0600,ace2173236427104569b3ce7a51ec8e19284acf6,20221108NJ31202,live,90.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:00:23.602Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,234990,90,211491,1003365,507,487,0.0,X,2022-11-09T02:07:18.790Z
1667974313,2022-11-09 00:11:53 -0600,6b3b0bacc6c41a15c188eab11ce932a1d154d208,20221108NJ31202,live,91.74,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:11:24.475Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,230533,95,211491,1003365,507,496,0.0,X,2022-11-09T02:07:18.790Z
1667975361,2022-11-09 00:29:21 -0600,d37d846c431e83eb6217de33215cf28365760117,20221108NJ31202,live,91.74,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:28:46.635Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,230533,95,211491,1003365,507,496,0.0,X,2022-11-09T02:07:18.790Z
1667975692,2022-11-09 00:34:52 -0600,da1c62563fe966a79ac256315975a76cf151abd0,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:34:03.923Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,222622,95,211491,1003365,507,514,0.0,X,2022-11-09T02:07:18.790Z
1667975734,2022-11-09 00:35:34 -0600,416f9cd2c686176e63aeb1ee56cb9d01151b28ae,20221108NJ31202,live,91.1,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:34:52.167Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,232162,95,211491,1003365,507,493,0.0,X,2022-11-09T02:07:18.790Z
1667975815,2022-11-09 00:36:55 -0600,bd9ec1a9bacd26e63399e24cdeba1aa1e9b2608a,20221108NJ31202,live,91.1,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:36:23.021Z,507,541,93.72,38250,131068,61.97,39939,75271,35.59,39987,3125,1.48,39988,1433,0.68,39986,594,0.28,232162,95,211491,1003365,507,493,0.0,X,2022-11-09T02:07:18.790Z
1668004636,2022-11-09 08:37:16 -0600,ca1d3e0e670fc08fcb0e7605b25eed10e60b0a3f,20221108NJ31202,live,91.14,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:36:32.662Z,507,541,93.72,38250,131128,61.97,39939,75314,35.59,39987,3130,1.48,39988,1434,0.68,39986,594,0.28,232162,95,211600,1003365,507,493,0.0,X,2022-11-09T02:07:18.790Z
1668014224,2022-11-09 11:17:04 -0600,dc1fee1a1c7c910eae4bf2d164f09f508e17eae5,20221108NJ31202,live,91.14,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T17:16:01.686Z,507,541,93.72,38250,131128,61.97,39939,75314,35.59,39987,3130,1.48,39988,1434,0.68,39986,594,0.28,232162,95,211600,1003365,507,493,0.0,X,2022-11-09T02:07:18.790Z
1668041723,2022-11-09 18:55:23 -0600,fa5d4491bfe9fe0862deefab8e23f48ce64202df,20221108NJ31202,live,93.34,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T00:54:25.213Z,527,541,97.41,38250,134597,62.12,39939,76766,35.43,39987,3228,1.49,39988,1482,0.68,39986,616,0.28,232162,95,216689,1003365,527,505,0.0,X,2022-11-09T02:07:18.790Z
1668042636,2022-11-09 19:10:36 -0600,ffbebd93214d9e7ddfa79064cca6692212e8bb88,20221108NJ31202,live,93.34,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T01:09:54.472Z,527,541,97.41,38250,134597,62.12,39939,76766,35.43,39987,3228,1.49,39988,1482,0.68,39986,616,0.28,232162,95,216689,1003365,527,505,0.0,X,2022-11-09T02:07:18.790Z
1668042677,2022-11-09 19:11:17 -0600,0b14c3d1c32073c33d0d7452ed0510a095a2ca13,20221108NJ31202,live,93.34,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T01:10:44.648Z,527,541,97.41,38250,134597,62.12,39939,76766,35.43,39987,3228,1.49,39988,1482,0.68,39986,616,0.28,232162,95,216689,1003365,527,505,0.0,X,2022-11-09T02:07:18.790Z
1668042844,2022-11-09 19:14:04 -0600,ab69378f31e710fe7ed5a1342417d6e0db898dfe,20221108NJ31202,live,93.34,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T01:13:19.630Z,527,541,97.41,38250,134597,62.12,39939,76766,35.43,39987,3228,1.49,39988,1482,0.68,39986,616,0.28,232162,95,216689,1003365,527,505,0.0,X,2022-11-09T02:07:18.790Z
1668042887,2022-11-09 19:14:47 -0600,d1e703cb6904b10b82ba124e2000c0fcde7ed731,20221108NJ31202,live,93.34,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T01:13:44.624Z,527,541,97.41,38250,134597,62.12,39939,76766,35.43,39987,3228,1.49,39988,1482,0.68,39986,616,0.28,232162,95,216689,1003365,527,505,0.0,X,2022-11-09T02:07:18.790Z
1668052412,2022-11-09 21:53:32 -0600,1a31a17191e4856dfcf920225465400700950540,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T03:51:23.510Z,527,541,97.41,38250,134597,62.12,39939,76766,35.43,39987,3228,1.49,39988,1482,0.68,39986,616,0.28,227979,95,216689,1003365,527,514,0.0,X,2022-11-09T02:07:18.790Z
1668112985,2022-11-10 14:43:05 -0600,23c6a0c52c65a91d4a0e47caa9cfa19673237fd6,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T20:42:35.012Z,527,541,97.41,38250,134597,62.12,39939,76766,35.43,39987,3228,1.49,39988,1482,0.68,39986,616,0.28,227979,95,216689,1003365,527,514,0.0,X,2022-11-09T02:07:18.790Z
1668115629,2022-11-10 15:27:09 -0600,e365bf0accb441c96e138dd8762e57d068a4c50f,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T21:26:39.560Z,527,541,97.41,38250,134597,62.12,39939,76766,35.43,39987,3228,1.49,39988,1482,0.68,39986,616,0.28,227979,95,216689,1003365,527,514,0.0,X,2022-11-09T02:07:18.790Z
1668115802,2022-11-10 15:30:02 -0600,fa7358ec33f224af866c8c710e7f18f8b62a61b9,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T21:29:07.715Z,527,541,97.41,38250,135527,62.18,39939,77073,35.36,39987,3249,1.49,39988,1491,0.68,39986,618,0.28,227979,95,217958,1003365,527,514,0.0,X,2022-11-09T02:07:18.790Z
1668117697,2022-11-10 16:01:37 -0600,e0dffa1854409778e393f870ac6c02677069a733,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T22:00:34.214Z,527,541,97.41,38250,135527,62.18,39939,77073,35.36,39987,3249,1.49,39988,1491,0.68,39986,618,0.28,227979,95,217958,1003365,527,514,0.0,X,2022-11-09T02:07:18.790Z
1668174994,2022-11-11 07:56:34 -0600,d2d05bd3a7a09308612c2b6b8590f901e8c67676,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T13:55:56.211Z,535,541,98.89,38250,135599,62.19,39939,77095,35.36,39987,3251,1.49,39988,1492,0.68,39986,618,0.28,227979,95,218055,1003365,535,514,0.0,X,2022-11-09T02:07:18.790Z
1668447615,2022-11-14 11:40:15 -0600,fc5ec53a65a58877b12501f46d5626dd08d6253a,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T17:39:32.762Z,535,541,98.89,38250,135599,62.19,39939,77095,35.36,39987,3251,1.49,39988,1492,0.68,39986,618,0.28,227979,95,218055,1003365,535,514,0.0,X,2022-11-09T02:07:18.790Z
1668454371,2022-11-14 13:32:51 -0600,e279d271f1f0d3cee1bbb5a2cb8a11ef53bf1eed,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T19:32:26.464Z,535,541,98.89,38250,135646,62.19,39939,77110,35.35,39987,3251,1.49,39988,1492,0.68,39986,620,0.28,227979,95,218119,1003365,535,514,0.0,X,2022-11-09T02:07:18.790Z
1668468589,2022-11-14 17:29:49 -0600,a4c4a90227d0ed342d78136df3b5115ce22a7f61,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-14T23:29:30.433Z,535,541,98.89,38250,135646,62.19,39939,77110,35.35,39987,3251,1.49,39988,1492,0.68,39986,620,0.28,227979,95,218119,1003365,535,514,0.0,X,2022-11-09T02:07:18.790Z
1668520185,2022-11-15 07:49:45 -0600,9948131be9fb000d1d1ec684b7eff5054de7aec8,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T13:49:26.330Z,535,541,98.89,38250,136179,62.18,39939,77451,35.36,39987,3265,1.49,39988,1497,0.68,39986,626,0.29,227979,95,219018,1003365,535,514,0.0,X,2022-11-09T02:07:18.790Z
1668525339,2022-11-15 09:15:39 -0600,1109225ddd40deff6040725ac5d296f0696aa5f5,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T15:15:13.623Z,535,541,98.89,38250,136199,62.18,39939,77458,35.36,39987,3265,1.49,39988,1497,0.68,39986,626,0.29,227979,95,219045,1003365,535,514,0.0,X,2022-11-09T02:07:18.790Z
1668805972,2022-11-18 15:12:52 -0600,4926554c1fe90ed28f9ebca12e5704ea534d18d6,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-18T21:12:31.292Z,535,541,98.89,38250,136199,62.18,39939,77458,35.36,39987,3265,1.49,39988,1497,0.68,39986,626,0.29,227979,95,219045,1003365,535,514,0.0,X,2022-11-09T02:07:18.790Z
1669049273,2022-11-21 10:47:53 -0600,3747f9c46581a1407d326b0632782be79165ce63,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-21T16:47:32.202Z,535,541,98.89,38250,136199,62.18,39939,77458,35.36,39987,3265,1.49,39988,1497,0.68,39986,626,0.29,227979,95,219045,1003365,535,514,0.0,X,2022-11-09T02:07:18.790Z
1669057502,2022-11-21 13:05:02 -0600,7f674ecd306504f943665f4cc5be4dd6cbedaf2e,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-21T19:04:40.798Z,541,541,100.0,38250,139482,62.33,39939,78751,35.19,39987,3342,1.49,39988,1546,0.69,39986,642,0.29,227979,95,223763,1003365,541,514,0.0,X,2022-11-09T02:07:18.790Z
1669058062,2022-11-21 13:14:22 -0600,9951b3d337cdd90e606a29ad6e8eabebc6e83e6d,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-21T19:14:00.438Z,541,541,100.0,38250,139482,62.33,39939,78751,35.19,39987,3342,1.49,39988,1546,0.69,39986,642,0.29,225578,95,223763,1003365,541,514,0.0,X,2022-11-09T02:07:18.790Z
1669066182,2022-11-21 15:29:42 -0600,cfcd2e3d31be9f62a1930bf5b26ced4f96385acb,20221108NJ31202,live,95.0,NJ,New Jersey,31,1,2022-11-09T01:00:00.000Z,state,0,2022-11-21T20:58:27.360Z,541,541,100.0,38250,139487,62.33,39939,78754,35.19,39987,3342,1.49,39988,1546,0.69,39986,642,0.29,224297,95,223771,1003365,541,514,0.0,X,2022-11-09T02:07:18.790Z
