captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,PA,42021,2,2022-11-09T00:00:00.000Z,FIPSCode,42021,0,2022-11-07T16:47:42.592Z,0,0,125,0,51958,0,0,56459,99,0,85456,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,PA,42021,2,2022-11-09T01:00:00.000Z,FIPSCode,42021,0,2022-11-07T21:23:57.437Z,0,0,125,0,51958,0,0,56459,99,0,85456,0,0
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,PA,42021,2,2022-11-09T01:00:00.000Z,FIPSCode,42021,0,2022-11-09T01:00:55.828Z,0,0,125,0,51958,0,0,56459,99,0,85456,0,0
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,PA,42021,2,2022-11-09T01:00:00.000Z,FIPSCode,42021,0,2022-11-09T01:00:55.828Z,0,0,125,0,51958,0,0,56459,99,0,85456,0,0
1667970594,2022-11-08 23:09:54 -0600,d4f30f0656d3b91d4423d751f85b9496715af7d9,PA,42021,2,2022-11-09T01:00:00.000Z,FIPSCode,42021,0,2022-11-09T04:22:17.357Z,0,0,125,0,51958,0,0,56459,99,0,85456,0,0
