captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.7507.first,candidates.7507.last,candidates.7507.abbrv,candidates.7507.incumbent,candidates.7507.party,candidates.7507.candidateID,candidates.7507.ballotOrder,candidates.7507.polID,candidates.7507.polNum,candidates.7507.electWon,candidates.10865.first,candidates.10865.last,candidates.10865.party,candidates.10865.candidateID,candidates.10865.ballotOrder,candidates.10865.polID,candidates.10865.polNum,candidates.10865.electWon,candidates.7507.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MO-20221108_Eday80,26,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 3,3,467537,99,0,673841,True,20221108MO26025,2022-11-08,MO,7507,Blaine,Luetkemeyer,Lutkmeyr,True,GOP,7507,2,55466,28670,0,Bethany,Mann,Dem,10865,1,71334,31716,0,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,467537,99,0,673841,True,20221108MO26025,2022-11-08,MO,7507,Blaine,Luetkemeyer,Lutkmeyr,True,GOP,7507,2,55466,28670,0,Bethany,Mann,Dem,10865,1,71334,31716,0,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,467537,99,3076,673841,True,20221108MO26025,2022-11-08,MO,7507,Blaine,Luetkemeyer,Lutkmeyr,True,GOP,7507,2,55466,28670,0,Bethany,Mann,Dem,10865,1,71334,31716,0,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,467537,99,5479,673841,True,20221108MO26025,2022-11-08,MO,7507,Blaine,Luetkemeyer,Lutkmeyr,True,GOP,7507,2,55466,28670,0,Bethany,Mann,Dem,10865,1,71334,31716,0,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,467537,99,11755,673841,True,20221108MO26025,2022-11-08,MO,7507,Blaine,Luetkemeyer,Lutkmeyr,True,GOP,7507,2,55466,28670,0,Bethany,Mann,Dem,10865,1,71334,31716,0,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,467537,99,15584,673841,True,20221108MO26025,2022-11-08,MO,7507,Blaine,Luetkemeyer,Lutkmeyr,True,GOP,7507,2,55466,28670,0,Bethany,Mann,Dem,10865,1,71334,31716,0,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,467537,99,30483,673841,True,20221108MO26025,2022-11-08,MO,7507,Blaine,Luetkemeyer,Lutkmeyr,True,GOP,7507,2,55466,28670,0,Bethany,Mann,Dem,10865,1,71334,31716,0,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,467537,99,38676,673841,True,20221108MO26025,2022-11-08,MO,7507,Blaine,Luetkemeyer,Lutkmeyr,True,GOP,7507,2,55466,28670,0,Bethany,Mann,Dem,10865,1,71334,31716,0,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,467537,99,111243,673841,True,20221108MO26025,2022-11-08,MO,7507,Blaine,Luetkemeyer,Lutkmeyr,True,GOP,7507,2,55466,28670,0,Bethany,Mann,Dem,10865,1,71334,31716,0,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,MO-20221108_Eday80,26,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,467537,99,126188,673841,True,20221108MO26025,2022-11-08,MO,7507,Blaine,Luetkemeyer,Lutkmeyr,True,GOP,7507,2,55466,28670,0,Bethany,Mann,Dem,10865,1,71334,31716,0,
