captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.18825.first,candidates.18825.last,candidates.18825.incumbent,candidates.18825.party,candidates.18825.candidateID,candidates.18825.ballotOrder,candidates.18825.polID,candidates.18825.polNum,candidates.18825.electWon,candidates.22550.first,candidates.22550.last,candidates.22550.party,candidates.22550.candidateID,candidates.22550.ballotOrder,candidates.22550.polID,candidates.22550.polNum,candidates.22550.electWon,candidates.22979.first,candidates.22979.last,candidates.22979.party,candidates.22979.candidateID,candidates.22979.ballotOrder,candidates.22979.polID,candidates.22979.polNum,candidates.22979.electWon,candidates.18825.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,CT-20221108_Eday80,7,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,299505,95,0,765176,True,20221108CT7007,2022-11-08,CT,18825,John,Larson,True,Dem,18825,1,1139,10414,0,Larry,Lazor,GOP,22550,2,71293,14943,0,Mary,Sanders,Grn,22979,4,71820,14727,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,CT-20221108_Eday81,7,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,299505,95,0,765176,True,20221108CT7007,2022-11-08,CT,18825,John,Larson,True,Dem,18825,1,1139,10414,0,Larry,Lazor,GOP,22550,2,71293,14943,0,Mary,Sanders,Grn,22979,4,71820,14727,0,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,299505,95,290,765176,True,20221108CT7007,2022-11-08,CT,18825,John,Larson,True,Dem,18825,1,1139,10414,0,Larry,Lazor,GOP,22550,2,71293,14943,0,Mary,Sanders,Grn,22979,4,71820,14727,0,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,299505,95,2063,765176,True,20221108CT7007,2022-11-08,CT,18825,John,Larson,True,Dem,18825,1,1139,10414,0,Larry,Lazor,GOP,22550,2,71293,14943,0,Mary,Sanders,Grn,22979,4,71820,14727,0,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,299505,95,2810,765176,True,20221108CT7007,2022-11-08,CT,18825,John,Larson,True,Dem,18825,1,1139,10414,0,Larry,Lazor,GOP,22550,2,71293,14943,0,Mary,Sanders,Grn,22979,4,71820,14727,0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,299551,95,2810,765176,True,20221108CT7007,2022-11-08,CT,18825,John,Larson,True,Dem,18825,1,1139,10414,0,Larry,Lazor,GOP,22550,2,71293,14943,0,Mary,Sanders,Grn,22979,4,71820,14727,0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,299551,95,5351,765176,True,20221108CT7007,2022-11-08,CT,18825,John,Larson,True,Dem,18825,1,1139,10414,0,Larry,Lazor,GOP,22550,2,71293,14943,0,Mary,Sanders,Grn,22979,4,71820,14727,0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297017,95,5351,765176,True,20221108CT7007,2022-11-08,CT,18825,John,Larson,True,Dem,18825,1,1139,10414,0,Larry,Lazor,GOP,22550,2,71293,14943,0,Mary,Sanders,Grn,22979,4,71820,14727,0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297050,95,11213,765176,True,20221108CT7007,2022-11-08,CT,18825,John,Larson,True,Dem,18825,1,1139,10414,0,Larry,Lazor,GOP,22550,2,71293,14943,0,Mary,Sanders,Grn,22979,4,71820,14727,0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,CT-20221108_Eday81,7,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297050,95,12191,765176,True,20221108CT7007,2022-11-08,CT,18825,John,Larson,True,Dem,18825,1,1139,10414,0,Larry,Lazor,GOP,22550,2,71293,14943,0,Mary,Sanders,Grn,22979,4,71820,14727,0,,
