captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.5819.first,candidates.5819.last,candidates.5819.incumbent,candidates.5819.party,candidates.5819.candidateID,candidates.5819.ballotOrder,candidates.5819.polID,candidates.5819.polNum,candidates.5819.electWon,candidates.6255.first,candidates.6255.last,candidates.6255.party,candidates.6255.candidateID,candidates.6255.ballotOrder,candidates.6255.polID,candidates.6255.polNum,candidates.6255.electWon,candidates.5819.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AL-20221108_Eday80,1,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,215033,99,0,661543,True,20221108AL1005,2022-11-08,AL,5819,Jerry,Carl,True,GOP,5819,1,68313,3790,0,Alexander,Remrey,Lib,6255,2,71672,4185,0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,AL-20221108_Eday80,1,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,215033,99,257,661543,True,20221108AL1005,2022-11-08,AL,5819,Jerry,Carl,True,GOP,5819,1,68313,3790,0,Alexander,Remrey,Lib,6255,2,71672,4185,0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,AL-20221108_Eday80,1,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,215033,99,487,661543,True,20221108AL1005,2022-11-08,AL,5819,Jerry,Carl,True,GOP,5819,1,68313,3790,0,Alexander,Remrey,Lib,6255,2,71672,4185,0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,AL-20221108_Eday80,1,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,215033,99,2145,661543,True,20221108AL1005,2022-11-08,AL,5819,Jerry,Carl,True,GOP,5819,1,68313,3790,0,Alexander,Remrey,Lib,6255,2,71672,4185,0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,AL-20221108_Eday80,1,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,215033,99,3555,661543,True,20221108AL1005,2022-11-08,AL,5819,Jerry,Carl,True,GOP,5819,1,68313,3790,0,Alexander,Remrey,Lib,6255,2,71672,4185,0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,AL-20221108_Eday80,1,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,215033,99,8607,661543,True,20221108AL1005,2022-11-08,AL,5819,Jerry,Carl,True,GOP,5819,1,68313,3790,0,Alexander,Remrey,Lib,6255,2,71672,4185,0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,215033,99,13616,661543,True,20221108AL1005,2022-11-08,AL,5819,Jerry,Carl,True,GOP,5819,1,68313,3790,0,Alexander,Remrey,Lib,6255,2,71672,4185,0,2022-11-09T02:35:52.256Z,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,215033,99,11429,661543,True,20221108AL1005,2022-11-08,AL,5819,Jerry,Carl,True,GOP,5819,1,68313,3790,0,Alexander,Remrey,Lib,6255,2,71672,4185,0,2022-11-09T02:35:52.256Z,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,215033,99,31119,661543,True,20221108AL1005,2022-11-08,AL,5819,Jerry,Carl,True,GOP,5819,1,68313,3790,0,Alexander,Remrey,Lib,6255,2,71672,4185,0,2022-11-09T02:35:52.256Z,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,215033,99,48487,661543,True,20221108AL1005,2022-11-08,AL,5819,Jerry,Carl,True,GOP,5819,1,68313,3790,0,Alexander,Remrey,Lib,6255,2,71672,4185,0,2022-11-09T02:35:52.256Z,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,215033,99,51548,661543,True,20221108AL1005,2022-11-08,AL,5819,Jerry,Carl,True,GOP,5819,1,68313,3790,0,Alexander,Remrey,Lib,6255,2,71672,4185,0,2022-11-09T02:35:52.256Z,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,AL-20221108_Eday80,1,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,215033,99,97745,661543,True,20221108AL1005,2022-11-08,AL,5819,Jerry,Carl,True,GOP,5819,1,68313,3790,0,Alexander,Remrey,Lib,6255,2,71672,4185,0,2022-11-09T02:35:52.256Z,
