captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.31953.first,candidates.31953.last,candidates.31953.party,candidates.31953.candidateID,candidates.31953.ballotOrder,candidates.31953.polID,candidates.31953.polNum,candidates.31953.electWon,candidates.31956.first,candidates.31956.last,candidates.31956.party,candidates.31956.candidateID,candidates.31956.ballotOrder,candidates.31956.polID,candidates.31956.polNum,candidates.31956.electWon,candidates.31977.first,candidates.31977.last,candidates.31977.abbrv,candidates.31977.party,candidates.31977.candidateID,candidates.31977.ballotOrder,candidates.31977.polID,candidates.31977.polNum,candidates.31977.electWon,candidates.31953.winnerDateTime
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,298687,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,360099,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,340883,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,360099,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,
1667967636,2022-11-08 22:20:36 -0600,1bed774242ed32fb5f86bc6fed50c68740cf5631,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,387394,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,402006,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,412676,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,
1667969292,2022-11-08 22:48:12 -0600,27c0128769cb9950dd2d2f7b010376c6821eb8bd,NE-20221108_Eday80,28,General,G,Active Tabulation,Too Early to Call,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,444303,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,493577,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667970812,2022-11-08 23:13:32 -0600,1aa0c0767ec6f65018ec090a318d7ab5fec791c2,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,497084,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667970856,2022-11-08 23:14:16 -0600,ff06f2de4e569cd29ca92d25039a935917deb88f,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,493577,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667970899,2022-11-08 23:14:59 -0600,ca5b649b3885623b3ef37439107a0fa8db2d1846,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,497084,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667971258,2022-11-08 23:20:58 -0600,66df93c53186cc5d338c8a4f0b94d8e859c4ec59,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,531894,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667972126,2022-11-08 23:35:26 -0600,617b070692e7bea69906440bb1aebd1bfcb3a90b,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,535225,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667972943,2022-11-08 23:49:03 -0600,2188e3ab5f27e10fb4df9e561d0af4cab5cf665c,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,554752,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667973379,2022-11-08 23:56:19 -0600,ed82c57e44d916231a228645db25042e154a7fb4,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,558322,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667973424,2022-11-08 23:57:04 -0600,af3468c86121e4f756caa76aafa8fe74e6306883,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,554752,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667973737,2022-11-09 00:02:17 -0600,f7940d04f83247dd0cbf585d2d4f25b8c66e477d,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,725000,99,558322,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667974184,2022-11-09 00:09:44 -0600,5e29bdc6dd3e2b02c04e87a98f0009af6b85de6f,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,666709,99,593371,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667975032,2022-11-09 00:23:52 -0600,2b4eef55da041b24d8b907ba1775c35ebda992e0,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,666709,99,603899,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667975981,2022-11-09 00:39:41 -0600,41d3dfc6389002e5c03a1c16c1b7382e8f7f3159,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,629061,99,614173,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667976834,2022-11-09 00:53:54 -0600,66d316822c5fe8194918b7a1fd16a85b82525509,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,653376,99,615359,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667977690,2022-11-09 01:08:10 -0600,c2d57f962724e5d811f2a0173268728cbb4962f4,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,653376,99,616477,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667978502,2022-11-09 01:21:42 -0600,3a9aa1fa129e28027260f73511b9ecad38e5231d,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,653376,99,618568,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667979271,2022-11-09 01:34:31 -0600,36151de64a934e0a3464c1509e2a12dbafec30ba,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,653376,99,623612,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667980354,2022-11-09 01:52:34 -0600,b95b3aa03864d3aa8e20ef68881e81d2ed7e17c2,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,653376,99,626237,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667981041,2022-11-09 02:04:01 -0600,e47a3217a92034f7bbd19a4f4649ae3750139aaf,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,653376,99,628445,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667982596,2022-11-09 02:29:56 -0600,bde989b935a69b93b581b2e16860373f3d0861c5,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,653376,99,632177,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667985336,2022-11-09 03:15:36 -0600,e680c144e30a7078448ff3666071965db0334e66,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,651729,99,632177,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667985985,2022-11-09 03:26:25 -0600,2d478258f7e72765d03704400226b05aa5dfba31,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,651729,99,633611,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667986026,2022-11-09 03:27:06 -0600,e99be915e2896b0e6ab292dfb14f5ee346ab658c,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,651729,99,632177,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667986070,2022-11-09 03:27:50 -0600,842d9624fa3e4ff5a6b6d21ac818296b8b09522a,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,651729,99,633611,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667986108,2022-11-09 03:28:28 -0600,0d89337504a89a16ce478d64716763f3ed0e0320,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,651729,99,632177,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667986148,2022-11-09 03:29:08 -0600,825565b33fc8f2e2b543fd07b19c543069fa86c6,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,651729,99,633611,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667986872,2022-11-09 03:41:12 -0600,f878f3b60e8ceb3542d6c044870ffba85849690d,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,646542,99,633611,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1667990366,2022-11-09 04:39:26 -0600,94cea64a17420440333987a3eb87c742c3abb792,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,646542,99,641033,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1668131805,2022-11-10 19:56:45 -0600,39cd7118fac0c51ac667112fbf8caab8077fdfc4,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,646542,99,641770,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1668131846,2022-11-10 19:57:26 -0600,51b6321ed65cc2806e1b6e51cd2b2d170e59e0d0,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,646542,99,641033,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1668131889,2022-11-10 19:58:09 -0600,dbafa472312649e16759256f2e93b0361f99dcca,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,646542,99,641770,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1668193452,2022-11-11 13:04:12 -0600,5a4ea1e609bb6b8d9edbd25c1f0653b98cc32ae5,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,646542,99,653042,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
1668208328,2022-11-11 17:12:08 -0600,8e3f7d06da4338f472d12b9ddfe711848f339c10,NE-20221108_Eday80,28,General,G,Active Tabulation,Called,G,Governor,Pete,Ricketts,Ricketts,GOP,31312,51566,29822,True,True,True,646542,99,658972,1241451,True,20221108NE28006,2022-11-08,NE,Jim,Pillen,GOP,31953,1,69957,30123,0,Carol,Blood,Dem,31956,2,69968,29874,0,Scott,Zimmerman,Zimmermn,Lib,31977,3,69979,30138,0,2022-11-09T04:51:39.059Z
