captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108NE28006,live,0.0,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-07T22:54:18.954Z,0,1323,0.0,31956,0,0.0,31953,0,0.0,31977,0,0.0,725000,99,0,1241451,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108NE28006,live,0.0,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-08T18:22:38.848Z,0,1323,0.0,31956,0,0.0,31953,0,0.0,31977,0,0.0,725000,99,0,1241451,0,0,,,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108NE28006,live,0.0,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:04:10.815Z,0,1323,0.0,31956,0,0.0,31953,0,0.0,31977,0,0.0,725000,99,0,1241451,0,0,,,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108NE28006,live,21.61,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:10:30.851Z,199,1323,15.04,31956,88680,56.6,31953,63477,40.52,31977,4508,2.88,725000,99,156665,1241451,199,286,0.0,1.0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108NE28006,live,22.48,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:13:22.233Z,209,1323,15.8,31956,90750,55.69,31953,67455,41.39,31977,4764,2.92,725000,99,162969,1241451,209,297,0.0,1.0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108NE28006,live,22.9,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:16:02.748Z,214,1323,16.18,31956,92043,55.45,31953,69054,41.6,31977,4896,2.95,725000,99,165993,1241451,214,303,0.0,1.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108NE28006,live,24.33,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:24:26.936Z,239,1323,18.07,31956,94768,53.72,31953,76292,43.25,31977,5352,3.03,725000,99,176412,1241451,239,322,0.0,1.0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108NE28006,live,24.51,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:27:26.153Z,241,1323,18.22,31956,95211,53.58,31953,77083,43.38,31977,5389,3.03,725000,99,177683,1241451,241,324,0.0,1.0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108NE28006,live,24.53,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:33:04.620Z,242,1323,18.29,31956,95262,53.56,31953,77205,43.41,31977,5393,3.03,725000,99,177860,1241451,242,325,0.0,1.0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108NE28006,live,25.79,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:38:34.656Z,249,1323,18.82,31956,98787,52.83,31953,82482,44.11,31977,5728,3.06,725000,99,186997,1241451,249,341,0.0,1.0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108NE28006,live,26.1,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:47:30.659Z,254,1323,19.2,31956,99077,52.35,31953,84355,44.57,31977,5811,3.07,725000,99,189243,1241451,254,345,0.0,1.0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,20221108NE28006,live,36.18,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:52:31.528Z,339,1323,25.62,31953,129027,49.19,31956,124890,47.61,31977,8395,3.2,725000,99,262312,1241451,339,479,1.0,0.0,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,20221108NE28006,live,36.53,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:56:35.967Z,343,1323,25.93,31953,130896,49.43,31956,125416,47.36,31977,8495,3.21,725000,99,264807,1241451,343,483,1.0,0.0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,20221108NE28006,live,37.03,NE,Nebraska,28,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:58:29.109Z,350,1323,26.46,31953,133438,49.71,31956,126342,47.07,31977,8658,3.23,725000,99,268438,1241451,350,490,1.0,0.0,,
