captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.18588.first,candidates.18588.last,candidates.18588.abbrv,candidates.18588.party,candidates.18588.incumbent,candidates.18588.candidateID,candidates.18588.polID,candidates.18588.ballotOrder,candidates.18588.polNum,candidates.18588.electWon,candidates.22995.first,candidates.22995.last,candidates.22995.party,candidates.22995.candidateID,candidates.22995.polID,candidates.22995.ballotOrder,candidates.22995.polNum,candidates.22995.electWon,candidates.18588.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,CA-20221108_Eday62,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 29,29,173945,99,0,281761,True,20221108CA5719,2022-11-08,CA,18588,Tony,Cardenas,Cardens,Dem,True,18588,6688,2,11756,0,Angelica,Duenas,Dem,22995,66566,1,13095,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 29,29,189337,99,0,281695,True,20221108CA5719,2022-11-08,CA,18588,Tony,Cardenas,Cardens,Dem,True,18588,6688,2,11756,0,Angelica,Duenas,Dem,22995,66566,1,13095,0,,
1667949842,2022-11-08 23:24:02 +0000,e733c733b3b3c33f13905f9501db69cb94a55a64,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 29,29,189337,90,0,281695,True,20221108CA5719,2022-11-08,CA,18588,Tony,Cardenas,Cardens,Dem,True,18588,6688,2,11756,0,Angelica,Duenas,Dem,22995,66566,1,13095,0,,
1667968798,2022-11-08 22:39:58 -0600,a5f602864fc4763e8a6bc6f82d3436a01320e3bc,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 29,29,189337,90,39913,281695,True,20221108CA5719,2022-11-08,CA,18588,Tony,Cardenas,Cardens,Dem,True,18588,6688,2,11756,0,Angelica,Duenas,Dem,22995,66566,1,13095,0,,
1667970461,2022-11-08 23:07:41 -0600,7d669d180641a9a00e537201f92d2f70ea120169,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 29,29,189337,90,44889,281695,True,20221108CA5719,2022-11-08,CA,18588,Tony,Cardenas,Cardens,Dem,True,18588,6688,2,11756,0,Angelica,Duenas,Dem,22995,66566,1,13095,0,,
1667983719,2022-11-09 02:48:39 -0600,a8d889d3e1698c6a2e70070696b60b41396d5c92,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 29,29,189337,90,53466,281695,True,20221108CA5719,2022-11-08,CA,18588,Tony,Cardenas,Cardens,Dem,True,18588,6688,2,11756,0,Angelica,Duenas,Dem,22995,66566,1,13095,0,,
1667985732,2022-11-09 03:22:12 -0600,3702b24fea3edad701ffe581ae9d29fa7027d761,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 29,29,189337,90,57808,281695,True,20221108CA5719,2022-11-08,CA,18588,Tony,Cardenas,Cardens,Dem,True,18588,6688,2,11756,0,Angelica,Duenas,Dem,22995,66566,1,13095,0,,
1667986630,2022-11-09 03:37:10 -0600,bdc18b7713211c3f675ae3f141b7e51a89bfd88d,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 29,29,189337,90,59524,281695,True,20221108CA5719,2022-11-08,CA,18588,Tony,Cardenas,Cardens,Dem,True,18588,6688,2,11756,0,Angelica,Duenas,Dem,22995,66566,1,13095,0,,
1667987524,2022-11-09 03:52:04 -0600,c251c6fbf74f00217c61f2d533377b35edad2d39,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 29,29,189337,90,59578,281695,True,20221108CA5719,2022-11-08,CA,18588,Tony,Cardenas,Cardens,Dem,True,18588,6688,2,11756,0,Angelica,Duenas,Dem,22995,66566,1,13095,0,,
1667989081,2022-11-09 04:18:01 -0600,563fc595ee6cbed39038ea61943efe67b7efb8ba,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 29,29,148945,90,59814,281695,True,20221108CA5719,2022-11-08,CA,18588,Tony,Cardenas,Cardens,Dem,True,18588,6688,2,11756,0,Angelica,Duenas,Dem,22995,66566,1,13095,0,,
