captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.23255.first,candidates.23255.last,candidates.23255.party,candidates.23255.candidateID,candidates.23255.polID,candidates.23255.ballotOrder,candidates.23255.polNum,candidates.23255.electWon,candidates.23260.first,candidates.23260.last,candidates.23260.party,candidates.23260.candidateID,candidates.23260.polID,candidates.23260.ballotOrder,candidates.23260.polNum,candidates.23260.electWon,candidates.23260.winnerDateTime
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,245420,99,239672,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,246588,99,239672,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,245156,99,239672,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,245156,99,239946,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,248188,99,243516,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,246470,99,243516,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,256636,99,244358,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,247352,99,244358,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,257518,99,244358,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,247352,99,244358,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667969855,2022-11-08 22:57:35 -0600,8c3f41d4804fda622cab89f365a05518b70e5a91,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,247352,99,246949,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667972473,2022-11-08 23:41:13 -0600,a29b2b07dc776af5545ee4ec64ead9d5ba96e873,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,249970,99,246949,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667977035,2022-11-09 00:57:15 -0600,89983779edad63b3a09a72677c82618581111910,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,249970,99,247564,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667978785,2022-11-09 01:26:25 -0600,af0eab9768fdd8200aa460357a21f2c42b46d660,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,250591,99,247564,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1667983963,2022-11-09 02:52:43 -0600,f1299e7b87e7b24a37e8c19b46028623185c8975,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,250591,99,247774,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1668185745,2022-11-11 10:55:45 -0600,a61a4aa281fb2f9c795abeada3501ffaddf30b3a,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 15,15,250591,99,247798,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1668435474,2022-11-14 08:17:54 -0600,36950eff58b0326899047798c6d637e588c8956f,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 15,15,250591,99,247798,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1668442739,2022-11-14 10:18:59 -0600,8e2350d566226d71b0583f9a7ac37ba2983265ca,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 15,15,250591,99,247986,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1668443672,2022-11-14 10:34:32 -0600,8840fe007c2289cb5d0b39065214027ed33ca9ed,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 15,15,250591,99,192831,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1668445223,2022-11-14 11:00:23 -0600,60faf2cd0c12a763cbaeb2712bd18c70a0c40ba7,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 15,15,250591,99,247986,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1668457908,2022-11-14 14:31:48 -0600,e24ab90e456f161bc73b81d8356bb8e10162346d,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 15,15,250591,99,248027,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
1669048638,2022-11-21 10:37:18 -0600,4a833f55035bdf60244896e2416e3ddba7b39cd2,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 15,15,248054,100,248027,1099383,True,20221108FL10035,2022-11-08,FL,Alan,Cohn,Dem,23255,64154,1,14305,0,Laurel,Lee,GOP,23260,71597,2,15735,0,2022-11-09T01:20:39.641Z
