captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.37368.first,candidates.37368.last,candidates.37368.incumbent,candidates.37368.party,candidates.37368.candidateID,candidates.37368.ballotOrder,candidates.37368.polID,candidates.37368.polNum,candidates.37368.electWon,candidates.37369.first,candidates.37369.last,candidates.37369.party,candidates.37369.candidateID,candidates.37369.ballotOrder,candidates.37369.polID,candidates.37369.polNum,candidates.37369.electWon,candidates.37966.first,candidates.37966.last,candidates.37966.party,candidates.37966.candidateID,candidates.37966.ballotOrder,candidates.37966.polID,candidates.37966.polNum,candidates.37966.electWon,candidates.37368.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MI-20221108_Eday64,23,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 7,7,403210,99,0,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,MI-20221108_Eday80,23,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 7,7,381320,99,0,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,381320,99,0,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,381320,99,2433,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,381320,99,19352,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,381320,99,31399,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,381320,99,56169,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,381320,99,63794,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,381320,99,75151,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,381320,99,77766,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,381320,99,82290,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,381320,99,82724,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,381320,99,101981,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,MI-20221108_Eday80,23,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 7,7,381320,99,104770,1063882,True,20221108MI23811,2022-11-08,MI,37368,Elissa,Slotkin,True,Dem,37368,1,67164,29364,0,Tom,Barrett,GOP,37369,2,70830,28853,0,Leah,Dailey,Lib,37966,3,71666,30497,0,,
