captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-07T22:58:29.980Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15164,99.0,0,22959,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-08T19:43:47.120Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667952254,2022-11-09 00:04:14 +0000,01f078a675119f6cdf4e095b5cc2a41189aff91c,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T00:00:04.409Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T00:00:04.409Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T00:00:04.409Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T00:00:04.409Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T00:00:04.409Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T00:00:04.409Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T00:00:04.409Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T00:00:04.409Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T00:00:04.409Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T01:14:45.342Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T01:14:45.342Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T01:14:45.342Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T01:14:45.342Z,0,0.0,18,0.0,53965,0,0.0,54238,0,0.0,54242,0,0.0,53969,0,0.0,54239,0,0.0,54241,0,0.0,54240,0,0.0,54326,0,0.0,15194,99.0,0,22959,0,0
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T01:35:05.096Z,1,3.29,18,5.56,53965,369,73.8,53969,121,24.2,54326,4,0.8,54242,2,0.4,54240,2,0.4,54238,1,0.2,54241,1,0.2,54239,0,0.0,15194,99.0,500,22959,1,1
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T01:39:36.809Z,1,3.29,18,5.56,53965,369,73.8,53969,121,24.2,54326,4,0.8,54242,2,0.4,54240,2,0.4,54238,1,0.2,54241,1,0.2,54239,0,0.0,15194,99.0,500,22959,1,1
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T01:39:36.809Z,1,3.29,18,5.56,53965,369,73.8,53969,121,24.2,54326,4,0.8,54242,2,0.4,54240,2,0.4,54238,1,0.2,54241,1,0.2,54239,0,0.0,15194,99.0,500,22959,1,1
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T01:51:38.768Z,2,11.05,18,11.11,53965,1106,65.99,53969,519,30.97,54242,18,1.07,54326,11,0.66,54238,9,0.54,54239,6,0.36,54240,4,0.24,54241,3,0.18,15164,99.0,1676,22959,2,2
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T01:53:40.395Z,3,15.42,18,16.67,53965,1495,63.92,53969,777,33.22,54242,22,0.94,54326,16,0.68,54238,10,0.43,54239,9,0.38,54241,6,0.26,54240,4,0.17,15164,99.0,2339,22959,3,3
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T01:53:40.395Z,3,15.42,18,16.67,53965,1495,63.92,53969,777,33.22,54242,22,0.94,54326,16,0.68,54238,10,0.43,54239,9,0.38,54241,6,0.26,54240,4,0.17,15164,99.0,2339,22959,3,3
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,VT,50017,2,2022-11-09T00:00:00.000Z,FIPSCode,50017,0,2022-11-09T01:53:40.395Z,3,15.42,18,16.67,53965,1495,63.92,53969,777,33.22,54242,22,0.94,54326,16,0.68,54238,10,0.43,54239,9,0.38,54241,6,0.26,54240,4,0.17,15164,99.0,2339,22959,3,3
