captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.13061.first,candidates.13061.last,candidates.13061.incumbent,candidates.13061.party,candidates.13061.candidateID,candidates.13061.ballotOrder,candidates.13061.polID,candidates.13061.polNum,candidates.13061.electWon,candidates.13882.first,candidates.13882.last,candidates.13882.party,candidates.13882.candidateID,candidates.13882.ballotOrder,candidates.13882.polID,candidates.13882.polNum,candidates.13882.electWon,candidates.14099.first,candidates.14099.last,candidates.14099.party,candidates.14099.candidateID,candidates.14099.ballotOrder,candidates.14099.polID,candidates.14099.polNum,candidates.14099.electWon,candidates.14100.first,candidates.14100.last,candidates.14100.party,candidates.14100.candidateID,candidates.14100.ballotOrder,candidates.14100.polID,candidates.14100.polNum,candidates.14100.electWon,candidates.14101.first,candidates.14101.last,candidates.14101.party,candidates.14101.candidateID,candidates.14101.ballotOrder,candidates.14101.polID,candidates.14101.polNum,candidates.14101.electWon,candidates.13061.winnerDateTime,isCertified
1668024441,2022-11-09 14:07:21 -0600,9a088d715a3ec1141a0d836dc12c783c6500de8d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,320002,99,249950,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668024484,2022-11-09 14:08:04 -0600,5401038dc26fa5e02d8b703739ade8751638622b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340854,99,249950,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668031963,2022-11-09 16:12:43 -0600,a07dae3796e566f8ece6de8b5b44893d35ddec18,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340854,99,257276,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668032004,2022-11-09 16:13:24 -0600,cca0d5018b66d09b92cb5c5d93e76e9c7eb088ca,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340854,99,249950,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668032046,2022-11-09 16:14:06 -0600,ec9dcb518c9cfcc1c5103088ea21530d7e0bdfc6,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,340854,99,257276,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668033609,2022-11-09 16:40:09 -0600,67a8888a8d8ada5939ed97226fa771141aff63d9,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,323146,99,257276,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668034415,2022-11-09 16:53:35 -0600,b8794a6e2cccd07bf9cae51f1752d9fb6b3e9630,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,323788,99,257276,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668036107,2022-11-09 17:21:47 -0600,81332717bb21088877be8de5dfc255ea19b78858,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,323788,99,257377,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668036936,2022-11-09 17:35:36 -0600,31ec3c2712a9dae7133a73d766c3a63a6746f0ed,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,323805,99,257377,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668041177,2022-11-09 18:46:17 -0600,dcd99fa30216be298ea016ce015f7167d9131fd6,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,323805,99,258278,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668042016,2022-11-09 19:00:16 -0600,a3e2ae83bf74abd4d94034109648becba33e23a5,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,323736,99,264007,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668043856,2022-11-09 19:30:56 -0600,c97480a45186bd91a3cceb854e88993fe1b120a3,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,323736,99,264283,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668044608,2022-11-09 19:43:28 -0600,e388a1d89911b6a0e89c644fe77202f2026af40d,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,323888,99,264283,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668044648,2022-11-09 19:44:08 -0600,55d5797ae2b973b90d8e47181cec491bb25cfbb5,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,323736,99,264283,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668045365,2022-11-09 19:56:05 -0600,4e57bc9e44ab42ba85ec281d8635c630bcc0b225,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,323888,99,264283,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668046145,2022-11-09 20:09:05 -0600,dbea89b223c5758f4add27fc3c65a5d0601c6265,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,323888,99,264832,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668046273,2022-11-09 20:11:13 -0600,c938260bd815d2474670be42111e4d1ec142e117,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,323888,99,264283,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668046316,2022-11-09 20:11:56 -0600,c8b1b2cb02beed9f312c71e2031442841d9b754b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,323888,99,264832,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668047001,2022-11-09 20:23:21 -0600,e8ec59f327086c594897d35508ddae492b9e5a9e,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,324196,99,264832,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668050933,2022-11-09 21:28:53 -0600,0628d9c341bf59d47af0cf42204a2799fe85af97,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,324196,99,265528,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668050979,2022-11-09 21:29:39 -0600,f425413f08ed8ab4de6513fa1005eaa190f18ac1,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,324196,99,264832,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668051062,2022-11-09 21:31:02 -0600,d949fc7d1d635b1d2a35440cc531109d411da97b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,324196,99,265528,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668051103,2022-11-09 21:31:43 -0600,7858ef1994c4eb1ab42d89714710220523b8abcb,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,324196,99,264832,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668051144,2022-11-09 21:32:24 -0600,8aa5fca8eb324c3c4d0028f71c3430f6ba0e251a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,324196,99,265528,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668094666,2022-11-10 09:37:46 -0600,0127c919b1a69dccebcbcc54a808cbe7c7fd34a8,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,324803,99,265528,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668104407,2022-11-10 12:20:07 -0600,74730b9ce4da5ad0f07718d431131ccc744e5e18,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,325104,99,265826,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668106999,2022-11-10 13:03:19 -0600,6e41b245881c00109d191429d76cb2be0fc865ec,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,331064,99,265826,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668108722,2022-11-10 13:32:02 -0600,a21cd6d399d8a7d50237c4ec7c09bdeb78eef9b7,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351275,99,265826,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668115546,2022-11-10 15:25:46 -0600,1e7f903b2c4a897e1a96585eb764b73a9d8a856a,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351275,99,270541,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668125746,2022-11-10 18:15:46 -0600,712fa2964c90d21cac4672181890427ce60573bc,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351275,99,303184,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668129141,2022-11-10 19:12:21 -0600,ff6c524fd5805e2bfd0b96ef2f467fd7155b32d8,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351275,99,312514,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668148077,2022-11-11 00:27:57 -0600,3b1ca5c5217fa86f71caa09d5590f9f9f278f956,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351275,99,325194,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668183726,2022-11-11 10:22:06 -0600,c554c92d26e441014cd475c18b93cf98e6f819be,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,350534,99,325194,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668193037,2022-11-11 12:57:17 -0600,236e0867a636ff0fabc7ab742b4a6ea69cd1a1eb,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,350534,99,332523,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668193078,2022-11-11 12:57:58 -0600,ab029deabbfb6ffcc26c1ffe4c3ec863862165dc,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,350534,99,325194,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668193120,2022-11-11 12:58:40 -0600,08b815d57907de95d09d07eb2886936c925438f6,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,350534,99,332523,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668193909,2022-11-11 13:11:49 -0600,2334de99616ea577b4c8913508ea311fce190d78,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,349980,99,332523,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668193950,2022-11-11 13:12:30 -0600,5ab19bddabcc5aebfb270bc7be9265144cba6824,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,350534,99,332523,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668193992,2022-11-11 13:13:12 -0600,d25ab54a9bc09f4abdd27c0890a26c402e52ae72,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,349980,99,332523,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668456791,2022-11-14 14:13:11 -0600,62e14952a5dfdacbec9e02a54d7eb64b215fdb35,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,342322,99,332523,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668459053,2022-11-14 14:50:53 -0600,e911773e6383f3b437f96451bf528d2ccefdf14b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,337418,99,332523,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668483174,2022-11-14 21:32:54 -0600,698c895fd084819c15363b4ff5065be6ca3e711b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,349104,99,332523,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668484606,2022-11-14 21:56:46 -0600,82bd3ad40600e792e90344a536dc77068fae1181,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,349104,99,344335,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668503574,2022-11-15 03:12:54 -0600,41e7cb3654370ce59d7c105fe473f849b2d1ff49,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351162,99,344335,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668529341,2022-11-15 10:22:21 -0600,2c42ebbe1a49407fb699ad608fd3407475ac54a9,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,350924,99,344335,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
1668532551,2022-11-15 11:15:51 -0600,f05a223203acd7b08c5a7babbaa90fc6f55f043b,CO-20221108_Eday80,6,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,351146,99,344335,970368,True,20221108CO6614,2022-11-08,CO,13061,Joe,Neguse,True,Dem,13061,1,67047,8893,0.0,Marshall,Dawson,GOP,13882,2,70788,9635,0.0,Gary,Nation,AmC,14099,3,71792,9790,0.0,Tim,Wolf,Uty,14100,4,71790,9791,0.0,Steve,Yurash,Oth,14101,5,71791,9792,0.0,2022-11-09T03:56:05.806Z,
