captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.abbrv,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.29915.first,candidates.29915.last,candidates.29915.incumbent,candidates.29915.party,candidates.29915.candidateID,candidates.29915.ballotOrder,candidates.29915.polID,candidates.29915.polNum,candidates.29915.electWon,candidates.31050.first,candidates.31050.last,candidates.31050.party,candidates.31050.candidateID,candidates.31050.ballotOrder,candidates.31050.polID,candidates.31050.polNum,candidates.31050.electWon,candidates.31449.first,candidates.31449.last,candidates.31449.party,candidates.31449.candidateID,candidates.31449.ballotOrder,candidates.31449.polID,candidates.31449.polNum,candidates.31449.electWon,candidates.29915.winnerDateTime,isCertified
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,74146,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,99134,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,92887,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,99134,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,129876,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,123144,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,129876,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,175858,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,198996,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,229325,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,271880,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,308417,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,303746,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667967592,2022-11-08 22:19:52 -0600,bb461283809479aaf92a1a30cba63636f0c85695,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,306834,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667967636,2022-11-08 22:20:36 -0600,1bed774242ed32fb5f86bc6fed50c68740cf5631,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,330665,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,381973,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667968538,2022-11-08 22:35:38 -0600,921a14073c0a588fcddcb6fa0c38955a3a5e6401,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,382097,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667968580,2022-11-08 22:36:20 -0600,8dda0f830e7e8651004cd9142ca946394c2bd364,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,381973,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667968622,2022-11-08 22:37:02 -0600,e74479d04a2cbc206da9d05d88b7661e84a5267c,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,382097,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,381973,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,382097,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,381973,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667968974,2022-11-08 22:42:54 -0600,6782d2843c55794bd70cb628b0a71e22fe48f3f5,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,382097,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,381973,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667969292,2022-11-08 22:48:12 -0600,27c0128769cb9950dd2d2f7b010376c6821eb8bd,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,410943,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667970156,2022-11-08 23:02:36 -0600,84ea53799ae0036a04ac85127e62d719394c963e,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,427180,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667970944,2022-11-08 23:15:44 -0600,ade12abccb70834d17788a299f1a5de3ad7d230d,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,454531,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667971785,2022-11-08 23:29:45 -0600,0263826aefa5e72057a0aaa213c232b6c0eefa0d,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,492669,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667971839,2022-11-08 23:30:39 -0600,3cda52854e51a6576b7495d3201be6e474dda96c,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,492942,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667971879,2022-11-08 23:31:19 -0600,e58483b4fb47a48c624446a947423840f5e4d94b,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,492669,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667971921,2022-11-08 23:32:01 -0600,1ebecb55cb747fea463c7459ee81768ba8fae636,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,492942,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667972008,2022-11-08 23:33:28 -0600,94f4c9e086e7aebe887e5b2f9d0c42dd429b98b5,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,492669,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667972126,2022-11-08 23:35:26 -0600,617b070692e7bea69906440bb1aebd1bfcb3a90b,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,492942,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667972176,2022-11-08 23:36:16 -0600,a6fd708cc30eea79171ae74711d81685981a53ab,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,492669,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667972264,2022-11-08 23:37:44 -0600,32512d68a8869811d6b4c587f4ea396147ae27a4,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,492942,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667972364,2022-11-08 23:39:24 -0600,bfe9cb466aa6b65574c16effa903cd993efd4fe0,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,492669,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667972427,2022-11-08 23:40:27 -0600,ae4901446f849f3ab62f6a79323d475c59ad0832,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,492942,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667972541,2022-11-08 23:42:21 -0600,d38f954f3e6be3d250d58a04e08655875ea7700c,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,492669,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667972585,2022-11-08 23:43:05 -0600,801d3f687be77bd20982c8b22a575eda658a7594,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,492942,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,507180,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667973555,2022-11-08 23:59:15 -0600,574ef20eb007a0ff55ecd54e4003b61f517e06b5,ME-20221108_Eday80,20,General,G,Active Tabulation,Too Early to Call,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,511247,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,,
1667973878,2022-11-09 00:04:38 -0600,dd0a2fb7e0a1ea86d312428fcf4c7c68541cc7da,ME-20221108_Eday80,20,General,G,Active Tabulation,Called,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,533003,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,2022-11-09T05:51:43.624Z,
1667974712,2022-11-09 00:18:32 -0600,8831ad0cd913a7df98a9591de88a61ddfc8730ee,ME-20221108_Eday80,20,General,G,Active Tabulation,Called,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,533294,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,2022-11-09T05:51:43.624Z,
1667975361,2022-11-09 00:29:21 -0600,d37d846c431e83eb6217de33215cf28365760117,ME-20221108_Eday80,20,General,G,Active Tabulation,Called,G,Governor,Janet,Mills,Mills,Dem,29915,54894,25767,True,True,True,675000,99,553483,1117007,True,20221108ME20646,2022-11-08,ME,29915,Janet,Mills,True,Dem,29915,3,54894,25767,0,Paul,LePage,GOP,31050,2,60414,24392,0,Sam,Hunkler,Ind,31449,1,71290,26450,0,2022-11-09T05:51:43.624Z,
