captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.52392.first,candidates.52392.last,candidates.52392.incumbent,candidates.52392.party,candidates.52392.candidateID,candidates.52392.ballotOrder,candidates.52392.polID,candidates.52392.polNum,candidates.52392.electWon,candidates.53981.first,candidates.53981.last,candidates.53981.party,candidates.53981.candidateID,candidates.53981.ballotOrder,candidates.53981.polID,candidates.53981.polNum,candidates.53981.electWon,candidates.54247.first,candidates.54247.last,candidates.54247.party,candidates.54247.candidateID,candidates.54247.ballotOrder,candidates.54247.polID,candidates.54247.polNum,candidates.54247.electWon,candidates.54248.first,candidates.54248.last,candidates.54248.party,candidates.54248.candidateID,candidates.54248.ballotOrder,candidates.54248.polID,candidates.54248.polNum,candidates.54248.electWon,candidates.54249.first,candidates.54249.last,candidates.54249.party,candidates.54249.candidateID,candidates.54249.ballotOrder,candidates.54249.polID,candidates.54249.polNum,candidates.54249.electWon,candidates.52392.winnerDateTime
1667971571,2022-11-08 23:26:11 -0600,d2379320e55d7c8b235939474aad516c1cf9a83b,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,256408,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667971699,2022-11-08 23:28:19 -0600,ab5f2b666bd1b9bf6989ccd1e80db43497d771dc,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,256086,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667971879,2022-11-08 23:31:19 -0600,e58483b4fb47a48c624446a947423840f5e4d94b,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,256408,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667972008,2022-11-08 23:33:28 -0600,94f4c9e086e7aebe887e5b2f9d0c42dd429b98b5,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,257897,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667972854,2022-11-08 23:47:34 -0600,4c493d7ad5df619297ee4ec86e6725cbd0fcac02,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,258478,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667975652,2022-11-09 00:34:12 -0600,d498600900e4c0350d8f00907a8e8a97bd48aba6,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,259045,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667980111,2022-11-09 01:48:31 -0600,428d6efc67001dc34b2967bd8bff4fda13dfb188,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,278309,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667980354,2022-11-09 01:52:34 -0600,b95b3aa03864d3aa8e20ef68881e81d2ed7e17c2,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,278838,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667980397,2022-11-09 01:53:17 -0600,1b200414e74e74c077c598450c24c8df6fb7c5e4,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,278309,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667980588,2022-11-09 01:56:28 -0600,0c7fd85934c29b9de74f428a2225a74f565ce18c,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,278838,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667980632,2022-11-09 01:57:12 -0600,64acd32e8668f8543b9301ec796b80c9900834d5,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,278309,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667980757,2022-11-09 01:59:17 -0600,72f60e217e1e476f42d6eb7260450e361322e2a9,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,278838,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667980799,2022-11-09 01:59:59 -0600,934823804566c431cf70570e863807e708ff1c49,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,278309,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667980840,2022-11-09 02:00:40 -0600,5418f1636d7484673d071c25f7efde6e91377caa,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,303249,99,281833,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667984243,2022-11-09 02:57:23 -0600,7115c058bcd3ff51a93d48244a4b79656d48a186,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,287585,99,281833,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1667985093,2022-11-09 03:11:33 -0600,add46abbfc92cef6d2edcd2670f5bac30248fa35,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,284680,99,281833,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1668014809,2022-11-09 11:26:49 -0600,fffdf43f0b6fc755d70750f983e80a24f6b5fc65,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,284680,99,282338,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1668182894,2022-11-11 10:08:14 -0600,6084cad39e02e846a559e87c0d1b1dbd3365a4f9,VT-20221108_Eday80,46,General,G,Active Tabulation,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,284680,99,282087,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1668541982,2022-11-15 13:53:02 -0600,9f0b5bad4e834d47173c4cf343e518e38d719363,VT-20221108_Eday80,46,General,G,Gathering Certified Results,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,282128,100,282087,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1668613522,2022-11-16 09:45:22 -0600,7d9c1ff425a0645f13430906359823fd78abc062,VT-20221108_Eday80,46,General,G,Gathering Certified Results,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,283455,100,283455,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
1668702374,2022-11-17 10:26:14 -0600,f1fc5bb6f08df70ddfbaad85eb670f9f7c0b55ae,VT-20221108_Eday80,46,General,G,Vote Certified,Called,G,Governor,Phil,Scott,GOP,52392,45443,49000,True,True,True,283455,100,282087,483698,True,20221108VT46375,2022-11-08,VT,52392,Phil,Scott,True,GOP,52392,4,45443,49000,0,Brenda,Siegel,Dem,53981,5,67434,49992,0,Kevin,Hoyt,Ind,54247,2,69498,50025,0,Peter,Duval,Ind,54248,1,71181,50351,0,Bernard,Peters,Ind,54249,3,64038,49782,0,2022-11-09T02:47:10.304Z
