captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,20221108VT46375,live,5.88,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:24:37.967Z,22,283,7.77,52392,13468,71.01,53981,4728,24.93,54247,339,1.79,54248,284,1.5,54249,147,0.78,322465,99,18966,483698,22,17,0.0,,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,20221108VT46375,live,8.26,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:27:58.274Z,26,283,9.19,52392,19364,72.7,53981,6292,23.62,54247,418,1.57,54248,384,1.44,54249,179,0.67,322465,99,26637,483698,26,23,0.0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108VT46375,live,10.6,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:34:43.525Z,32,283,11.31,52392,25329,74.1,53981,7378,21.59,54247,691,2.02,54248,537,1.57,54249,245,0.72,322465,99,34180,483698,32,30,0.0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,20221108VT46375,live,10.85,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:37:44.213Z,34,283,12.01,52392,25860,73.89,53981,7638,21.83,54247,700,2.0,54248,550,1.57,54249,248,0.71,322465,99,34996,483698,34,31,0.0,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,20221108VT46375,live,10.85,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:39:36.219Z,34,283,12.01,52392,25860,73.89,53981,7638,21.83,54247,700,2.0,54248,550,1.57,54249,248,0.71,322465,99,34996,483698,34,31,0.0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108VT46375,live,11.31,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:47:40.047Z,37,283,13.07,52392,26970,73.93,53981,7933,21.74,54247,734,2.01,54248,584,1.6,54249,261,0.72,322465,99,36482,483698,37,32,0.0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,20221108VT46375,live,24.91,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:53:33.037Z,74,283,26.15,52392,58888,73.3,53981,17807,22.17,54247,1660,2.07,54248,1321,1.64,54249,661,0.82,322465,99,80337,483698,74,71,0.0,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108VT46375,live,26.05,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T01:57:01.005Z,77,283,27.21,52392,61486,73.18,53981,18799,22.37,54247,1694,2.02,54248,1372,1.63,54249,667,0.79,322465,99,84018,483698,77,74,0.0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108VT46375,live,27.4,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:01:14.692Z,80,283,28.27,52392,64774,73.3,53981,19626,22.21,54247,1776,2.01,54248,1437,1.63,54249,752,0.85,322465,99,88365,483698,80,78,0.0,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108VT46375,live,27.51,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:05:40.474Z,81,283,28.62,52392,65036,73.31,53981,19703,22.21,54247,1781,2.01,54248,1444,1.63,54249,753,0.85,322465,99,88717,483698,81,78,0.0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108VT46375,live,28.03,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:09:31.792Z,83,283,29.33,52392,66105,73.14,53981,20262,22.42,54247,1801,1.99,54248,1459,1.61,54249,759,0.84,322465,99,90386,483698,83,79,0.0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108VT46375,live,30.06,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:15:38.253Z,87,283,30.74,52392,70499,72.73,53981,21764,22.45,54247,2225,2.3,54248,1605,1.66,54249,835,0.86,322465,99,96928,483698,87,85,0.0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108VT46375,live,30.71,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:21:34.559Z,89,283,31.45,52392,72189,72.9,53981,22085,22.3,54247,2257,2.28,54248,1642,1.66,54249,849,0.86,322465,99,99022,483698,89,87,0.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108VT46375,live,31.08,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:24:49.611Z,90,283,31.8,52392,73111,72.95,53981,22311,22.26,54247,2287,2.28,54248,1654,1.65,54249,858,0.86,322465,99,100221,483698,90,88,0.0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108VT46375,live,31.08,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:26:35.218Z,90,283,31.8,52392,73111,72.95,53981,22311,22.26,54247,2287,2.28,54248,1654,1.65,54249,858,0.86,322465,99,100221,483698,90,88,0.0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108VT46375,live,38.45,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:35:30.636Z,113,283,39.93,52392,90314,72.84,53981,27921,22.52,54247,2752,2.22,54248,1994,1.61,54249,1013,0.82,322465,99,123994,483698,113,109,0.0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108VT46375,live,45.65,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:38:37.048Z,138,283,48.76,52392,107475,73.0,53981,32901,22.35,54247,3273,2.22,54248,2366,1.61,54249,1201,0.82,322465,99,147216,483698,138,129,0.0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,20221108VT46375,live,45.86,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:43:47.991Z,139,283,49.12,52392,107981,73.02,53981,33013,22.33,54247,3298,2.23,54248,2374,1.61,54249,1207,0.82,322465,99,147873,483698,139,130,0.0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108VT46375,live,46.2,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:47:10.540Z,140,283,49.47,52392,108693,72.96,53981,33353,22.39,54247,3324,2.23,54248,2389,1.6,54249,1214,0.81,322465,99,148973,483698,140,131,0.0,X,2022-11-09T02:47:10.304Z
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,20221108VT46375,live,46.28,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:52:28.970Z,141,283,49.82,52392,108861,72.94,53981,33379,22.37,54247,3335,2.23,54248,2443,1.64,54249,1225,0.82,322465,99,149243,483698,141,131,0.0,X,2022-11-09T02:47:10.304Z
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,20221108VT46375,live,46.8,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T02:55:52.920Z,144,283,50.88,52392,110086,72.94,53981,33685,22.32,54247,3392,2.25,54248,2476,1.64,54249,1282,0.85,322465,99,150921,483698,144,132,0.0,X,2022-11-09T02:47:10.304Z
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,20221108VT46375,live,46.8,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:01:06.925Z,144,283,50.88,52392,110086,72.94,53981,33685,22.32,54247,3392,2.25,54248,2476,1.64,54249,1282,0.85,322465,99,150921,483698,144,132,0.0,X,2022-11-09T02:47:10.304Z
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108VT46375,live,47.33,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:06:44.549Z,146,283,51.59,52392,111397,72.99,53981,33996,22.27,54247,3441,2.25,54248,2497,1.64,54249,1291,0.85,322465,99,152622,483698,146,134,0.0,X,2022-11-09T02:47:10.304Z
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108VT46375,live,47.34,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:11:08.745Z,147,283,51.94,52392,111433,72.99,53981,33996,22.27,54247,3441,2.25,54248,2500,1.64,54249,1291,0.85,322465,99,152661,483698,147,134,0.0,X,2022-11-09T02:47:10.304Z
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,20221108VT46375,live,47.6,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:13:41.611Z,148,283,52.3,52392,112052,73.0,53981,34181,22.27,54247,3465,2.26,54248,2512,1.64,54249,1293,0.84,322465,99,153503,483698,148,135,0.0,X,2022-11-09T02:47:10.304Z
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,20221108VT46375,live,47.8,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:20:02.007Z,149,283,52.65,52392,112554,73.02,53981,34272,22.23,54247,3481,2.26,54248,2530,1.64,54249,1310,0.85,322465,99,154147,483698,149,135,0.0,X,2022-11-09T02:47:10.304Z
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108VT46375,live,52.13,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:32:58.950Z,153,283,54.06,52392,116069,72.83,53981,35791,22.46,54247,3562,2.24,54248,2609,1.64,54249,1335,0.84,305735,99,159366,483698,153,148,0.0,X,2022-11-09T02:47:10.304Z
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108VT46375,live,52.49,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:37:55.913Z,155,283,54.77,52392,116755,72.75,53981,36182,22.55,54247,3581,2.23,54248,2623,1.63,54249,1339,0.83,305735,99,160480,483698,155,149,0.0,X,2022-11-09T02:47:10.304Z
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108VT46375,live,52.49,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:47:11.828Z,155,283,54.77,52392,116755,72.75,53981,36182,22.55,54247,3581,2.23,54248,2623,1.63,54249,1339,0.83,305735,99,160480,483698,155,149,0.0,X,2022-11-09T02:47:10.304Z
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108VT46375,live,55.78,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T03:52:14.094Z,163,283,57.6,52392,123845,72.63,53981,38912,22.82,54247,3664,2.15,54248,2740,1.61,54249,1364,0.8,305735,99,170525,483698,163,158,0.0,X,2022-11-09T02:47:10.304Z
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108VT46375,live,58.46,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:07:53.743Z,174,283,61.48,52392,129965,72.72,53981,40653,22.75,54247,3805,2.13,54248,2895,1.62,54249,1408,0.79,305735,99,178726,483698,174,165,0.0,X,2022-11-09T02:47:10.304Z
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108VT46375,live,58.82,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:12:27.387Z,175,283,61.84,52392,130742,72.7,53981,40926,22.76,54247,3823,2.13,54248,2913,1.62,54249,1424,0.79,305735,99,179828,483698,175,166,0.0,X,2022-11-09T02:47:10.304Z
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108VT46375,live,59.14,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:15:41.478Z,177,283,62.54,52392,131560,72.76,53981,41068,22.71,54247,3828,2.12,54248,2929,1.62,54249,1425,0.79,305735,99,180810,483698,177,167,0.0,X,2022-11-09T02:47:10.304Z
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,20221108VT46375,live,61.5,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:24:03.354Z,184,283,65.02,52392,137118,72.93,53981,42389,22.55,54247,3971,2.11,54248,3078,1.64,54249,1461,0.78,305735,99,188017,483698,184,174,0.0,X,2022-11-09T02:47:10.304Z
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,20221108VT46375,live,64.29,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:28:34.729Z,190,283,67.14,52392,141561,72.02,53981,46222,23.52,54247,4042,2.06,54248,3219,1.64,54249,1512,0.77,305735,99,196556,483698,190,182,0.0,X,2022-11-09T02:47:10.304Z
1667968182,2022-11-08 22:29:42 -0600,8e189a9f8e65ddc0a78641bf1d30b4fa1f53a113,20221108VT46375,live,65.75,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:29:10.257Z,195,283,68.9,52392,144494,71.88,53981,47554,23.66,54247,4114,2.05,54248,3321,1.65,54249,1546,0.77,305735,99,201029,483698,195,186,0.0,X,2022-11-09T02:47:10.304Z
1667968227,2022-11-08 22:30:27 -0600,b78ec951061d2bf917e09f1eb01cb079af5e3a88,20221108VT46375,live,68.06,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:30:13.477Z,201,283,71.02,52392,149776,71.98,53981,48964,23.53,54247,4299,2.07,54248,3428,1.65,54249,1604,0.77,305735,99,208071,483698,201,193,0.0,X,2022-11-09T02:47:10.304Z
1667968272,2022-11-08 22:31:12 -0600,97ef6c54bfa1c7ef6beea70c87aafe0c54251ad8,20221108VT46375,live,70.37,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:30:55.351Z,208,283,73.5,52392,153776,71.48,53981,51745,24.05,54247,4419,2.05,54248,3556,1.65,54249,1647,0.77,305735,99,215143,483698,208,199,0.0,X,2022-11-09T02:47:10.304Z
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,20221108VT46375,live,71.89,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:31:40.816Z,215,283,75.97,52392,157158,71.5,53981,52760,24.0,54247,4558,2.07,54248,3633,1.65,54249,1683,0.77,305735,99,219792,483698,215,203,0.0,X,2022-11-09T02:47:10.304Z
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,20221108VT46375,live,73.02,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:32:05.875Z,221,283,78.09,52392,159731,71.55,53981,53539,23.98,54247,4605,2.06,54248,3681,1.65,54249,1701,0.76,305735,99,223257,483698,221,207,0.0,X,2022-11-09T02:47:10.304Z
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,20221108VT46375,live,77.37,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:33:06.452Z,232,283,81.98,52392,169153,71.51,53981,56759,24.0,54247,4880,2.06,54248,3881,1.64,54249,1862,0.79,305735,99,236535,483698,232,219,0.0,X,2022-11-09T02:47:10.304Z
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,20221108VT46375,live,80.29,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:33:58.091Z,237,283,83.75,52392,175843,71.63,53981,58600,23.87,54247,5060,2.06,54248,4051,1.65,54249,1920,0.78,305735,99,245474,483698,237,227,0.0,X,2022-11-09T02:47:10.304Z
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,20221108VT46375,live,81.56,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:34:21.500Z,242,283,85.51,52392,178793,71.7,53981,59339,23.8,54247,5155,2.07,54248,4113,1.65,54249,1969,0.79,305735,99,249369,483698,242,231,0.0,X,2022-11-09T02:47:10.304Z
1667968622,2022-11-08 22:37:02 -0600,e74479d04a2cbc206da9d05d88b7661e84a5267c,20221108VT46375,live,81.88,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:34:32.838Z,243,283,85.87,52392,179380,71.65,53981,59659,23.83,54247,5199,2.08,54248,4131,1.65,54249,1975,0.79,305735,99,250344,483698,243,232,0.0,X,2022-11-09T02:47:10.304Z
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,20221108VT46375,live,83.22,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:36:01.746Z,249,283,87.99,52392,182229,71.62,53981,60667,23.84,54247,5325,2.09,54248,4200,1.65,54249,2011,0.79,305735,99,254432,483698,249,236,0.0,X,2022-11-09T02:47:10.304Z
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,20221108VT46375,live,83.22,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:36:01.746Z,249,283,87.99,52392,182229,71.62,53981,60667,23.84,54247,5325,2.09,54248,4200,1.65,54249,2011,0.79,305735,99,254432,483698,249,236,0.0,X,2022-11-09T02:47:10.304Z
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,20221108VT46375,live,83.32,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:38:21.728Z,250,283,88.34,52392,182440,71.62,53981,60725,23.84,54247,5344,2.1,54248,4207,1.65,54249,2013,0.79,305735,99,254729,483698,250,236,0.0,X,2022-11-09T02:47:10.304Z
1667968931,2022-11-08 22:42:11 -0600,cca40a484cb23456c0df129e9bd1750068cb4880,20221108VT46375,live,84.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:41:30.330Z,250,283,88.34,52392,182440,71.62,53981,60725,23.84,54247,5344,2.1,54248,4207,1.65,54249,2013,0.79,303249,99,254729,483698,250,238,0.0,X,2022-11-09T02:47:10.304Z
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,20221108VT46375,live,84.0,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:41:43.283Z,250,283,88.34,52392,182440,71.62,53981,60725,23.84,54247,5344,2.1,54248,4207,1.65,54249,2013,0.79,303249,99,254729,483698,250,238,0.0,X,2022-11-09T02:47:10.304Z
1667969292,2022-11-08 22:48:12 -0600,27c0128769cb9950dd2d2f7b010376c6821eb8bd,20221108VT46375,live,84.09,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:47:42.926Z,251,283,88.69,52392,182666,71.63,53981,60766,23.83,54247,5354,2.1,54248,4209,1.65,54249,2022,0.79,303249,99,255017,483698,251,238,0.0,X,2022-11-09T02:47:10.304Z
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,20221108VT46375,live,84.09,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:51:25.278Z,251,283,88.69,52392,182666,71.63,53981,60766,23.83,54247,5354,2.1,54248,4209,1.65,54249,2022,0.79,303249,99,255017,483698,251,238,0.0,X,2022-11-09T02:47:10.304Z
1667969636,2022-11-08 22:53:56 -0600,343edcc3a5440ed7e985b5b1b439acfe9dc3a7bb,20221108VT46375,live,84.09,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:53:05.131Z,251,283,88.69,52392,182666,71.63,53981,60766,23.83,54247,5354,2.1,54248,4209,1.65,54249,2022,0.79,303249,99,255017,483698,251,238,0.0,X,2022-11-09T02:47:10.304Z
1667969681,2022-11-08 22:54:41 -0600,4488651d53a6ff54750765f807b5aba2e7544f5e,20221108VT46375,live,84.09,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:53:52.920Z,251,283,88.69,52392,182666,71.63,53981,60766,23.83,54247,5354,2.1,54248,4209,1.65,54249,2022,0.79,303249,99,255017,483698,251,238,0.0,X,2022-11-09T02:47:10.304Z
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,20221108VT46375,live,84.09,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:54:27.105Z,251,283,88.69,52392,182666,71.63,53981,60766,23.83,54247,5354,2.1,54248,4209,1.65,54249,2022,0.79,303249,99,255017,483698,251,238,0.0,X,2022-11-09T02:47:10.304Z
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,20221108VT46375,live,84.09,VT,Vermont,46,1,2022-11-09T00:00:00.000Z,state,0,2022-11-09T04:55:08.363Z,251,283,88.69,52392,182666,71.63,53981,60766,23.83,54247,5354,2.1,54248,4209,1.65,54249,2022,0.79,303249,99,255017,483698,251,238,0.0,X,2022-11-09T02:47:10.304Z
