captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.22875.first,candidates.22875.last,candidates.22875.abbrv,candidates.22875.party,candidates.22875.incumbent,candidates.22875.candidateID,candidates.22875.polID,candidates.22875.ballotOrder,candidates.22875.polNum,candidates.22875.electWon,candidates.22876.first,candidates.22876.last,candidates.22876.party,candidates.22876.candidateID,candidates.22876.polID,candidates.22876.ballotOrder,candidates.22876.polNum,candidates.22876.electWon,candidates.22875.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,CA-20221108_Eday62,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,288959,99,0,1191425,True,20221108CA5694,2022-11-08,CA,22875,Mike,Thompson,Thompsn,Dem,True,22875,1115,2,5170,0,Matt,Brock,GOP,22876,70632,1,13735,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,300145,99,0,1191153,True,20221108CA5694,2022-11-08,CA,22875,Mike,Thompson,Thompsn,Dem,True,22875,1115,2,5170,0,Matt,Brock,GOP,22876,70632,1,13735,0,,
1667950369,2022-11-08 23:32:49 +0000,88781f78b51366cb56dbc8603a43b441a541be7f,CA-20221108_Eday80,5,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,300145,90,0,1191153,True,20221108CA5694,2022-11-08,CA,22875,Mike,Thompson,Thompsn,Dem,True,22875,1115,2,5170,0,Matt,Brock,GOP,22876,70632,1,13735,0,,
1667967816,2022-11-08 22:23:36 -0600,d408c38a39cd0e703677d5a02a0d39ca6987e85c,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,300145,90,20057,1191153,True,20221108CA5694,2022-11-08,CA,22875,Mike,Thompson,Thompsn,Dem,True,22875,1115,2,5170,0,Matt,Brock,GOP,22876,70632,1,13735,0,,
1667968622,2022-11-08 22:37:02 -0600,e74479d04a2cbc206da9d05d88b7661e84a5267c,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,300145,90,81802,1191153,True,20221108CA5694,2022-11-08,CA,22875,Mike,Thompson,Thompsn,Dem,True,22875,1115,2,5170,0,Matt,Brock,GOP,22876,70632,1,13735,0,,
1667969419,2022-11-08 22:50:19 -0600,01bf108661ea741dad657f108c5a84b69d73a32c,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,300145,90,81895,1191153,True,20221108CA5694,2022-11-08,CA,22875,Mike,Thompson,Thompsn,Dem,True,22875,1115,2,5170,0,Matt,Brock,GOP,22876,70632,1,13735,0,,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,300145,90,83923,1191153,True,20221108CA5694,2022-11-08,CA,22875,Mike,Thompson,Thompsn,Dem,True,22875,1115,2,5170,0,Matt,Brock,GOP,22876,70632,1,13735,0,,
1667976265,2022-11-09 00:44:25 -0600,f24bbc37a7ca703e419e133d048b4da5b1f386e7,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,300145,90,114192,1191153,True,20221108CA5694,2022-11-08,CA,22875,Mike,Thompson,Thompsn,Dem,True,22875,1115,2,5170,0,Matt,Brock,GOP,22876,70632,1,13735,0,,
1667977077,2022-11-09 00:57:57 -0600,e96cea5b95acdc4d7cb935c4ee20e3275e516aa1,CA-20221108_Eday80,5,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,300145,90,115103,1191153,True,20221108CA5694,2022-11-08,CA,22875,Mike,Thompson,Thompsn,Dem,True,22875,1115,2,5170,0,Matt,Brock,GOP,22876,70632,1,13735,0,,
1667977690,2022-11-09 01:08:10 -0600,c2d57f962724e5d811f2a0173268728cbb4962f4,CA-20221108_Eday80,5,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,300145,90,115103,1191153,True,20221108CA5694,2022-11-08,CA,22875,Mike,Thompson,Thompsn,Dem,True,22875,1115,2,5170,0,Matt,Brock,GOP,22876,70632,1,13735,0,2022-11-09T07:06:13.878Z,
