captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.22629.first,candidates.22629.last,candidates.22629.incumbent,candidates.22629.party,candidates.22629.candidateID,candidates.22629.ballotOrder,candidates.22629.polID,candidates.22629.polNum,candidates.22629.electWon,candidates.23712.first,candidates.23712.last,candidates.23712.party,candidates.23712.candidateID,candidates.23712.ballotOrder,candidates.23712.polID,candidates.23712.polNum,candidates.23712.electWon,candidates.22629.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,IA-20221108_Eday80,16,General,G,Awaiting Poll Close,Too Early to Call,S,U.S. Senate,Chuck,Grassley,GOP,22629,1717,18346,True,True,True,1449623,99,0,2174435,True,20221108IA17246,2022-11-08,IA,22629,Chuck,Grassley,True,GOP,22629,1,1717,18346,0,Michael,Franken,Dem,23712,2,68739,19242,0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,IA-20221108_Eday80,16,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Chuck,Grassley,GOP,22629,1717,18346,True,True,True,1449623,99,788,2174435,True,20221108IA17246,2022-11-08,IA,22629,Chuck,Grassley,True,GOP,22629,1,1717,18346,0,Michael,Franken,Dem,23712,2,68739,19242,0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,IA-20221108_Eday80,16,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Chuck,Grassley,GOP,22629,1717,18346,True,True,True,1449623,99,298,2174435,True,20221108IA17246,2022-11-08,IA,22629,Chuck,Grassley,True,GOP,22629,1,1717,18346,0,Michael,Franken,Dem,23712,2,68739,19242,0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,IA-20221108_Eday80,16,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Chuck,Grassley,GOP,22629,1717,18346,True,True,True,1449623,99,788,2174435,True,20221108IA17246,2022-11-08,IA,22629,Chuck,Grassley,True,GOP,22629,1,1717,18346,0,Michael,Franken,Dem,23712,2,68739,19242,0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,IA-20221108_Eday80,16,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Chuck,Grassley,GOP,22629,1717,18346,True,True,True,1449623,99,11965,2174435,True,20221108IA17246,2022-11-08,IA,22629,Chuck,Grassley,True,GOP,22629,1,1717,18346,0,Michael,Franken,Dem,23712,2,68739,19242,0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,IA-20221108_Eday80,16,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Chuck,Grassley,GOP,22629,1717,18346,True,True,True,1449623,99,17586,2174435,True,20221108IA17246,2022-11-08,IA,22629,Chuck,Grassley,True,GOP,22629,1,1717,18346,0,Michael,Franken,Dem,23712,2,68739,19242,0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,IA-20221108_Eday80,16,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Chuck,Grassley,GOP,22629,1717,18346,True,True,True,1449623,99,11965,2174435,True,20221108IA17246,2022-11-08,IA,22629,Chuck,Grassley,True,GOP,22629,1,1717,18346,0,Michael,Franken,Dem,23712,2,68739,19242,0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,IA-20221108_Eday80,16,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Chuck,Grassley,GOP,22629,1717,18346,True,True,True,1449623,99,181256,2174435,True,20221108IA17246,2022-11-08,IA,22629,Chuck,Grassley,True,GOP,22629,1,1717,18346,0,Michael,Franken,Dem,23712,2,68739,19242,0,,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,IA-20221108_Eday80,16,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Chuck,Grassley,GOP,22629,1717,18346,True,True,True,1449623,99,190861,2174435,True,20221108IA17246,2022-11-08,IA,22629,Chuck,Grassley,True,GOP,22629,1,1717,18346,0,Michael,Franken,Dem,23712,2,68739,19242,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,IA-20221108_Eday80,16,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Chuck,Grassley,GOP,22629,1717,18346,True,True,True,1449623,99,192572,2174435,True,20221108IA17246,2022-11-08,IA,22629,Chuck,Grassley,True,GOP,22629,1,1717,18346,0,Michael,Franken,Dem,23712,2,68739,19242,0,,
