captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108IN15032,live,0.0,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-07T16:43:11.800Z,0,500,0.0,20362,0,0.0,22637,0,0.0,22764,0,0.0,144923,99,0,841906,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108IN15032,live,0.0,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-08T18:41:47.557Z,0,500,0.0,20362,0,0.0,22637,0,0.0,22764,0,0.0,144923,99,0,841906,0,0,,,
1667949299,2022-11-08 23:14:59 +0000,b334f05b75bafb94958f7797e615fb57e746d9de,20221108IN15032,live,0.0,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-08T23:08:14.539Z,0,500,0.0,20362,0,0.0,22637,0,0.0,22764,0,0.0,144923,99,0,841906,0,0,,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,20221108IN15032,live,0.0,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T00:43:01.828Z,0,500,0.0,20362,0,0.0,22637,0,0.0,22764,0,0.0,144923,99,0,841906,0,0,,,
1667955153,2022-11-09 00:52:33 +0000,5dbf5007b88cfdc60ec0e8e538e0df6eb1e86637,20221108IN15032,live,0.0,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T00:47:44.680Z,0,500,0.0,20362,0,0.0,22637,0,0.0,22764,0,0.0,144923,99,0,841906,0,0,,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,20221108IN15032,live,0.0,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T01:15:42.222Z,0,500,0.0,20362,0,0.0,22637,0,0.0,22764,0,0.0,144923,99,0,841906,0,0,,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,20221108IN15032,live,0.0,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T01:35:03.741Z,0,500,0.0,20362,0,0.0,22637,0,0.0,22764,0,0.0,144923,99,0,841906,0,0,,,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,20221108IN15032,live,41.88,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T01:39:19.122Z,0,500,0.0,20362,39893,65.73,22637,19484,32.1,22764,1315,2.17,144923,99,60692,841906,0,209,0.0,,
1667958559,2022-11-09 01:49:19 +0000,0a6694bb1cdd9734aff1178f6a5894d33a1a95cc,20221108IN15032,live,41.88,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T01:44:02.858Z,0,500,0.0,20362,39893,65.73,22637,19484,32.1,22764,1315,2.17,144923,99,60692,841906,0,209,0.0,X,2022-11-09T01:42:25.463Z
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108IN15032,live,81.78,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T02:14:35.314Z,0,500,0.0,20362,77327,65.24,22637,38211,32.24,22764,2983,2.52,144923,99,118521,841906,0,409,0.0,X,2022-11-09T01:42:25.463Z
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108IN15032,live,81.78,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T02:26:20.275Z,0,500,0.0,20362,77327,65.24,22637,38211,32.24,22764,2983,2.52,144923,99,118521,841906,0,409,0.0,X,2022-11-09T01:42:25.463Z
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,20221108IN15032,live,85.79,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T02:51:29.007Z,107,500,21.4,20362,80960,65.12,22637,40225,32.35,22764,3140,2.53,144923,99,124325,841906,107,429,0.0,X,2022-11-09T01:42:25.463Z
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108IN15032,live,85.79,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T03:02:02.688Z,107,500,21.4,20362,80960,65.12,22637,40225,32.35,22764,3140,2.53,144923,99,124325,841906,107,429,0.0,X,2022-11-09T01:42:25.463Z
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108IN15032,live,94.97,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T03:41:29.484Z,107,500,21.4,20362,90244,65.57,22637,43884,31.88,22764,3509,2.55,144923,99,137637,841906,107,475,0.0,X,2022-11-09T01:42:25.463Z
1667970637,2022-11-08 23:10:37 -0600,879713b6aae904f8cc55b1a8c3ce99346dd39ab3,20221108IN15032,live,94.97,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T05:09:24.705Z,107,500,21.4,20362,90244,65.57,22637,43884,31.88,22764,3509,2.55,144923,99,137637,841906,107,475,0.0,X,2022-11-09T01:42:25.463Z
1667973248,2022-11-08 23:54:08 -0600,fb954f3a0e354e923f1bd778e51927737d2c1332,20221108IN15032,live,99.0,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T05:52:56.206Z,0,500,0.0,20362,109158,66.92,22637,49983,30.64,22764,3981,2.44,144923,99,163122,841906,0,495,0.0,X,2022-11-09T01:42:25.463Z
1667973292,2022-11-08 23:54:52 -0600,f4e2e76b95b1963799e86b607fe710743960389e,20221108IN15032,live,99.0,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T05:53:36.234Z,1,500,0.2,20362,109158,66.92,22637,49983,30.64,22764,3981,2.44,144923,99,163122,841906,1,495,0.0,X,2022-11-09T01:42:25.463Z
1667975196,2022-11-09 00:26:36 -0600,e7c0ff159fd1c173ed3e565feb144ed98be0c89e,20221108IN15032,live,99.0,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T06:25:33.011Z,1,500,0.2,20362,109158,66.92,22637,49983,30.64,22764,3981,2.44,164770,99,163122,841906,1,495,0.0,X,2022-11-09T01:42:25.463Z
1668091977,2022-11-10 08:52:57 -0600,d9af708700239f4372b2362a9cc299a5c387c1d9,20221108IN15032,live,99.0,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-10T14:52:02.885Z,1,500,0.2,20362,116870,66.94,22637,53487,30.64,22764,4227,2.42,164770,99,174584,841906,1,495,0.0,X,2022-11-09T01:42:25.463Z
1668092908,2022-11-10 09:08:28 -0600,bbbae8971ed8c885ec9951072e2d1d7ad397ec93,20221108IN15032,live,99.0,IN,Indiana,15,1,2022-11-08T23:00:00.000Z,state,0,2022-11-10T15:07:29.482Z,1,500,0.2,20362,116870,66.94,22637,53487,30.64,22764,4227,2.42,164770,99,174584,841906,1,495,0.0,X,2022-11-09T01:42:25.463Z
