captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,LA,22075,2,2022-11-09T01:00:00.000Z,FIPSCode,22075,2022-11-07T03:12:06.610Z,0,0.0,21,0.0,25320,0,0.0,25337,0,0.0,25338,0,0.0,9131,99,0,14285,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-08T19:34:19.296Z,0,0.0,21,0.0,25320,0,0.0,25337,0,0.0,25338,0,0.0,9122,99,0,14285,0,0
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T02:03:45.503Z,0,0.0,21,0.0,25320,0,0.0,25337,0,0.0,25338,0,0.0,9122,99,0,14285,0,0
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T02:25:14.128Z,0,40.57,21,0.0,25320,2856,77.17,25338,784,21.18,25337,61,1.65,9122,99,3701,14285,0,9
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T02:25:14.128Z,0,40.57,21,0.0,25320,2856,77.17,25338,784,21.18,25337,61,1.65,9122,99,3701,14285,0,9
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T02:45:28.901Z,0,40.57,21,0.0,25320,2856,77.17,25338,784,21.18,25337,61,1.65,9122,99,3701,14285,0,9
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T02:59:14.182Z,2,46.36,21,9.52,25320,3290,77.8,25338,863,20.41,25337,76,1.8,9122,99,4229,14285,2,10
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T02:59:14.182Z,2,46.36,21,9.52,25320,3290,77.8,25338,863,20.41,25337,76,1.8,9122,99,4229,14285,2,10
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T03:07:58.105Z,2,46.36,21,9.52,25320,3290,77.8,25338,863,20.41,25337,76,1.8,9122,99,4229,14285,2,10
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T03:11:54.738Z,12,76.27,21,57.14,25320,4701,76.54,25338,1313,21.38,25337,128,2.08,8053,99,6142,14285,12,16
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,LA,22075,2,2022-11-09T02:00:00.000Z,FIPSCode,22075,2022-11-09T03:24:53.620Z,19,93.95,21,90.48,25320,5497,72.57,25338,1914,25.27,25337,164,2.17,8063,99,7575,14285,19,20
