captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.83083.first,candidates.83083.last,candidates.83083.abbrv,candidates.83083.incumbent,candidates.83083.party,candidates.83083.candidateID,candidates.83083.ballotOrder,candidates.83083.polID,candidates.83083.polNum,candidates.83083.electWon,candidates.86358.first,candidates.86358.last,candidates.86358.party,candidates.86358.candidateID,candidates.86358.ballotOrder,candidates.86358.polID,candidates.86358.polNum,candidates.86358.electWon,candidates.83083.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,NY-20221108_Eday80,33,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 2,2,269375,99,0,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,NY-20221108_Eday80,33,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,269375,99,3064,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,NY-20221108_Eday80,33,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,269375,99,4909,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,,
1667969463,2022-11-08 22:51:03 -0600,33a57724ad86936b636ee9df9a6a905b84cec6b3,NY-20221108_Eday80,33,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,269375,99,11702,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,,
1667973600,2022-11-09 00:00:00 -0600,bfc0ff3fe5ed1f4adc762f2d1128321f016d691f,NY-20221108_Eday80,33,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,269375,99,174266,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,,
1667974762,2022-11-09 00:19:22 -0600,eae9f5b1ba131d7652f49e9c3001c7a015f755b1,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,269375,99,174266,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,2022-11-09T06:10:27.858Z,
1667975526,2022-11-09 00:32:06 -0600,5374366d2c6a2b7e8af014c09c7cd85c5fd86ee7,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,269375,99,229831,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,2022-11-09T06:10:27.858Z,
1667975568,2022-11-09 00:32:48 -0600,0b16058e032a73c78e2e4b787403862608e151dd,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,269375,99,174266,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,2022-11-09T06:10:27.858Z,
1667975609,2022-11-09 00:33:29 -0600,62fa28ab1db323241f81f05574f15005f7d100fe,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,269375,99,229831,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,2022-11-09T06:10:27.858Z,
1668010826,2022-11-09 10:20:26 -0600,5799c988eb65f6db48d94853ab7ea4e355fd564f,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,269375,99,242412,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,2022-11-09T06:10:27.858Z,
1668015063,2022-11-09 11:31:03 -0600,e560d94f821e5ddb9bf39e59ffc22cc893d5e8b0,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,262193,99,242412,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,2022-11-09T06:10:27.858Z,
1668015946,2022-11-09 11:45:46 -0600,71e07354f0d02a4fca59dc3119a5772fa165ab79,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,262193,99,243806,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,2022-11-09T06:10:27.858Z,
1668016790,2022-11-09 11:59:50 -0600,80d6ec4c67d71c567603b1223e198dbd76c1ae26,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,262709,99,243806,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,2022-11-09T06:10:27.858Z,
1668107545,2022-11-10 13:12:25 -0600,61348af6c358aae39b80aa64a4d99eea79d80d88,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,256627,99,243806,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,2022-11-09T06:10:27.858Z,
1668118454,2022-11-10 16:14:14 -0600,6c6c7c1a6a8f4a3b18ed0e46f0d00632e2b88e2b,NY-20221108_Eday80,33,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,256627,99,243796,863371,True,20221108NY36582,2022-11-08,NY,83083,Andrew,Garbarino,Garbrno,True,GOP,83083,2,68984,52801,0.0,Jackie,Gordon,Dem,86358,1,68982,54750,0.0,2022-11-09T06:10:27.858Z,
