captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,uncontested,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.10571.first,candidates.10571.last,candidates.10571.incumbent,candidates.10571.party,candidates.10571.candidateID,candidates.10571.ballotOrder,candidates.10571.polID,candidates.10571.polNum,candidates.10571.electWon,candidates.10571.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AZ-20221108_Eday64,3,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,True,District 9,9,314618,99,0,842299,True,20221108AZ4173,2022-11-08,AZ,10571,Paul,Gosar,True,GOP,10571,1,61002,5371,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,AZ-20221108_Eday80,3,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,True,District 9,9,314618,99,0,842299,True,20221108AZ4173,2022-11-08,AZ,10571,Paul,Gosar,True,GOP,10571,1,61002,5371,0,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,AZ-20221108_Eday80,3,General,G,Active Tabulation,Called,H,U.S. House,True,True,District 9,9,314618,99,0,842299,True,20221108AZ4173,2022-11-08,AZ,10571,Paul,Gosar,True,GOP,10571,1,61002,5371,0,2022-11-09T03:01:51.009Z
