captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,AZ,4015,2,2022-11-09T02:00:00.000Z,FIPSCode,04015,0,2022-11-07T16:36:11.522Z,0,0,22,0,10571,0,0,76756,99,0,145900,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,AZ,4015,2,2022-11-09T02:00:00.000Z,FIPSCode,04015,0,2022-11-07T20:24:46.985Z,0,0,22,0,10571,0,0,76756,99,0,145900,0,0
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,AZ,4015,2,2022-11-09T02:00:00.000Z,FIPSCode,04015,0,2022-11-09T03:01:52.849Z,0,0,22,0,10571,0,0,76756,99,0,145900,0,0
