captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.20363.first,candidates.20363.last,candidates.20363.incumbent,candidates.20363.party,candidates.20363.candidateID,candidates.20363.ballotOrder,candidates.20363.polID,candidates.20363.polNum,candidates.20363.electWon,candidates.22565.first,candidates.22565.last,candidates.22565.abbrv,candidates.22565.party,candidates.22565.candidateID,candidates.22565.ballotOrder,candidates.22565.polID,candidates.22565.polNum,candidates.22565.electWon,candidates.22765.first,candidates.22765.last,candidates.22765.party,candidates.22765.candidateID,candidates.22765.ballotOrder,candidates.22765.polID,candidates.22765.polNum,candidates.22765.electWon,candidates.20363.winnerDateTime
1667954328,2022-11-09 00:38:48 +0000,bfe97281aaab58d7c74edee2f505906bcc18daea,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,271535,99,27946,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,271535,99,37021,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,268608,99,41609,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,268608,99,46405,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667957430,2022-11-09 01:30:30 +0000,03f90a735487a191903970f5b59ebf51d460c3e0,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,265053,99,47918,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,265053,99,55273,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,265053,99,52529,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,265053,99,55273,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,264040,99,56570,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,264040,99,73428,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,264040,99,90313,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,264678,99,99606,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,264402,99,109043,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,264402,99,109900,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,264402,99,116383,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,264402,99,140258,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,IN-20221108_Eday80,15,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 8,8,252399,99,161870,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,
1667967592,2022-11-08 22:19:52 -0600,bb461283809479aaf92a1a30cba63636f0c85695,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,252399,99,161870,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1667968316,2022-11-08 22:31:56 -0600,c7364a5d7197a125b098705a317e32ff0afe0f57,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,249747,99,161870,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,252399,99,161870,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,249747,99,161870,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1667971032,2022-11-08 23:17:12 -0600,84fafb476f7846131500489058ff24997434ed54,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,249747,99,175957,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1667972634,2022-11-08 23:43:54 -0600,3031aa1b4c4f867ee3a729dc96e8d9a1d63eee32,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,249747,99,190697,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1667973379,2022-11-08 23:56:19 -0600,ed82c57e44d916231a228645db25042e154a7fb4,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,228671,99,190697,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1667975361,2022-11-09 00:29:21 -0600,d37d846c431e83eb6217de33215cf28365760117,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,227660,99,190697,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1667975402,2022-11-09 00:30:02 -0600,1cb740bfe02888499fbb239b5454758b24512913,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,228671,99,190697,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1667975815,2022-11-09 00:36:55 -0600,bd9ec1a9bacd26e63399e24cdeba1aa1e9b2608a,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,227660,99,190697,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1668005239,2022-11-09 08:47:19 -0600,d061dd5d10a7a2d15498fdc871ba81a37c2d27b7,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,227660,99,216887,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1668005278,2022-11-09 08:47:58 -0600,2bc6c1c3f3df8fc59c24634625c7cdaaead10398,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,227660,99,190697,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1668005318,2022-11-09 08:48:38 -0600,6782880f2da547c6b2b5fa07698b0ad75757f342,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,227660,99,216887,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1668018969,2022-11-09 12:36:09 -0600,227703c868fb4c1bc2b0ff8250d75bda86e21d07,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,219077,99,216887,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1668043225,2022-11-09 19:20:25 -0600,35e7bda4399f4e2fc99e1fbd79da63598db7578c,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,219077,99,217486,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1668050724,2022-11-09 21:25:24 -0600,389e85baf3e070c80673b2bb61c7d96ef780e900,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,219682,99,217486,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1668098465,2022-11-10 10:41:05 -0600,96760628b25ed5d3f0843addf64f2d9654ab64a6,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,219682,99,214330,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1668104323,2022-11-10 12:18:43 -0600,d223871ed66f976621bde5686dbda33aa902ad75,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,219682,99,214321,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1668115335,2022-11-10 15:22:15 -0600,236f57487eac0cc9d7626fe4c68867e4c70051fc,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,219682,99,215623,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1668116097,2022-11-10 15:34:57 -0600,361f57832c11463b32302808a4ab590b9727419a,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,220997,99,215623,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1668200102,2022-11-11 14:55:02 -0600,1b0c5cba7509bfe36e7790b5afd78400b27c2a56,IN-20221108_Eday80,15,General,G,Active Tabulation,Called,H,U.S. House,True,District 8,8,221052,99,215623,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
1668204438,2022-11-11 16:07:18 -0600,1d68e3756ecc1e622c8bf8de6c88bd63be16e75f,IN-20221108_Eday80,15,General,G,Tabulation Paused,Called,H,U.S. House,True,District 8,8,221052,99,215623,1131860,True,20221108IN15035,2022-11-08,IN,20363,Larry,Bucshon,True,GOP,20363,1,60421,17450,0,Ray,McCormick,McCormck,Dem,22565,2,70018,18630,0,Andrew,Horning,Lib,22765,3,732,17821,0,2022-11-09T04:05:38.059Z
