captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108OR38531,live,0.0,OR,Oregon,38,1,2022-11-09T02:00:00.000Z,state,0,2022-11-07T03:19:45.680Z,0,187,0.0,6425,0,0.0,6172,0,0.0,6175,0,0.0,6428,0,0.0,6429,0,0.0,321545,99,0,755939,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108OR38531,live,0.0,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-08T19:51:36.348Z,0,187,0.0,6425,0,0.0,6172,0,0.0,6175,0,0.0,6428,0,0.0,6429,0,0.0,399481,99,0,755939,0,0,,,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108OR38531,live,0.0,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T03:06:09.818Z,0,187,0.0,6425,0,0.0,6172,0,0.0,6175,0,0.0,6428,0,0.0,6429,0,0.0,399481,99,0,755939,0,0,,,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108OR38531,live,27.56,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:02:49.121Z,94,187,50.27,6175,51759,47.01,6172,51672,46.93,6428,2768,2.51,6425,1996,1.81,6429,1912,1.74,399481,99,110107,755939,94,52,0.0,1.0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108OR38531,live,27.71,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:17:06.726Z,96,187,51.34,6175,52015,46.99,6172,51969,46.95,6428,2779,2.51,6425,2005,1.81,6429,1918,1.73,399481,99,110686,755939,96,52,0.0,1.0,,
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,20221108OR38531,live,27.71,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:25:53.517Z,96,187,51.34,6175,52015,46.99,6172,51969,46.95,6428,2779,2.51,6425,2005,1.81,6429,1918,1.73,399481,99,110686,755939,96,52,0.0,1.0,,
1667970327,2022-11-08 23:05:27 -0600,1b6c4725cf9e59e40e1d6792336f8520d5b10b5b,20221108OR38531,live,61.79,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:02:06.030Z,146,187,78.07,6172,128533,52.07,6175,104311,42.26,6428,5839,2.37,6429,4196,1.7,6425,3963,1.61,399481,99,246842,755939,146,116,1.0,0.0,,
1667972308,2022-11-08 23:38:28 -0600,ba9f5f7b5ce443fdefcabab3b6292f3cd1310af6,20221108OR38531,live,61.8,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:33:52.220Z,150,187,80.21,6172,128550,52.07,6175,104317,42.26,6428,5839,2.37,6429,4196,1.7,6425,3963,1.61,399481,99,246865,755939,150,116,1.0,0.0,,
1667973338,2022-11-08 23:55:38 -0600,60e23f89b0832d690c2e9c2012f75df6b998f230,20221108OR38531,live,62.3,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:54:53.817Z,150,187,80.21,6172,128550,52.07,6175,104317,42.26,6428,5839,2.37,6429,4196,1.7,6425,3963,1.61,396239,99,246865,755939,150,117,1.0,0.0,,
1667973737,2022-11-09 00:02:17 -0600,f7940d04f83247dd0cbf585d2d4f25b8c66e477d,20221108OR38531,live,63.52,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:01:29.188Z,153,187,81.82,6172,129844,51.59,6175,107507,42.72,6428,5985,2.38,6429,4321,1.72,6425,4027,1.6,396239,99,251684,755939,153,119,1.0,0.0,,
1667974269,2022-11-09 00:11:09 -0600,13a14ca127ca598b674838e5aa250bed9ab33b53,20221108OR38531,live,63.52,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:10:15.790Z,153,187,81.82,6172,129844,51.59,6175,107507,42.72,6428,5985,2.38,6429,4321,1.72,6425,4027,1.6,396239,99,251684,755939,153,119,1.0,0.0,,
1667974712,2022-11-09 00:18:32 -0600,8831ad0cd913a7df98a9591de88a61ddfc8730ee,20221108OR38531,live,63.7,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:17:46.416Z,153,187,81.82,6172,130038,51.52,6175,107965,42.78,6428,6008,2.38,6429,4341,1.72,6425,4037,1.6,396239,99,252389,755939,153,119,1.0,0.0,,
1667975734,2022-11-09 00:35:34 -0600,416f9cd2c686176e63aeb1ee56cb9d01151b28ae,20221108OR38531,live,63.89,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:34:57.096Z,154,187,82.35,6172,130276,51.46,6175,108427,42.83,6428,6034,2.38,6429,4355,1.72,6425,4056,1.6,396239,99,253148,755939,154,119,1.0,0.0,,
1667976548,2022-11-09 00:49:08 -0600,6a83da7820809fa5eca34d5b2e493e02ed29f8e1,20221108OR38531,live,63.89,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:46:29.261Z,154,187,82.35,6172,130278,51.46,6175,108430,42.83,6428,6034,2.38,6429,4355,1.72,6425,4057,1.6,396239,99,253154,755939,154,119,1.0,0.0,,
1667976996,2022-11-09 00:56:36 -0600,c42ff185ff10da6e900ee98d629248349a3fcfdc,20221108OR38531,live,63.89,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:54:56.928Z,154,187,82.35,6172,130278,51.46,6175,108430,42.83,6428,6034,2.38,6429,4355,1.72,6425,4057,1.6,396239,99,253154,755939,154,119,1.0,0.0,,
1667977204,2022-11-09 01:00:04 -0600,dac000c6cb8d5ec813c750db85e9cfb1bed2692e,20221108OR38531,live,63.84,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:59:14.229Z,154,187,82.35,6172,130278,51.46,6175,108430,42.83,6428,6034,2.38,6429,4355,1.72,6425,4057,1.6,396546,99,253154,755939,154,119,1.0,0.0,,
1667977490,2022-11-09 01:04:50 -0600,73af89bd198396be18bf17786481f7c1aff2cd2b,20221108OR38531,live,69.35,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:02:46.274Z,162,187,86.63,6172,142313,51.75,6175,116823,42.48,6428,6709,2.44,6429,4676,1.7,6425,4485,1.63,396546,99,275006,755939,162,130,1.0,0.0,,
1667977529,2022-11-09 01:05:29 -0600,41a86a702268ec57df877a606f8777dfeb75024d,20221108OR38531,live,70.19,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:04:49.271Z,159,187,85.03,6172,144316,51.85,6175,117865,42.35,6428,6824,2.45,6429,4730,1.7,6425,4603,1.65,396546,99,278338,755939,159,131,1.0,0.0,,
1667979926,2022-11-09 01:45:26 -0600,9b0489556f79fd338933dc887f608460bae29ac3,20221108OR38531,live,70.19,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:44:25.332Z,159,187,85.03,6172,144316,51.85,6175,117865,42.35,6428,6824,2.45,6429,4730,1.7,6425,4603,1.65,396546,99,278338,755939,159,131,1.0,0.0,,
1667981603,2022-11-09 02:13:23 -0600,3310dbe8867ffe9b16ad80e27a2817750d56a0d9,20221108OR38531,live,70.19,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:12:43.608Z,160,187,85.56,6172,144320,51.85,6175,117869,42.35,6428,6824,2.45,6429,4730,1.7,6425,4603,1.65,396546,99,278346,755939,160,131,1.0,0.0,,
1667983471,2022-11-09 02:44:31 -0600,70d36d9850461d49fa32ba3e867341f797936529,20221108OR38531,live,70.19,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T08:41:35.751Z,160,187,85.56,6172,144320,51.85,6175,117869,42.35,6428,6824,2.45,6429,4730,1.7,6425,4603,1.65,396546,99,278346,755939,160,131,1.0,0.0,,
1667984643,2022-11-09 03:04:03 -0600,c379357a888a5ba9047063da02c1ed2809e3ab76,20221108OR38531,live,71.82,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:01:35.088Z,164,187,87.7,6172,146492,51.43,6175,121762,42.75,6428,6974,2.45,6429,4874,1.71,6425,4716,1.66,396546,99,284818,755939,164,134,1.0,0.0,,
1667985093,2022-11-09 03:11:33 -0600,add46abbfc92cef6d2edcd2670f5bac30248fa35,20221108OR38531,live,71.82,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:10:35.654Z,164,187,87.7,6172,146492,51.43,6175,121762,42.75,6428,6974,2.45,6429,4874,1.71,6425,4716,1.66,396546,99,284818,755939,164,134,1.0,0.0,,
1667985134,2022-11-09 03:12:14 -0600,2c897b0fc200e1893488b5752c5c41a90d4a2217,20221108OR38531,live,72.62,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:11:23.328Z,150,187,80.21,6172,147305,51.15,6175,123853,43.01,6428,7097,2.46,6429,4963,1.72,6425,4762,1.65,396546,99,287980,755939,150,136,1.0,0.0,,
1667985336,2022-11-09 03:15:36 -0600,e680c144e30a7078448ff3666071965db0334e66,20221108OR38531,live,72.62,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:13:19.134Z,150,187,80.21,6172,147305,51.15,6175,123853,43.01,6428,7097,2.46,6429,4963,1.72,6425,4762,1.65,396546,99,287980,755939,150,136,1.0,0.0,,
1667985436,2022-11-09 03:17:16 -0600,3424d47f5341c2a346e8a3799f78a52faeab6c0b,20221108OR38531,live,72.62,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:16:35.087Z,150,187,80.21,6172,147305,51.15,6175,123853,43.01,6428,7097,2.46,6429,4963,1.72,6425,4762,1.65,396546,99,287980,755939,150,136,1.0,0.0,,
1667986026,2022-11-09 03:27:06 -0600,e99be915e2896b0e6ab292dfb14f5ee346ab658c,20221108OR38531,live,72.62,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:26:17.453Z,166,187,88.77,6172,147305,51.15,6175,123853,43.01,6428,7097,2.46,6429,4963,1.72,6425,4762,1.65,396546,99,287980,755939,166,136,1.0,0.0,,
1667986312,2022-11-09 03:31:52 -0600,247a3d1d50873ce12e852fc2d9d50fa5f45ffbf7,20221108OR38531,live,72.62,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T09:31:15.648Z,165,187,88.24,6172,147305,51.15,6175,123853,43.01,6428,7097,2.46,6429,4963,1.72,6425,4762,1.65,396546,99,287980,755939,165,136,1.0,0.0,,
1668023263,2022-11-09 13:47:43 -0600,d5962298497a5b4ffe86884debde594f40aac9e3,20221108OR38531,live,72.43,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T19:47:16.004Z,165,187,88.24,6172,147305,51.15,6175,123853,43.01,6428,7097,2.46,6429,4963,1.72,6425,4762,1.65,397573,99,287980,755939,165,135,1.0,0.0,,
1668024695,2022-11-09 14:11:35 -0600,9e613beb082afe3c3a4cbd8252f0c9025ffae7f3,20221108OR38531,live,73.24,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T20:10:27.272Z,165,187,88.24,6172,147305,51.15,6175,123853,43.01,6428,7097,2.46,6429,4963,1.72,6425,4762,1.65,393191,99,287980,755939,165,137,1.0,0.0,,
1668037743,2022-11-09 17:49:03 -0600,9e51655baed82e327ce3879e2dd9d34dcd381850,20221108OR38531,live,74.04,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T23:47:54.761Z,168,187,89.84,6172,148929,51.15,6175,125106,42.97,6428,7233,2.48,6429,5024,1.73,6425,4845,1.66,393191,99,291137,755939,168,138,1.0,0.0,,
1668039432,2022-11-09 18:17:12 -0600,8bc61c3849f6f85fb6ea9b167efb920485f9bd53,20221108OR38531,live,77.26,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T00:16:42.925Z,173,187,92.51,6172,156138,51.4,6175,129547,42.64,6428,7704,2.54,6429,5218,1.72,6425,5188,1.71,393191,99,303795,755939,173,144,1.0,0.0,,
1668041303,2022-11-09 18:48:23 -0600,96714b9a7dcfecce7522bba7e2480a18bf3408a2,20221108OR38531,live,78.67,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T00:47:16.074Z,176,187,94.12,6172,157739,51.0,6175,133074,43.02,6428,7878,2.55,6429,5352,1.73,6425,5273,1.7,393191,99,309316,755939,176,147,1.0,0.0,,
1668042140,2022-11-09 19:02:20 -0600,6986c557b8c6bae1069e355ab1b51dbf9ffd192d,20221108OR38531,live,79.91,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T01:01:32.561Z,179,187,95.72,6172,160799,51.18,6175,134433,42.78,6428,8086,2.57,6425,5456,1.74,6429,5438,1.73,393191,99,314212,755939,179,149,1.0,0.0,,
1668119047,2022-11-10 16:24:07 -0600,0343ac671e318bd4e321cf4b6b10baf682d88447,20221108OR38531,live,80.96,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T22:23:24.031Z,179,187,95.72,6172,160799,51.18,6175,134433,42.78,6428,8086,2.57,6425,5456,1.74,6429,5438,1.73,388109,99,314212,755939,179,151,1.0,0.0,,
1668119132,2022-11-10 16:25:32 -0600,2a25fd6104bf529fbfab6151a0f4a162c0a01c68,20221108OR38531,live,80.96,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T22:24:58.878Z,179,187,95.72,6172,160799,51.18,6175,134433,42.78,6428,8086,2.57,6425,5456,1.74,6429,5438,1.73,388109,99,314212,755939,179,151,1.0,0.0,,
1668119424,2022-11-10 16:30:24 -0600,dc751032c69ff188205500e8c8b4522a9dbb59bd,20221108OR38531,live,82.18,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T22:29:33.278Z,179,187,95.72,6172,160799,51.18,6175,134433,42.78,6428,8086,2.57,6425,5456,1.74,6429,5438,1.73,382362,99,314212,755939,179,154,1.0,0.0,,
1668119467,2022-11-10 16:31:07 -0600,dc330ef89b1599ab5c03de8c10d4a31a9700da0c,20221108OR38531,live,82.19,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T22:30:05.458Z,179,187,95.72,6172,160799,51.18,6175,134433,42.78,6428,8086,2.57,6425,5456,1.74,6429,5438,1.73,382311,99,314212,755939,179,154,1.0,0.0,,
1668119970,2022-11-10 16:39:30 -0600,6653463680683f9c7021a6a434ac2bf41735b906,20221108OR38531,live,83.87,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-10T22:38:41.904Z,179,187,95.72,6172,160799,51.18,6175,134433,42.78,6428,8086,2.57,6425,5456,1.74,6429,5438,1.73,374663,99,314212,755939,179,157,1.0,0.0,,
1668126794,2022-11-10 18:33:14 -0600,95630eadc7ded1f3e26b18f650e9a6e22cb77b69,20221108OR38531,live,85.03,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-11T00:32:07.929Z,181,187,96.79,6172,163327,51.27,6175,136019,42.7,6428,8194,2.57,6425,5525,1.73,6429,5504,1.73,374663,99,318569,755939,181,159,1.0,0.0,,
1668128510,2022-11-10 19:01:50 -0600,6961e37c2c55c45e9f0b05502436865a2f5344bf,20221108OR38531,live,85.03,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-11T01:01:20.737Z,181,187,96.79,6172,163327,51.27,6175,136019,42.7,6428,8194,2.57,6425,5525,1.73,6429,5504,1.73,374663,99,318569,755939,181,159,1.0,0.0,,
1668128553,2022-11-10 19:02:33 -0600,cf3b12c85c3964940819ec2575de5f1fda017ec6,20221108OR38531,live,86.82,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-11T01:01:38.413Z,181,187,96.79,6172,163327,51.27,6175,136019,42.7,6428,8194,2.57,6425,5525,1.73,6429,5504,1.73,366929,99,318569,755939,181,162,1.0,0.0,,
1668128638,2022-11-10 19:03:58 -0600,a7970ec5f57f50664f6eb41dc7886381a02fa415,20221108OR38531,live,86.91,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-11T01:02:56.744Z,181,187,96.79,6172,163513,51.27,6175,136156,42.69,6428,8204,2.57,6425,5532,1.73,6429,5507,1.73,366929,99,318912,755939,181,163,1.0,0.0,,
1668129478,2022-11-10 19:17:58 -0600,bac8b53f8dab81541f136e2799083584aa488f91,20221108OR38531,live,87.9,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-11T01:17:13.504Z,182,187,97.33,6172,164410,50.98,6175,138544,42.96,6428,8358,2.59,6429,5617,1.74,6425,5591,1.73,366929,99,322520,755939,182,164,1.0,0.0,,
1668131294,2022-11-10 19:48:14 -0600,78a604b5cc9bd4bbf2c82280640ae5bff690fa48,20221108OR38531,live,87.9,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-11T01:47:48.420Z,182,187,97.33,6172,164410,50.98,6175,138544,42.96,6428,8358,2.59,6429,5617,1.74,6425,5591,1.73,366929,99,322520,755939,182,164,1.0,0.0,X,2022-11-11T01:47:47.580Z
1668274871,2022-11-12 11:41:11 -0600,3d3ae3dd9a89ad2b48b2b604e7dc69f8658edc75,20221108OR38531,live,88.01,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-12T17:40:27.943Z,165,187,88.24,6172,164410,50.98,6175,138544,42.96,6428,8358,2.59,6429,5617,1.74,6425,5591,1.73,366450,99,322520,755939,182,165,1.0,0.0,X,2022-11-11T01:47:47.580Z
1668275293,2022-11-12 11:48:13 -0600,dbda6b72b4c8ff6408572b68b27e49f863df5e5c,20221108OR38531,live,88.07,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-12T17:47:42.835Z,165,187,88.24,6172,164410,50.98,6175,138544,42.96,6428,8358,2.59,6429,5617,1.74,6425,5591,1.73,366224,99,322520,755939,182,165,1.0,0.0,X,2022-11-11T01:47:47.580Z
1668275545,2022-11-12 11:52:25 -0600,f3b3a29a37db2e1b77ded0bab541bf9d63005675,20221108OR38531,live,87.61,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-12T17:51:19.394Z,164,187,87.7,6172,164410,50.98,6175,138544,42.96,6428,8358,2.59,6429,5617,1.74,6425,5591,1.73,368124,99,322520,755939,182,164,1.0,0.0,X,2022-11-11T01:47:47.580Z
1668279323,2022-11-12 12:55:23 -0600,78708adae527765d3d8fbb4ebbfaf4d7b8916967,20221108OR38531,live,87.49,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-12T18:54:57.241Z,164,187,87.7,6172,164410,50.98,6175,138544,42.96,6428,8358,2.59,6429,5617,1.74,6425,5591,1.73,368621,99,322520,755939,182,164,1.0,0.0,X,2022-11-11T01:47:47.580Z
1668280325,2022-11-12 13:12:05 -0600,132d7446761e4dcabbec6cdd2bd7b262095f7317,20221108OR38531,live,91.08,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-12T19:11:00.116Z,170,187,90.91,6172,164410,50.98,6175,138544,42.96,6428,8358,2.59,6429,5617,1.74,6425,5591,1.73,354111,99,322520,755939,182,170,1.0,0.0,X,2022-11-11T01:47:47.580Z
1668280406,2022-11-12 13:13:26 -0600,ed3ab2f00560714e03584745d3d64eff74461d01,20221108OR38531,live,91.42,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-12T19:12:56.403Z,171,187,91.44,6172,164410,50.98,6175,138544,42.96,6428,8358,2.59,6429,5617,1.74,6425,5591,1.73,352787,99,322520,755939,182,171,1.0,0.0,X,2022-11-11T01:47:47.580Z
1668280486,2022-11-12 13:14:46 -0600,0393a8713ff044279cf62835ea34d26c831a2fb4,20221108OR38531,live,91.43,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-12T19:14:00.121Z,171,187,91.44,6172,164410,50.98,6175,138544,42.96,6428,8358,2.59,6429,5617,1.74,6425,5591,1.73,352753,99,322520,755939,182,171,1.0,0.0,X,2022-11-11T01:47:47.580Z
1668370592,2022-11-13 14:16:32 -0600,2c2fb85ef077bc86f67383935c1a680b598d032e,20221108OR38531,live,94.16,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-13T20:16:13.234Z,176,187,94.12,6172,164410,50.98,6175,138544,42.96,6428,8358,2.59,6429,5617,1.74,6425,5591,1.73,342518,99,322520,755939,182,176,1.0,0.0,X,2022-11-11T01:47:47.580Z
1668378278,2022-11-13 16:24:38 -0600,1508a118f1d492acb9d9bf75ceef78bddf4520a0,20221108OR38531,live,94.16,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-13T22:24:15.433Z,176,187,94.12,6172,164410,50.98,6175,138544,42.96,6428,8358,2.59,6429,5617,1.74,6425,5591,1.73,342518,99,322520,755939,182,176,1.0,0.0,X,2022-11-11T01:47:47.580Z
1668445659,2022-11-14 11:07:39 -0600,fc3f5458fa3938eff198a9bba63a482c95a03561,20221108OR38531,live,94.69,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-14T17:07:16.272Z,177,187,94.65,6172,164410,50.98,6175,138544,42.96,6428,8358,2.59,6429,5617,1.74,6425,5591,1.73,340597,99,322520,755939,182,177,1.0,0.0,X,2022-11-11T01:47:47.580Z
1668446909,2022-11-14 11:28:29 -0600,bd9e61c6574a2f6ada011de8fba1e20558ae2df1,20221108OR38531,live,96.29,OR,Oregon,38,1,2022-11-09T03:00:00.000Z,state,0,2022-11-14T17:27:54.531Z,180,187,96.26,6172,164410,50.98,6175,138544,42.96,6428,8358,2.59,6429,5617,1.74,6425,5591,1.73,334958,99,322520,755939,182,180,1.0,0.0,X,2022-11-11T01:47:47.580Z
