captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108UT49548,live,0.0,UT,Utah,45,1,2022-11-09T02:00:00.000Z,state,0,2022-11-07T03:23:07.743Z,0,634,0.0,55894,0,0.0,56209,0,0.0,56211,0,0.0,294831,99,0,632171,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108UT49548,live,0.0,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-08T19:01:45.797Z,0,634,0.0,55894,0,0.0,56209,0,0.0,56211,0,0.0,245599,99,0,632171,0,0,,,
1667949573,2022-11-08 23:19:33 +0000,2891155c76df951385c61df78f71bb7f4a65a56b,20221108UT49548,live,0.0,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-08T23:18:27.527Z,0,634,0.0,55894,0,0.0,56209,0,0.0,56211,0,0.0,245599,90,0,632171,0,0,,,
1667950106,2022-11-08 23:28:26 +0000,03bd9b09dc6ae9d95766d3877a273fc07c395a68,20221108UT49548,live,0.0,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-08T19:01:45.797Z,0,634,0.0,55894,0,0.0,56209,0,0.0,56211,0,0.0,245599,99,0,632171,0,0,,,
1667950634,2022-11-08 23:37:14 +0000,ecdc17be694dba1a9d92600c132ccefe80ac0642,20221108UT49548,live,0.0,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-08T23:18:27.527Z,0,634,0.0,55894,0,0.0,56209,0,0.0,56211,0,0.0,245599,90,0,632171,0,0,,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108UT49548,live,0.0,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T03:02:12.437Z,0,634,0.0,55894,0,0.0,56209,0,0.0,56211,0,0.0,245599,90,0,632171,0,0,,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108UT49548,live,0.0,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T03:07:27.257Z,0,634,0.0,55894,0,0.0,56209,0,0.0,56211,0,0.0,245599,90,0,632171,0,0,,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,20221108UT49548,live,0.0,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T03:38:13.552Z,0,634,0.0,55894,0,0.0,56209,0,0.0,56211,0,0.0,245599,90,0,632171,0,0,,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,20221108UT49548,live,1.77,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:06:22.023Z,13,634,2.05,55894,3786,87.07,56209,416,9.57,56211,146,3.36,245599,90,4348,632171,13,11,0.0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108UT49548,live,1.76,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:10:24.960Z,13,634,2.05,55894,3786,87.07,56209,416,9.57,56211,146,3.36,246516,90,4348,632171,13,11,0.0,,
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,20221108UT49548,live,20.1,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:32:30.018Z,130,634,20.5,55894,36266,73.17,56209,9971,20.12,56211,3324,6.71,246516,90,49561,632171,130,127,0.0,,
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,20221108UT49548,live,20.1,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:34:27.317Z,130,634,20.5,55894,36266,73.17,56209,9971,20.12,56211,3324,6.71,246516,90,49561,632171,130,127,0.0,,
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,20221108UT49548,live,49.07,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:35:21.977Z,130,634,20.5,55894,72420,59.87,56209,40856,33.78,56211,7689,6.36,246516,90,120965,632171,130,311,0.0,,
1667968709,2022-11-08 22:38:29 -0600,a479186c1a21e09ae947de1863bf72d461e8b879,20221108UT49548,live,49.07,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:37:45.575Z,130,634,20.5,55894,72420,59.87,56209,40856,33.78,56211,7689,6.36,246516,90,120965,632171,130,311,0.0,,
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,20221108UT49548,live,45.64,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:38:17.292Z,130,634,20.5,55894,72420,59.87,56209,40856,33.78,56211,7689,6.36,265024,90,120965,632171,130,289,0.0,,
1667969248,2022-11-08 22:47:28 -0600,22d8758416ee8e5b986d6c680c79fc8b3c4bdaaf,20221108UT49548,live,45.64,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:46:42.059Z,130,634,20.5,55894,72420,59.87,56209,40856,33.78,56211,7689,6.36,265024,90,120965,632171,130,289,0.0,,
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,20221108UT49548,live,48.04,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T04:55:09.845Z,145,634,22.87,55894,77518,60.89,56209,41796,32.83,56211,7993,6.28,265024,90,127307,632171,145,305,0.0,,
1667973648,2022-11-09 00:00:48 -0600,56d1333c268e0ca83267f304bc7ebda9b0c770b6,20221108UT49548,live,48.59,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T05:59:28.223Z,385,634,60.73,55894,78525,60.98,56209,42186,32.76,56211,8067,6.26,265024,90,128778,632171,385,308,0.0,,
1667974006,2022-11-09 00:06:46 -0600,c8cae7bec2b0c7f4ed9e9ca6a473abc069a1d034,20221108UT49548,live,48.59,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:05:45.265Z,385,634,60.73,55894,78525,60.98,56209,42186,32.76,56211,8067,6.26,265024,90,128778,632171,385,308,0.0,,
1667974141,2022-11-09 00:09:01 -0600,6ac032f537e1cf474dd6798112535df8c4f1f419,20221108UT49548,live,48.59,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:07:57.293Z,385,634,60.73,55894,78525,60.98,56209,42186,32.76,56211,8067,6.26,265024,90,128778,632171,385,308,0.0,X,2022-11-09T06:07:57.078Z
1667975402,2022-11-09 00:30:02 -0600,1cb740bfe02888499fbb239b5454758b24512913,20221108UT49548,live,48.59,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:29:43.038Z,385,634,60.73,55894,78525,60.98,56209,42186,32.76,56211,8067,6.26,265024,90,128778,632171,385,308,0.0,X,2022-11-09T06:07:57.078Z
1667976630,2022-11-09 00:50:30 -0600,db8e9eae6d57d57ee926ebc81f6ed458df0e5089,20221108UT49548,live,52.94,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T06:50:12.954Z,415,634,65.46,55894,87191,62.15,56209,44308,31.58,56211,8798,6.27,265024,90,140297,632171,415,336,0.0,X,2022-11-09T06:07:57.078Z
1667980354,2022-11-09 01:52:34 -0600,b95b3aa03864d3aa8e20ef68881e81d2ed7e17c2,20221108UT49548,live,52.94,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:48:33.233Z,415,634,65.46,55894,87191,62.15,56209,44308,31.58,56211,8798,6.27,265024,90,140297,632171,415,336,0.0,X,2022-11-09T06:07:57.078Z
1667980799,2022-11-09 01:59:59 -0600,934823804566c431cf70570e863807e708ff1c49,20221108UT49548,live,53.32,UT,Utah,45,1,2022-11-09T03:00:00.000Z,state,0,2022-11-09T07:59:41.514Z,400,634,63.09,55894,88068,62.32,56209,44393,31.41,56211,8858,6.27,265024,90,141319,632171,400,338,0.0,X,2022-11-09T06:07:57.078Z
