captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.55894.first,candidates.55894.last,candidates.55894.party,candidates.55894.incumbent,candidates.55894.candidateID,candidates.55894.polID,candidates.55894.ballotOrder,candidates.55894.polNum,candidates.55894.electWon,candidates.56209.first,candidates.56209.last,candidates.56209.party,candidates.56209.candidateID,candidates.56209.polID,candidates.56209.ballotOrder,candidates.56209.polNum,candidates.56209.electWon,candidates.56211.first,candidates.56211.last,candidates.56211.party,candidates.56211.candidateID,candidates.56211.polID,candidates.56211.ballotOrder,candidates.56211.polNum,candidates.56211.electWon,candidates.55894.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,UT-20221108_Eday62,45,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,294831,99,0,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,UT-20221108_Eday80,45,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,245599,99,0,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,,
1667950369,2022-11-08 23:32:49 +0000,88781f78b51366cb56dbc8603a43b441a541be7f,UT-20221108_Eday80,45,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 4,4,245599,90,0,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,UT-20221108_Eday80,45,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 4,4,245599,90,0,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,UT-20221108_Eday80,45,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,245599,90,4348,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,,
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,UT-20221108_Eday80,45,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,246516,90,4348,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,,
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,UT-20221108_Eday80,45,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,246516,90,120965,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,,
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,UT-20221108_Eday80,45,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,265024,90,120965,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,,
1667970415,2022-11-08 23:06:55 -0600,f1d4e9736f94ffa7aa7ebd5da07699c9a419c5df,UT-20221108_Eday80,45,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,265024,90,127307,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,,
1667973737,2022-11-09 00:02:17 -0600,f7940d04f83247dd0cbf585d2d4f25b8c66e477d,UT-20221108_Eday80,45,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 4,4,265024,90,128778,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,265024,90,128778,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1667977077,2022-11-09 00:57:57 -0600,e96cea5b95acdc4d7cb935c4ee20e3275e516aa1,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,265024,90,140297,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1667981242,2022-11-09 02:07:22 -0600,cf751ccf5a467e68d03bb00a59a524242998a7c9,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,265024,90,141319,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1667982914,2022-11-09 02:35:14 -0600,a346c9adf75cdfebf273478b219b645c9d48289e,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,270822,90,141319,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1667985985,2022-11-09 03:26:25 -0600,2d478258f7e72765d03704400226b05aa5dfba31,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,270822,90,151318,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1667996956,2022-11-09 06:29:16 -0600,156650a19d4a324031c13efee2409a11d3b5e020,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,270822,99,151318,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668038633,2022-11-09 18:03:53 -0600,69dedada388a0f18058e78cf198b024e72e7d84f,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,270822,99,161058,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668134914,2022-11-10 20:48:34 -0600,a6258aa18d0d94db75b3b4ec74bfab57603c7913,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,270822,99,175160,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668138276,2022-11-10 21:44:36 -0600,b1d2a6a0c213c73a01ed38a3d1110782abe37600,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,270822,99,195080,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668210176,2022-11-11 17:42:56 -0600,27f5028947a1574eb2450aafa345beab1972e5f3,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,270822,99,202988,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668435186,2022-11-14 08:13:06 -0600,56f50f54419a8c8d7194b969aaeee16076a24f19,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,258752,99,202988,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668436449,2022-11-14 08:34:09 -0600,df10c32a3d9446c036b142c64a5bdfc4954f60e0,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,257709,99,202988,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668470602,2022-11-14 18:03:22 -0600,64e19f2f8e3ba1e87bfeec59befddb1d1422e482,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,257709,99,211019,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668477471,2022-11-14 19:57:51 -0600,b3439a1c3549b7f3157912c3ac3394f1a7d588ea,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,259739,99,211019,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668522366,2022-11-15 08:26:06 -0600,109644085494f81d37d8b0f19b2ce5fdc4a841bc,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,259739,99,226278,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668570383,2022-11-15 21:46:23 -0600,bedcaca4f3d3fcff614f9f0ac7d8dc9ffc23adcb,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,258918,99,249129,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668654460,2022-11-16 21:07:40 -0600,049ed53b1387333b3322d91a189c6afbe1153c4d,UT-20221108_Eday80,45,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,258135,99,249129,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668788856,2022-11-18 10:27:36 -0600,4455ab42466259cb7ad377f3272f252ab24a6bee,UT-20221108_Eday80,45,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,258135,99,248379,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668816033,2022-11-18 18:00:33 -0600,4b4b5f43cba89a490b402a44bb32d2a154939a67,UT-20221108_Eday80,45,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,257530,99,248379,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1668877216,2022-11-19 11:00:16 -0600,ae78cff2e46a60963e26323fb60cd25bdd10a58a,UT-20221108_Eday80,45,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,257530,99,251398,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1669040161,2022-11-21 08:16:01 -0600,b20149c97ba822253c7b4afeea9a087475bc492e,UT-20221108_Eday80,45,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,260081,99,251398,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1669133674,2022-11-22 10:14:34 -0600,80de3865215bce3f8e2fefe06ae210165d616256,UT-20221108_Eday80,45,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,260081,99,251937,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,
1669228153,2022-11-23 12:29:13 -0600,245cb3a27649eea5a5408076a3a3d92c61f8714f,UT-20221108_Eday80,45,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,260081,99,253273,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,False
1669660776,2022-11-28 12:39:36 -0600,222c7736fad889862acc85182a9455099a6ee9ce,UT-20221108_Eday80,45,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,260081,99,254031,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,False
1669710854,2022-11-29 02:34:14 -0600,84cb09634fecbb7793b8d9652a651b570a77bcab,UT-20221108_Eday80,45,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 4,4,260694,99,254031,632171,True,20221108UT49548,2022-11-08,UT,55894,Burgess,Owens,GOP,True,55894,68823,2,51135,0,Darlene,McDonald,Dem,56209,70430,1,51268,0,January,Walker,UUT,56211,70432,3,51270,0,2022-11-09T06:07:57.078Z,False
