captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.26467.first,candidates.26467.last,candidates.26467.party,candidates.26467.incumbent,candidates.26467.candidateID,candidates.26467.polID,candidates.26467.ballotOrder,candidates.26467.polNum,candidates.26467.electWon,candidates.28441.first,candidates.28441.last,candidates.28441.party,candidates.28441.candidateID,candidates.28441.polID,candidates.28441.ballotOrder,candidates.28441.polNum,candidates.28441.electWon,candidates.28639.first,candidates.28639.last,candidates.28639.abbrv,candidates.28639.party,candidates.28639.candidateID,candidates.28639.polID,candidates.28639.ballotOrder,candidates.28639.polNum,candidates.28639.electWon,candidates.26467.winnerDateTime,isCertified
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,528747,99,317257,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,528747,99,317257,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,WI-20221108_Eday80,50,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,528747,99,317257,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,,
1667967636,2022-11-08 22:20:36 -0600,1bed774242ed32fb5f86bc6fed50c68740cf5631,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,528747,99,317257,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1667967725,2022-11-08 22:22:05 -0600,2e205cdf5acdeccc3a2b1c632c181258e2163fd9,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,528747,99,327919,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,528747,99,349990,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,528747,99,327919,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1667968538,2022-11-08 22:35:38 -0600,921a14073c0a588fcddcb6fa0c38955a3a5e6401,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,528747,99,349990,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1667969334,2022-11-08 22:48:54 -0600,564b670a16af98b12d8c8533dac3052916cfa498,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,528747,99,353215,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1667970199,2022-11-08 23:03:19 -0600,f4db6dd16c878356c43dd19f6d680eb5acf90d34,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,528747,99,358068,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1667970985,2022-11-08 23:16:25 -0600,458b8c029ed943a1966fd047ace4d102323e3185,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,528747,99,361675,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1667971921,2022-11-08 23:32:01 -0600,1ebecb55cb747fea463c7459ee81768ba8fae636,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,527919,99,364286,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1667972675,2022-11-08 23:44:35 -0600,abc190fd74975557bf2546720ebdf83a0ace1d57,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,527919,99,369880,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1667973692,2022-11-09 00:01:32 -0600,ace2173236427104569b3ce7a51ec8e19284acf6,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,527919,99,372096,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1667981404,2022-11-09 02:10:04 -0600,e09740c31d10d15245b40b33933c939d855e3457,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,527919,99,374415,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1667992559,2022-11-09 05:15:59 -0600,03f8a04571bd3435b0e196c455401b7a3c854d30,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,527919,99,378198,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1668011033,2022-11-09 10:23:53 -0600,90acd6cbd7dabfa258d3b48f5494d8e0fcc49554,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,519750,99,378198,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1668020957,2022-11-09 13:09:17 -0600,612205767e86055261af36dc626a1e169f6705b4,WI-20221108_Eday80,50,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,382019,99,378198,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,
1669167200,2022-11-22 19:33:20 -0600,ff10d0fdabf6cd23f98c3db9d2219a5b3540a405,WI-20221108_Eday80,50,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 2,2,382019,99,378314,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,False
1669835225,2022-11-30 13:07:05 -0600,1a1e183438f5ffe08ebf8f84c26d208ecb4bfd42,WI-20221108_Eday80,50,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 2,2,378319,100,378318,710734,True,20221108WI50044,2022-11-08,WI,26467,Mark,Pocan,Dem,True,26467,59107,1,51325,0,Erik,Olsen,GOP,28441,71220,2,53511,0,Douglas,Alexander,Alexandr,Ind,28639,71654,3,53661,0,2022-11-09T04:04:38.022Z,False
