captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108WI50044,live,0.0,WI,Wisconsin,50,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T03:28:34.244Z,0,416,0.0,26467,0,0.0,28441,0,0.0,28639,0,0.0,363878,99,0,713796,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108WI50044,live,0.0,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-08T18:38:15.114Z,0,416,0.0,26467,0,0.0,28441,0,0.0,28639,0,0.0,528747,99,0,710734,0,0,,,,
1667947429,2022-11-08 22:43:49 +0000,e6d5bcf1f6c68c6499934b6e270555c5d0bb1bbf,20221108WI50044,live,0.0,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-08T22:42:02.385Z,0,416,0.0,26467,0,0.0,28441,0,0.0,28639,0,0.0,528747,99,0,710734,0,0,,,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108WI50044,live,0.35,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:16:13.951Z,0,416,0.0,28441,901,49.34,26467,890,48.74,28639,35,1.92,528747,99,1826,710734,0,1,0.0,,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,20221108WI50044,live,4.62,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:21:31.164Z,38,416,9.13,26467,16885,69.16,28441,7018,28.74,28639,512,2.1,528747,99,24415,710734,38,19,1.0,0.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108WI50044,live,7.92,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:24:32.361Z,52,416,12.5,26467,29759,71.04,28441,11270,26.9,28639,860,2.05,528747,99,41889,710734,52,33,1.0,0.0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108WI50044,live,21.38,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:33:32.687Z,113,416,27.16,26467,81904,72.47,28441,28860,25.53,28639,2261,2.0,528747,99,113025,710734,113,89,1.0,0.0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108WI50044,live,27.22,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:38:33.626Z,143,416,34.38,26467,105144,73.06,28441,35941,24.97,28639,2838,1.97,528747,99,143923,710734,143,113,1.0,0.0,,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,20221108WI50044,live,33.68,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:43:52.238Z,175,416,42.07,26467,132236,74.27,28441,42324,23.77,28639,3497,1.96,528747,99,178057,710734,175,140,1.0,0.0,,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,20221108WI50044,live,34.58,WI,Wisconsin,50,1,2022-11-09T02:00:00.000Z,state,0,2022-11-09T02:47:31.374Z,180,416,43.27,26467,135917,74.33,28441,43374,23.72,28639,3576,1.96,528747,99,182867,710734,180,144,1.0,0.0,,
