captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108MS26489,live,0.0,MS,Mississippi,25,1,2022-11-09T00:00:00.000Z,state,0,2022-11-07T03:14:23.169Z,0,314,0.0,32683,0,0.0,32686,0,0.0,32691,0,0.0,242848,99,0,573840,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108MS26489,live,0.0,MS,Mississippi,25,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T18:34:28.654Z,0,314,0.0,32683,0,0.0,32686,0,0.0,32691,0,0.0,177212,99,0,573840,0,0,,,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,20221108MS26489,live,0.24,MS,Mississippi,25,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:49:13.105Z,2,314,0.64,32686,264,62.56,32683,145,34.36,32691,13,3.08,177212,99,422,573840,2,1,0.0,,,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,20221108MS26489,live,3.52,MS,Mississippi,25,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:55:07.706Z,12,314,3.82,32686,3744,60.02,32683,2358,37.8,32691,136,2.18,177212,99,6238,573840,12,11,0.0,,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108MS26489,live,4.69,MS,Mississippi,25,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:59:02.561Z,20,314,6.37,32686,5215,62.79,32683,2944,35.44,32691,147,1.77,177212,99,8306,573840,20,15,0.0,,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108MS26489,live,9.31,MS,Mississippi,25,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:04:44.129Z,36,314,11.46,32686,10822,65.62,32683,5336,32.35,32691,335,2.03,177212,99,16493,573840,36,29,0.0,1.0,,
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,20221108MS26489,live,12.49,MS,Mississippi,25,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:10:25.969Z,53,314,16.88,32686,14927,67.42,32683,6759,30.53,32691,454,2.05,177212,99,22140,573840,53,39,0.0,1.0,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108MS26489,live,15.07,MS,Mississippi,25,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:12:46.142Z,68,314,21.66,32686,17678,66.19,32683,8522,31.91,32691,509,1.91,177212,99,26709,573840,68,47,0.0,1.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108MS26489,live,24.29,MS,Mississippi,25,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:23:05.843Z,95,314,30.25,32686,30181,70.11,32683,12048,27.99,32691,818,1.9,177212,99,43047,573840,95,76,0.0,,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108MS26489,live,25.46,MS,Mississippi,25,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:27:14.616Z,101,314,32.17,32686,31644,70.13,32683,12606,27.94,32691,874,1.94,177212,99,45124,573840,101,80,0.0,,,
