captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,candidates.8.candidateID,candidates.8.voteCount,candidates.8.votePct,candidates.9.candidateID,candidates.9.voteCount,candidates.9.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T02:30:59.007Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T02:30:59.007Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T03:02:02.029Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T03:06:54.894Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T03:06:54.894Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T03:06:54.894Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T03:32:00.987Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T03:35:49.942Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T03:38:17.049Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T03:38:17.049Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:06:38.828Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:06:38.828Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:06:38.828Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667967816,2022-11-08 22:23:36 -0600,d408c38a39cd0e703677d5a02a0d39ca6987e85c,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:06:38.828Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:06:38.828Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:06:38.828Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667968092,2022-11-08 22:28:12 -0600,c3a7bcfa6d57d19e0339cd5eff437c13c5a7dec5,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:06:38.828Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667968138,2022-11-08 22:28:58 -0600,78be3d1941803188124b187362be51adf1e8fdfb,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667968182,2022-11-08 22:29:42 -0600,8e189a9f8e65ddc0a78641bf1d30b4fa1f53a113,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667968227,2022-11-08 22:30:27 -0600,b78ec951061d2bf917e09f1eb01cb079af5e3a88,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667968272,2022-11-08 22:31:12 -0600,97ef6c54bfa1c7ef6beea70c87aafe0c54251ad8,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667968406,2022-11-08 22:33:26 -0600,9894c9990b429281fa1911dc561355d202f43cc4,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667968451,2022-11-08 22:34:11 -0600,ec7c4c2fbdf80046dac3b25dd67b45de79385a9e,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667968494,2022-11-08 22:34:54 -0600,cfbd241bb06919184c9a5ad42a24eb60bc59879a,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667968757,2022-11-08 22:39:17 -0600,444e7baf756125a86bedac9f7455307c41fed63a,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667968844,2022-11-08 22:40:44 -0600,9af6e1ce44325ca43504ad5e0ccab8e9f14ef964,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667969067,2022-11-08 22:44:27 -0600,73d0e74cb03400217dbc75a62135f42bc460c502,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667969116,2022-11-08 22:45:16 -0600,79682069eac6cae3840febac265b40363b9c51ff,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667969160,2022-11-08 22:46:00 -0600,702f27aec8e9117aaf59a55a71ae69d9a7aed7a6,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667969463,2022-11-08 22:51:03 -0600,33a57724ad86936b636ee9df9a6a905b84cec6b3,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:28:08.135Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667969723,2022-11-08 22:55:23 -0600,b509b5bfc09bde62e91159629c11e0b7e48daab9,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:55:00.789Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
1667969768,2022-11-08 22:56:08 -0600,13751e5ba6ec1b0e3bf8ed4bdd82f9ad01fec7e2,TN,47009,2,2022-11-09T01:00:00.000Z,FIPSCode,47009,0,2022-11-09T04:55:17.516Z,0,75.67,28,0,49923,29456,74.43,50748,9312,23.53,50947,379,0.96,50946,247,0.62,50942,45,0.11,50943,45,0.11,50948,35,0.09,50949,32,0.08,50945,20,0.05,50944,6,0.02,52299,99,39577,90447,0,21
