captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,candidates.4.candidateID,candidates.4.voteCount,candidates.4.votePct,candidates.5.candidateID,candidates.5.voteCount,candidates.5.votePct,candidates.6.candidateID,candidates.6.voteCount,candidates.6.votePct,candidates.7.candidateID,candidates.7.voteCount,candidates.7.votePct,candidates.8.candidateID,candidates.8.voteCount,candidates.8.votePct,candidates.9.candidateID,candidates.9.voteCount,candidates.9.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex,candidates.1.colorIndex
1668000847,2022-11-09 07:34:07 -0600,d77034621e10bd64e15b52aa189c6ae6979d14ea,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T13:33:35.898Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668000926,2022-11-09 07:35:26 -0600,6784c31a514f354cc584d28eed6002ae74af130e,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T13:34:35.692Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668001404,2022-11-09 07:43:24 -0600,a0eef1a5ac824ed4e9db62fe359950b89b8a01de,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T13:42:34.588Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668001444,2022-11-09 07:44:04 -0600,b791ed2e7cab7e19098d5e8916e5a1ece6db64f0,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T13:43:35.408Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668001564,2022-11-09 07:46:04 -0600,76f6353ce65fa8a09e7de4c600240dbe12492f27,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T13:45:34.753Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668001645,2022-11-09 07:47:25 -0600,ebed161a3b83957b2acca3a487e0d252fb93665c,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T13:46:35.662Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668001687,2022-11-09 07:48:07 -0600,791f136e7a6c81de75aa536d031f0275a558b16f,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T13:47:38.719Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668001886,2022-11-09 07:51:26 -0600,d4fcd5474557d6bfbea87edfa413855f972ff77d,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T13:50:35.592Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668001927,2022-11-09 07:52:07 -0600,2c1fcdfc6f72c70adc50473b6a3727a7bd770a64,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T13:51:35.088Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668002005,2022-11-09 07:53:25 -0600,b0c6e8d8ad99c39fa74bb85e522c86501e5df9c1,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T13:52:35.673Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668002407,2022-11-09 08:00:07 -0600,29d796ec09341971b69a4b836fdf6cd7f41dc58d,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T13:59:34.800Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668002487,2022-11-09 08:01:27 -0600,4a40db5987e0a0c00d246ce0056bf3166635c5d9,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:00:35.727Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668002526,2022-11-09 08:02:06 -0600,70bf507846e648bdcf0b799ce311e59406400ffd,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:01:35.289Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668002771,2022-11-09 08:06:11 -0600,b928ef02b4b44be3ce5f30b076048e328b886f9f,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:05:34.783Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668002852,2022-11-09 08:07:32 -0600,7a7da3394e290cff5b626e103f745fbea3ef433b,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:06:37.217Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668002893,2022-11-09 08:08:13 -0600,755e10f90e16a53e7f0d4396abc887d651878572,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:07:38.634Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668002974,2022-11-09 08:09:34 -0600,1451051e10a6da77416d1b0cf9c7d235e9f3d1db,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:08:34.537Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668003459,2022-11-09 08:17:39 -0600,5aa5edcc1ce10856ba2602e6aa78496aa75cf8ac,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:17:03.109Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668003500,2022-11-09 08:18:20 -0600,a962d0258b51fca8269ffd171ba268eea4c63dfc,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:17:35.531Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668003541,2022-11-09 08:19:01 -0600,16efe28cef975e9ff26fb573cca8ed84ed86b7c4,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:18:36.579Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668003664,2022-11-09 08:21:04 -0600,039a76f2968c8f7d81c8712d5ed24043f5abfba9,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:20:34.914Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668003744,2022-11-09 08:22:24 -0600,81457a14864f7e8d249d1f6be7b2b54fab9c3abb,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:21:34.967Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668003784,2022-11-09 08:23:04 -0600,59012c72d46803c2819e1e148816f5146b8bea27,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:22:35.665Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668004270,2022-11-09 08:31:10 -0600,4f292c9a87a04b90d1f1e4b5f6f1afb92a8c89bb,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:30:41.340Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668004392,2022-11-09 08:33:12 -0600,d9b2a5522ce5d70cfec86b8fd59cba09a134da80,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:32:35.135Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668004474,2022-11-09 08:34:34 -0600,356da01ede441097be7cbe62d712b34e636acc22,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:33:34.867Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668004596,2022-11-09 08:36:36 -0600,eb6cf89279fbfa5cd60a7f462ce5c79fc0b0182a,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:35:35.976Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668004636,2022-11-09 08:37:16 -0600,ca1d3e0e670fc08fcb0e7605b25eed10e60b0a3f,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:36:35.619Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668004676,2022-11-09 08:37:56 -0600,4187b6f93ea0ffbc3a86aa4a9fd4fc9865735003,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:37:35.874Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668004756,2022-11-09 08:39:16 -0600,c06681941eae3b2c6d5285d19938ecb377651dd8,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:38:36.025Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668004998,2022-11-09 08:43:18 -0600,a29756c9d2e388f67adf29cb475fc0ae73bd8099,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:42:35.623Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668005078,2022-11-09 08:44:38 -0600,c6f59193a22a92e267aa5fd4f2ba36bc9b20f50f,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:43:34.823Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668005118,2022-11-09 08:45:18 -0600,353330a8f0f3ed0c320c7aa34fb13030b5729f1a,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:44:35.501Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668005158,2022-11-09 08:45:58 -0600,b77a34ca02ab5f8abe69729ff43c0713c81f6a55,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:45:34.621Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668005641,2022-11-09 08:54:01 -0600,190a7e7ca8b9d16f244e9a7ac70ed678ac91869b,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:53:35.537Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668005722,2022-11-09 08:55:22 -0600,61b58fc0ef5156a1597f29be784f5d01076a5303,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:54:35.190Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668005841,2022-11-09 08:57:21 -0600,12993f9fa4bbae6815cb69862bd0625d2669ac5c,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:56:36.864Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668005963,2022-11-09 08:59:23 -0600,f9d1f33703f144a50380fd021fd18e3b66d1c3e8,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:58:35.089Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668006002,2022-11-09 09:00:02 -0600,03f331904dd6fa9a68eab47e7b6126e4bc4f2a21,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T14:59:35.172Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668006044,2022-11-09 09:00:44 -0600,88cf8705d47f406adcf0875ba231023fb547d9e1,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:00:19.819Z,880,1853,47.49,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,880,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668006615,2022-11-09 09:10:15 -0600,649ef87a8882f4374ee76c22d12af44701370d31,20221108TN43440,live,92.3,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:09:26.507Z,896,1853,48.35,49923,1144484,65.26,50748,571974,32.62,50947,15341,0.87,50946,10264,0.59,50943,3764,0.21,50945,2378,0.14,50948,1849,0.11,50942,1562,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1753643,4426725,896,1710,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668006656,2022-11-09 09:10:56 -0600,167919462a0707f3c0cfb309913efd48f9276b12,20221108TN43440,live,92.33,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:09:55.445Z,896,1853,48.35,49923,1145001,65.27,50748,572154,32.61,50947,15344,0.87,50946,10266,0.59,50943,3765,0.21,50945,2378,0.14,50948,1849,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1754348,4426725,896,1711,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668006860,2022-11-09 09:14:20 -0600,9518afc98bc0a25d5524a44185eda8ff04d969a8,20221108TN43440,live,92.33,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:13:37.281Z,896,1853,48.35,49923,1145001,65.27,50748,572154,32.61,50947,15344,0.87,50946,10266,0.59,50943,3765,0.21,50945,2378,0.14,50948,1849,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1754348,4426725,896,1711,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668006901,2022-11-09 09:15:01 -0600,f21267999011947f39c2ad912edb85baae0d4b52,20221108TN43440,live,92.33,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:14:36.627Z,896,1853,48.35,49923,1145001,65.27,50748,572154,32.61,50947,15344,0.87,50946,10266,0.59,50943,3765,0.21,50945,2378,0.14,50948,1849,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1754348,4426725,896,1711,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668006983,2022-11-09 09:16:23 -0600,2a7242d8b06b039aca3206fce535c2f010a18c71,20221108TN43440,live,92.33,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:15:36.176Z,896,1853,48.35,49923,1145001,65.27,50748,572154,32.61,50947,15344,0.87,50946,10266,0.59,50943,3765,0.21,50945,2378,0.14,50948,1849,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1754348,4426725,896,1711,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668007145,2022-11-09 09:19:05 -0600,70e3ff1a64c7848981d7ecc33bbb3cbe270d6380,20221108TN43440,live,92.33,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:18:35.836Z,896,1853,48.35,49923,1145001,65.27,50748,572154,32.61,50947,15344,0.87,50946,10266,0.59,50943,3765,0.21,50945,2378,0.14,50948,1849,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1754348,4426725,896,1711,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668007266,2022-11-09 09:21:06 -0600,57dbe3c51dc4a6c9ecfbf50bf7f2c7f6a80aef58,20221108TN43440,live,92.33,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:20:27.844Z,896,1853,48.35,49923,1145001,65.27,50748,572154,32.61,50947,15344,0.87,50946,10266,0.59,50943,3765,0.21,50945,2378,0.14,50948,1849,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1754348,4426725,896,1711,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668007509,2022-11-09 09:25:09 -0600,b85fd38276b6000fb4a31432cab1a1e6fb9e8fc0,20221108TN43440,live,92.33,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:24:15.352Z,903,1853,48.73,49923,1145001,65.27,50748,572154,32.61,50947,15344,0.87,50946,10266,0.59,50943,3765,0.21,50945,2378,0.14,50948,1849,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1754348,4426725,903,1711,X,2022-11-09T01:02:40.329Z,0.0,1.0
1668007672,2022-11-09 09:27:52 -0600,d2fae316d1cdcc38fce18fe769ac97b545fa77dc,20221108TN43440,live,92.33,TN,Tennessee,43,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:25:51.187Z,903,1853,48.73,49923,1145001,65.27,50748,572154,32.61,50947,15344,0.87,50946,10266,0.59,50943,3765,0.21,50945,2378,0.14,50948,1849,0.11,50942,1564,0.09,50949,1213,0.07,50944,814,0.05,1900000,99,1754348,4426725,903,1711,X,2022-11-09T01:02:40.329Z,0.0,1.0
