captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108KY18835,live,0.0,KY,Kentucky,18,1,2022-11-08T23:00:00.000Z,state,0,2022-11-07T20:49:17.154Z,0,489,0.0,5094,0,0.0,6559,0,0.0,6761,0,0.0,307165,99,0,827781,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108KY18835,live,0.0,KY,Kentucky,18,1,2022-11-08T23:00:00.000Z,state,0,2022-11-08T20:34:30.650Z,0,489,0.0,5094,0,0.0,6559,0,0.0,6761,0,0.0,307165,99,0,827781,0,0,,,,
1667949028,2022-11-08 23:10:28 +0000,1af998fab4b75e7c8b2a13fbf0b3df6b3aab5232,20221108KY18835,live,0.0,KY,Kentucky,18,1,2022-11-08T23:00:00.000Z,state,0,2022-11-08T23:03:44.810Z,0,489,0.0,5094,0,0.0,6559,0,0.0,6761,0,0.0,307165,99,0,827781,0,0,,,,
1667949299,2022-11-08 23:14:59 +0000,b334f05b75bafb94958f7797e615fb57e746d9de,20221108KY18835,live,0.0,KY,Kentucky,18,1,2022-11-08T23:00:00.000Z,state,0,2022-11-08T23:11:10.145Z,0,489,0.0,5094,0,0.0,6559,0,0.0,6761,0,0.0,307165,99,0,827781,0,0,,,,
1667954061,2022-11-09 00:34:21 +0000,f42b15f4268586407ce223466d2394d526a81df4,20221108KY18835,live,2.87,KY,Kentucky,18,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T00:26:53.092Z,0,489,0.0,6559,4357,49.47,6761,4130,46.89,5094,321,3.64,307165,99,8808,827781,0,14,0.0,,,
1667954328,2022-11-09 00:38:48 +0000,bfe97281aaab58d7c74edee2f505906bcc18daea,20221108KY18835,live,7.68,KY,Kentucky,18,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T00:34:19.151Z,29,489,5.93,5094,9829,41.69,6559,9017,38.24,6761,4733,20.07,307165,99,23579,827781,29,38,1.0,0.0,,
1667954884,2022-11-09 00:48:04 +0000,8f544a76833fbb21dc3fbc0ce7b73e3714be8529,20221108KY18835,live,7.68,KY,Kentucky,18,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T00:43:45.618Z,29,489,5.93,5094,9829,41.69,6559,9017,38.24,6761,4733,20.07,307187,99,23579,827781,29,38,1.0,0.0,,
1667955430,2022-11-09 00:57:10 +0000,e9bf9bc2954735d2abe72015bd1ac602b27e7679,20221108KY18835,live,9.26,KY,Kentucky,18,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T00:52:11.378Z,41,489,8.38,5094,13673,48.06,6559,9905,34.81,6761,4874,17.13,307187,99,28452,827781,41,45,1.0,0.0,,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,20221108KY18835,live,9.26,KY,Kentucky,18,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T00:54:15.722Z,41,489,8.38,5094,13673,48.06,6559,9905,34.81,6761,4874,17.13,307187,99,28452,827781,41,45,1.0,0.0,,
1667956547,2022-11-09 01:15:47 +0000,8138046ce1ccc9e37269480764f23b8c9cec781a,20221108KY18835,live,10.51,KY,Kentucky,18,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T01:08:50.536Z,51,489,10.43,5094,16434,50.89,6559,10834,33.55,6761,5024,15.56,307187,99,32292,827781,51,51,1.0,0.0,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,20221108KY18835,live,15.91,KY,Kentucky,18,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T01:16:47.605Z,121,489,24.74,5094,24860,50.87,6559,18348,37.54,6761,5663,11.59,307187,99,48871,827781,121,78,1.0,0.0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,20221108KY18835,live,15.91,KY,Kentucky,18,1,2022-11-08T23:00:00.000Z,state,0,2022-11-09T01:31:59.922Z,121,489,24.74,5094,24860,50.87,6559,18348,37.54,6761,5663,11.59,307187,99,48871,827781,121,78,1.0,0.0,,
