captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.21861.first,candidates.21861.last,candidates.21861.party,candidates.21861.incumbent,candidates.21861.candidateID,candidates.21861.polID,candidates.21861.ballotOrder,candidates.21861.polNum,candidates.21861.electWon,candidates.22679.first,candidates.22679.last,candidates.22679.party,candidates.22679.candidateID,candidates.22679.polID,candidates.22679.ballotOrder,candidates.22679.polNum,candidates.22679.electWon,candidates.21861.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,GA-20221108_Eday62,11,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 14,14,322627,99,0,726745,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,GA-20221108_Eday81,11,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 14,14,314771,99,0,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,
1667952827,2022-11-09 00:13:47 +0000,e67364b5505081c4cca0f28ef8e8d84768d1cc02,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,314771,99,0,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,
1667953197,2022-11-09 00:19:57 +0000,4752cb39f35c63d02e72237179350aec6f014171,GA-20221108_Eday81,11,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 14,14,314771,99,0,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,
1667953518,2022-11-09 00:25:18 +0000,c5fd4e03c2339afc5fd044a64f91f261b7e7cfa1,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,314771,99,1376,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,
1667954328,2022-11-09 00:38:48 +0000,bfe97281aaab58d7c74edee2f505906bcc18daea,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,314771,99,1537,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,
1667955153,2022-11-09 00:52:33 +0000,5dbf5007b88cfdc60ec0e8e538e0df6eb1e86637,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,314771,99,10559,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,314771,99,22050,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,
1667957119,2022-11-09 01:25:19 +0000,6d7ee88678b17ac3babfbeca22c88d840ddf7ac8,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,314771,99,72222,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,314771,99,125478,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,
1667958273,2022-11-09 01:44:33 +0000,4199c67ba64ae17927c85a89877c89e59a577ae0,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,314771,99,157043,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,314771,99,153791,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,
1667959124,2022-11-09 01:58:44 +0000,ebdb2f4efab49b8071a842b145008e58069ff969,GA-20221108_Eday81,11,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 14,14,314771,99,157043,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,314771,99,197982,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,2022-11-09T01:51:10.566Z
1667959981,2022-11-09 02:13:01 +0000,f7108f15221a3f4ac4310e0ba678593081137a5c,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,314771,99,213579,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,2022-11-09T01:51:10.566Z
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,314771,99,208806,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,2022-11-09T01:51:10.566Z
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,GA-20221108_Eday81,11,General,G,Active Tabulation,Called,H,U.S. House,True,District 14,14,314771,99,212565,727116,True,20221108GA12463,2022-11-08,GA,21861,Marjorie Taylor,Greene,GOP,True,21861,68795,1,15706,0,Marcus,Flowers,Dem,22679,70396,2,16022,0,2022-11-09T01:51:10.566Z
