captureTimestamp,captureDateTime,captureRevision,statePostal,reportingunitID,reportingunitLevel,pollClosingTime,level,fipsCode,electTotal,lastUpdated,precinctsReporting,eevp,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,candidates.3.candidateID,candidates.3.voteCount,candidates.3.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-07T21:16:53.376Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,99.0,0.0,2,0,0
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-08T20:31:20.263Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,99.0,0.0,2,0,0
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-09T03:30:13.548Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,98.0,0.0,2,0,0
1667973648,2022-11-09 00:00:48 -0600,56d1333c268e0ca83267f304bc7ebda9b0c770b6,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-09T03:30:13.548Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,98.0,0.0,2,0,0
1667977490,2022-11-09 01:04:50 -0600,73af89bd198396be18bf17786481f7c1aff2cd2b,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-09T03:30:13.548Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,98.0,0.0,2,0,0
1667977730,2022-11-09 01:08:50 -0600,eb7c135f53880b948a2c1d8d800428a5719cefdc,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-09T03:30:13.548Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,98.0,0.0,2,0,0
1667977894,2022-11-09 01:11:34 -0600,2883987a3e0c5c512fd0db14505e99d131238c1b,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-09T03:30:13.548Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,98.0,0.0,2,0,0
1667977935,2022-11-09 01:12:15 -0600,feb40c975705809cd00ffdf92140d1a7aba09790,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-09T03:30:13.548Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,98.0,0.0,2,0,0
1667978261,2022-11-09 01:17:41 -0600,2fcf177a45bf7e84f8682ce5ff329f68ac735ac5,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-09T03:30:13.548Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,98.0,0.0,2,0,0
1667978461,2022-11-09 01:21:01 -0600,f1eaab2ad1bc5db55713124b104cf813b6eb5754,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-09T03:30:13.548Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,98.0,0.0,2,0,0
1667978704,2022-11-09 01:25:04 -0600,063886ef628b03936d6bad5059dd21f00c0a4b43,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-09T03:30:13.548Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,98.0,0.0,2,0,0
1667979433,2022-11-09 01:37:13 -0600,b7be8d17f50fbb84fade52b1ec374c1ebe32c0c9,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-09T03:30:13.548Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,98.0,0.0,2,0,0
1667979473,2022-11-09 01:37:53 -0600,5d943cd360aaf4835af0f146a5a7aa603bfdd4cb,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-09T03:30:13.548Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,98.0,0.0,2,0,0
1667979727,2022-11-09 01:42:07 -0600,f41db939b852c033d0f66ec2a12ae59a5cf6c37a,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-09T03:30:13.548Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,98.0,0.0,2,0,0
1667982042,2022-11-09 02:20:42 -0600,1e1b79cb7bc9522db41bc5476a7c87eefd10c31c,NV,32017,2,2022-11-09T03:00:00.000Z,FIPSCode,32017,0,2022-11-09T03:30:13.548Z,0,0,1,0,36536,0,0,37887,0,0,37670,0,0,37886,0,0,2.0,98.0,0.0,2,0,0
