captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.36536.first,candidates.36536.last,candidates.36536.incumbent,candidates.36536.party,candidates.36536.candidateID,candidates.36536.ballotOrder,candidates.36536.polID,candidates.36536.polNum,candidates.36536.electWon,candidates.37670.first,candidates.37670.last,candidates.37670.party,candidates.37670.candidateID,candidates.37670.ballotOrder,candidates.37670.polID,candidates.37670.polNum,candidates.37670.electWon,candidates.37886.first,candidates.37886.last,candidates.37886.party,candidates.37886.candidateID,candidates.37886.ballotOrder,candidates.37886.polID,candidates.37886.polNum,candidates.37886.electWon,candidates.37887.first,candidates.37887.last,candidates.37887.party,candidates.37887.candidateID,candidates.37887.ballotOrder,candidates.37887.polID,candidates.37887.polNum,candidates.37887.electWon,candidates.36536.winnerDateTime,isCertified
1668052965,2022-11-09 22:02:45 -0600,75f2b7ffea703bf7d2961030bbc3dde0715eae83,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,304358,99,223863,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668084273,2022-11-10 06:44:33 -0600,861ce3df6073945b9de86497e37a61bc56db4369,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,306328,99,230864,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668085318,2022-11-10 07:01:58 -0600,516c36c87d6b2cdb5100776e40ece520a51111d7,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,306328,99,251191,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668086208,2022-11-10 07:16:48 -0600,c6cb6be0df61b9ce09f9b48b91ac4dfe1e35cd85,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,304976,99,251191,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668113068,2022-11-10 14:44:28 -0600,1171602c7e1a7420deabe6d8d8dd35149ee3731e,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,304976,99,251481,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668118159,2022-11-10 16:09:19 -0600,fcd7adb1e01c5c633f1d349841b53904d3c8db62,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,305679,99,251481,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668118201,2022-11-10 16:10:01 -0600,f8cf5188b160daa553482628931dbe1645a2abaf,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,304976,99,251481,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668118327,2022-11-10 16:12:07 -0600,ade45523ce6d191d403b388900b9c6e435dc0946,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,305679,99,251481,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668118369,2022-11-10 16:12:49 -0600,f421b39c8e92a5747de52528367cd1c068b050e6,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,304976,99,251481,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668118583,2022-11-10 16:16:23 -0600,e581e7807c9c6cf95da612112c568af4e4cf58a5,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,305679,99,251481,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668118625,2022-11-10 16:17:05 -0600,58cc260e98c4edb0f7a41ab71fd8e42fc6b2d101,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,304976,99,251481,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668118666,2022-11-10 16:17:46 -0600,0c5ff3d9bb399805d045bd8543d5549b54ca778c,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,305679,99,251481,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668139928,2022-11-10 22:12:08 -0600,567c57f321478734808e4ee7230f587778f99148,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,305679,99,269560,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668140660,2022-11-10 22:24:20 -0600,5b065a539e06a6cfc8d73fb4df4c8102fa68513e,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,306755,99,272265,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668220548,2022-11-11 20:35:48 -0600,b4498f985e8d958a21d93cf84884c4a4c06ade58,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,309600,99,277283,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668223950,2022-11-11 21:32:30 -0600,a541cb1fb583a03b7205e88ff9566e088368cf3f,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,309600,99,288033,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668229894,2022-11-11 23:11:34 -0600,32062e9800ea218907bd5245eef0329d511fa418,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,309600,99,290588,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668280245,2022-11-12 13:10:45 -0600,5e15f39928b5cf558056bbb4c97a72f572b1b863,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,315517,99,290588,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668300630,2022-11-12 18:50:30 -0600,d7b107171be106ca43798a18f51f3bafd8cc7a0a,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,309019,99,290588,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668301345,2022-11-12 19:02:25 -0600,7b43d809c6899d314131f5cbeb965b0fb35b4a28,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311300,99,290588,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668310862,2022-11-12 21:41:02 -0600,1e80d18d328b0d641fb75d4fb6e9f08b748ed2b4,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311300,99,290595,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668310905,2022-11-12 21:41:45 -0600,679411c5d011c26f50e3ec595c13719c047abcaa,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311300,99,290588,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668310946,2022-11-12 21:42:26 -0600,8270dc5bec939ad33d8fa54549181762ffc28fc5,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311300,99,290595,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668311074,2022-11-12 21:44:34 -0600,55cff466cba8c3e5a5f1c4fffb7eea53d8a3ebd0,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311300,99,290588,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668311283,2022-11-12 21:48:03 -0600,6581a3349c9866b5f24cdd1b59b2e26d4f9ef7e5,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311300,99,290595,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668311324,2022-11-12 21:48:44 -0600,948ce4a83389d275af0389efc1213cd43cb68390,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311300,99,290588,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668311408,2022-11-12 21:50:08 -0600,62924b14a389f574ecaf6db371b11f6063c6503c,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311300,99,290595,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668311448,2022-11-12 21:50:48 -0600,285878af19732cb060d33d841dda3e10d0705615,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311300,99,290588,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668311491,2022-11-12 21:51:31 -0600,ab857bb95af3358301c35dbc1fe04afd151d3f2b,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311300,99,290595,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668312881,2022-11-12 22:14:41 -0600,83e3223d4c9fc35ba49025b9f698e7f2747686bb,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,311300,99,301131,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668387515,2022-11-13 18:58:35 -0600,64506d23a7a6bd491085d2822635457a0872c230,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,308311,99,301131,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
1668441570,2022-11-14 09:59:30 -0600,1743323ccdf67efa9eae92ad30ecef332be75967,NV-20221108_Eday80,29,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,308311,99,302094,1238495,True,20221108NV30989,2022-11-08,NV,36536,Mark,Amodei,True,GOP,36536,1,56930,30125,0,Elizabeth,Krause,Dem,37670,4,70753,33170,0,Darryl,Baber,Lib,37886,2,71710,33309,0,Russell,Best,IAP,37887,3,60752,32151,0,2022-11-09T08:47:22.773Z,
