captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.51891.first,candidates.51891.last,candidates.51891.incumbent,candidates.51891.party,candidates.51891.candidateID,candidates.51891.ballotOrder,candidates.51891.polID,candidates.51891.polNum,candidates.51891.electWon,candidates.53178.first,candidates.53178.last,candidates.53178.party,candidates.53178.candidateID,candidates.53178.ballotOrder,candidates.53178.polID,candidates.53178.polNum,candidates.53178.electWon,candidates.51891.winnerDateTime
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,PA-20221108_Eday64,39,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 16,16,329060,99,0,885401,True,20221108PA39023,2022-11-08,PA,51891,Mike,Kelly,True,GOP,51891,2,60917,43975,0,Dan,Pastore,Dem,53178,1,70068,46200,0,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,PA-20221108_Eday80,39,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 16,16,341574,99,0,885401,True,20221108PA39023,2022-11-08,PA,51891,Mike,Kelly,True,GOP,51891,2,60917,43975,0,Dan,Pastore,Dem,53178,1,70068,46200,0,
1667947162,2022-11-08 22:39:22 +0000,f4d4d4ee9c0c708eecc555d85fad1ae05b59ac98,PA-20221108_Eday80,39,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 16,16,341574,95,0,885401,True,20221108PA39023,2022-11-08,PA,51891,Mike,Kelly,True,GOP,51891,2,60917,43975,0,Dan,Pastore,Dem,53178,1,70068,46200,0,
1667955702,2022-11-09 01:01:42 +0000,f6f1267e463cf8ecb93583f1dab12bfae681d775,PA-20221108_Eday80,39,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 16,16,341574,95,0,885401,True,20221108PA39023,2022-11-08,PA,51891,Mike,Kelly,True,GOP,51891,2,60917,43975,0,Dan,Pastore,Dem,53178,1,70068,46200,0,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,341574,95,0,885401,True,20221108PA39023,2022-11-08,PA,51891,Mike,Kelly,True,GOP,51891,2,60917,43975,0,Dan,Pastore,Dem,53178,1,70068,46200,0,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,341574,95,613,885401,True,20221108PA39023,2022-11-08,PA,51891,Mike,Kelly,True,GOP,51891,2,60917,43975,0,Dan,Pastore,Dem,53178,1,70068,46200,0,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,341574,95,2874,885401,True,20221108PA39023,2022-11-08,PA,51891,Mike,Kelly,True,GOP,51891,2,60917,43975,0,Dan,Pastore,Dem,53178,1,70068,46200,0,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,341574,95,8862,885401,True,20221108PA39023,2022-11-08,PA,51891,Mike,Kelly,True,GOP,51891,2,60917,43975,0,Dan,Pastore,Dem,53178,1,70068,46200,0,
1667961990,2022-11-09 02:46:30 +0000,34fd47cd084122fe0c5fed09f89e8cc11319e728,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,341574,95,43211,885401,True,20221108PA39023,2022-11-08,PA,51891,Mike,Kelly,True,GOP,51891,2,60917,43975,0,Dan,Pastore,Dem,53178,1,70068,46200,0,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,PA-20221108_Eday80,39,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 16,16,341574,95,70477,885401,True,20221108PA39023,2022-11-08,PA,51891,Mike,Kelly,True,GOP,51891,2,60917,43975,0,Dan,Pastore,Dem,53178,1,70068,46200,0,
