captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.29214.first,candidates.29214.last,candidates.29214.party,candidates.29214.incumbent,candidates.29214.candidateID,candidates.29214.polID,candidates.29214.ballotOrder,candidates.29214.polNum,candidates.29214.electWon,candidates.32157.first,candidates.32157.last,candidates.32157.party,candidates.32157.candidateID,candidates.32157.polID,candidates.32157.ballotOrder,candidates.32157.polNum,candidates.32157.electWon,candidates.29214.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MD-20221108_Eday62,21,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 3,3,324066,99,0,931109,True,20221108MD21752,2022-11-08,MD,29214,John,Sarbanes,Dem,True,29214,51603,2,24755,0.0,Yuripzy,Morgan,GOP,32157,64786,1,26179,0.0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,MD-20221108_Eday80,21,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 3,3,301659,99,0,931109,True,20221108MD21752,2022-11-08,MD,29214,John,Sarbanes,Dem,True,29214,51603,2,24755,0.0,Yuripzy,Morgan,GOP,32157,64786,1,26179,0.0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,301659,99,0,931109,True,20221108MD21752,2022-11-08,MD,29214,John,Sarbanes,Dem,True,29214,51603,2,24755,0.0,Yuripzy,Morgan,GOP,32157,64786,1,26179,0.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,301659,99,52646,931109,True,20221108MD21752,2022-11-08,MD,29214,John,Sarbanes,Dem,True,29214,51603,2,24755,0.0,Yuripzy,Morgan,GOP,32157,64786,1,26179,0.0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,301659,99,76842,931109,True,20221108MD21752,2022-11-08,MD,29214,John,Sarbanes,Dem,True,29214,51603,2,24755,0.0,Yuripzy,Morgan,GOP,32157,64786,1,26179,0.0,,
1667964227,2022-11-09 03:23:47 +0000,1cb90b95cdd6c1be23968f2b7d9618a95c5a5ad9,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,301659,99,78666,931109,True,20221108MD21752,2022-11-08,MD,29214,John,Sarbanes,Dem,True,29214,51603,2,24755,0.0,Yuripzy,Morgan,GOP,32157,64786,1,26179,0.0,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,301659,99,80764,931109,True,20221108MD21752,2022-11-08,MD,29214,John,Sarbanes,Dem,True,29214,51603,2,24755,0.0,Yuripzy,Morgan,GOP,32157,64786,1,26179,0.0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,301659,99,124318,931109,True,20221108MD21752,2022-11-08,MD,29214,John,Sarbanes,Dem,True,29214,51603,2,24755,0.0,Yuripzy,Morgan,GOP,32157,64786,1,26179,0.0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,285226,99,124318,931109,True,20221108MD21752,2022-11-08,MD,29214,John,Sarbanes,Dem,True,29214,51603,2,24755,0.0,Yuripzy,Morgan,GOP,32157,64786,1,26179,0.0,,
1667970637,2022-11-08 23:10:37 -0600,879713b6aae904f8cc55b1a8c3ce99346dd39ab3,MD-20221108_Eday80,21,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 3,3,266373,99,180301,931109,True,20221108MD21752,2022-11-08,MD,29214,John,Sarbanes,Dem,True,29214,51603,2,24755,0.0,Yuripzy,Morgan,GOP,32157,64786,1,26179,0.0,,
1667971438,2022-11-08 23:23:58 -0600,d5ddddc05986f343066e92d34cfda0b6971066eb,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,266373,99,217388,931109,True,20221108MD21752,2022-11-08,MD,29214,John,Sarbanes,Dem,True,29214,51603,2,24755,0.0,Yuripzy,Morgan,GOP,32157,64786,1,26179,0.0,2022-11-09T05:16:55.211Z,
1667973115,2022-11-08 23:51:55 -0600,76528750fef7c265d19f91ec30e86804e3da6e06,MD-20221108_Eday80,21,General,G,Active Tabulation,Called,H,U.S. House,True,District 3,3,275503,99,217388,931109,True,20221108MD21752,2022-11-08,MD,29214,John,Sarbanes,Dem,True,29214,51603,2,24755,0.0,Yuripzy,Morgan,GOP,32157,64786,1,26179,0.0,2022-11-09T05:16:55.211Z,
