captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.32611.first,candidates.32611.last,candidates.32611.incumbent,candidates.32611.party,candidates.32611.candidateID,candidates.32611.ballotOrder,candidates.32611.polID,candidates.32611.polNum,candidates.32611.electWon,candidates.35463.first,candidates.35463.last,candidates.35463.party,candidates.35463.candidateID,candidates.35463.ballotOrder,candidates.35463.polID,candidates.35463.polNum,candidates.35463.electWon,candidates.32611.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,MA-20221108_Eday80,22,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,321870,95,0,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,MA-20221108_Eday80,22,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,325650,95,0,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,325650,95,1806,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,325650,95,2841,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667960540,2022-11-09 02:22:20 +0000,8f457dad835364421624abf7a3b05a9acf49f0bd,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,325650,95,3681,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,325650,95,17345,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,321709,95,37803,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,321709,95,43790,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,321709,95,45030,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,321709,95,61284,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,321709,95,68127,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,321709,95,92063,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297132,95,96070,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297132,95,99318,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297132,95,109794,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297132,95,116592,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297132,95,125757,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667968667,2022-11-08 22:37:47 -0600,a013d457c641e43c359ed7cf524810962213905d,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,297132,95,145190,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667969592,2022-11-08 22:53:12 -0600,1aa535c5b76797aa0c55f68109cd2149e6f7b08a,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,290325,95,157860,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667970373,2022-11-08 23:06:13 -0600,3ea973c74a9585b2e944f9dd59e390b2b951b2cd,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,290325,95,168240,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
1667971213,2022-11-08 23:20:13 -0600,5f24f417653bba3396590267801436b107c31ac9,MA-20221108_Eday80,22,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,291330,95,168240,1167839,True,20221108MA22947,2022-11-08,MA,32611,Richard,Neal,True,Dem,32611,1,882,22028,0,Dean,Martilli,GOP,35463,2,71281,28189,0,,
