captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108MA22952,live,0.0,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T05:37:58.806Z,0,237,0.0,32621,0,0.0,35467,0,0.0,35689,0,0.0,372671,95,0,926834,0,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108MA22952,live,0.0,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T19:42:24.124Z,0,237,0.0,32621,0,0.0,35467,0,0.0,35689,0,0.0,372679,95,0,926834,0,0,,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108MA22952,live,1.03,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:57:42.863Z,2,237,0.84,32621,2376,61.92,35467,1370,35.7,35689,91,2.37,372679,95,3837,926834,2,2,0.0,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108MA22952,live,1.03,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:01:44.152Z,2,237,0.84,32621,2376,61.92,35467,1370,35.7,35689,91,2.37,372679,95,3837,926834,2,2,0.0,,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,20221108MA22952,live,1.03,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:18:20.880Z,2,237,0.84,32621,2376,61.92,35467,1370,35.7,35689,91,2.37,372306,95,3837,926834,2,2,0.0,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108MA22952,live,7.44,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:26:46.137Z,18,237,7.59,32621,16261,58.72,35467,10905,39.38,35689,526,1.9,372306,95,27692,926834,18,18,0.0,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108MA22952,live,7.57,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:30:25.170Z,19,237,8.02,32621,16597,58.92,35467,11036,39.18,35689,536,1.9,372306,95,28169,926834,19,18,0.0,,
1667961709,2022-11-09 02:41:49 +0000,0f04550731ed05e8c23b521fa0b273774c5a4a51,20221108MA22952,live,12.96,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:35:21.885Z,33,237,13.92,32621,27156,56.27,35467,20163,41.78,35689,939,1.95,372306,95,48258,926834,33,31,0.0,,
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,20221108MA22952,live,12.96,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:50:42.769Z,33,237,13.92,32621,27156,56.27,35467,20163,41.78,35689,939,1.95,372306,95,48258,926834,33,31,0.0,,
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,20221108MA22952,live,13.19,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:01:08.568Z,34,237,14.35,32621,27571,56.15,35467,20582,41.91,35689,953,1.94,372306,95,49106,926834,34,31,0.0,,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,20221108MA22952,live,18.55,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:10:20.176Z,52,237,21.94,32621,39365,57.01,35467,28396,41.13,35689,1285,1.86,372306,95,69046,926834,52,44,0.0,,
1667963936,2022-11-09 03:18:56 +0000,05b874b27e9d0f9fdd5056261aa4b35a7cfd0586,20221108MA22952,live,21.6,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:14:16.912Z,60,237,25.32,32621,47626,59.22,35467,31326,38.95,35689,1475,1.83,372306,95,80427,926834,60,51,0.0,,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,20221108MA22952,live,22.87,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:26:08.680Z,60,237,25.32,32621,47626,59.22,35467,31326,38.95,35689,1475,1.83,351720,95,80427,926834,60,54,0.0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,20221108MA22952,live,28.65,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:42:37.918Z,72,237,30.38,32621,60751,60.28,35467,38188,37.89,35689,1837,1.82,351720,95,100776,926834,72,68,0.0,,
1667966001,2022-11-09 03:53:21 +0000,cee0a612753351ddb30fde2a157613da20f2be01,20221108MA22952,live,29.77,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T03:47:52.483Z,72,237,30.38,32621,62832,60.01,35467,39930,38.14,35689,1940,1.85,351720,95,104702,926834,72,71,0.0,,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,20221108MA22952,live,39.06,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:06:40.586Z,101,237,42.62,32621,82458,60.03,35467,52491,38.21,35689,2419,1.76,351720,95,137368,926834,101,93,0.0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,20221108MA22952,live,47.47,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:17:44.231Z,122,237,51.48,32621,102131,61.17,35467,61820,37.03,35689,3001,1.8,351720,95,166952,926834,122,112,0.0,,
1667967592,2022-11-08 22:19:52 -0600,bb461283809479aaf92a1a30cba63636f0c85695,20221108MA22952,live,47.47,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:17:51.495Z,122,237,51.48,32621,102131,61.17,35467,61820,37.03,35689,3001,1.8,351720,95,166952,926834,122,112,0.0,,
1667967905,2022-11-08 22:25:05 -0600,7b53fc8cb8c53477e9f4fecf82fac92988ee5275,20221108MA22952,live,48.48,MA,Massachusetts,22,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T04:20:55.506Z,124,237,52.32,32621,104550,61.31,35467,62900,36.89,35689,3065,1.8,351720,95,170515,926834,124,115,0.0,,
