captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.29297.first,candidates.29297.last,candidates.29297.party,candidates.29297.candidateID,candidates.29297.ballotOrder,candidates.29297.polID,candidates.29297.polNum,candidates.29297.electWon,candidates.29303.first,candidates.29303.last,candidates.29303.party,candidates.29303.candidateID,candidates.29303.ballotOrder,candidates.29303.polID,candidates.29303.polNum,candidates.29303.electWon,candidates.29297.winnerDateTime,isCertified
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,258283,99,87616,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,258283,99,106208,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,258283,99,153878,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,258283,99,191247,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,258283,99,193483,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1667968885,2022-11-08 22:41:25 -0600,5c24a01105c8e263f0bd136533d71002afb61845,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,258283,99,211189,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1667969681,2022-11-08 22:54:41 -0600,4488651d53a6ff54750765f807b5aba2e7544f5e,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,258283,99,211922,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1667970504,2022-11-08 23:08:24 -0600,218805bf82c018e2091a699549a3db0180a36d98,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,258283,99,219312,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1667973793,2022-11-09 00:03:13 -0600,471324a7f30a6780d5e1d2eb6bf6c21c79776e91,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,258283,99,220903,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1667977730,2022-11-09 01:08:50 -0600,eb7c135f53880b948a2c1d8d800428a5719cefdc,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,258298,99,220903,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1667984643,2022-11-09 03:04:03 -0600,c379357a888a5ba9047063da02c1ed2809e3ab76,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,259321,99,220903,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1667985436,2022-11-09 03:17:16 -0600,3424d47f5341c2a346e8a3799f78a52faeab6c0b,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,250490,99,220903,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1667985591,2022-11-09 03:19:51 -0600,483b045d8eb45553d1fc158eaa878605708e5845,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,250380,99,220903,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668022892,2022-11-09 13:41:32 -0600,3ab14a362bf7f740c8ec0d5890ca3e987752a762,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,248539,99,220903,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668022933,2022-11-09 13:42:13 -0600,e4252fb7c94cd1348b86ae92e0a4f7882fda617c,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,250380,99,220903,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668022974,2022-11-09 13:42:54 -0600,a11dc43a9075d05d62ad127e02a2dc10aa2604c0,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,248539,99,220903,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668023805,2022-11-09 13:56:45 -0600,933de43fade4cf4bbb8847d373ab71f53b5e02a6,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,247640,99,220903,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668027314,2022-11-09 14:55:14 -0600,b90fa403551a41b4304640bf2566342909c0fbe3,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,247434,99,220903,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668028103,2022-11-09 15:08:23 -0600,2df9ffe083ea05c834d0c18488ab653b4e8b3c31,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,247434,99,229636,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668028146,2022-11-09 15:09:06 -0600,1dc21f1db8f1ba4488ded287bdefca2d0cea3098,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,247434,99,220903,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668028186,2022-11-09 15:09:46 -0600,c6876c777a571f0bc554b69d0c35c4f504c5b144,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,247434,99,229636,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668029776,2022-11-09 15:36:16 -0600,8b1f5f943f70dcb8faef86ecbaaa54886610d315,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,245084,99,229636,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668029818,2022-11-09 15:36:58 -0600,a53513ca18493a87067377e4bb808d4c42975eb4,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,247434,99,229636,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668029862,2022-11-09 15:37:42 -0600,e0506d0767b398b91e9250b37655621bca4064a1,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,245084,99,229636,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668031675,2022-11-09 16:07:55 -0600,1994b9382cf3ce6e42e818b889ac841c80da5797,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,245084,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668031757,2022-11-09 16:09:17 -0600,0a6421d2fd1a2cdffaf35e2c94bdeb66e6e85a65,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,245084,99,229636,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668031798,2022-11-09 16:09:58 -0600,b0814cf96d31a18bb2105cf44bc9ba3a8b00aa11,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,245084,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668031839,2022-11-09 16:10:39 -0600,33beb2d7a1d0af560a16f0f1a272a4c5ada7b16b,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,245084,99,229636,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668031921,2022-11-09 16:12:01 -0600,65aa04e4166e79ebdcf0d2bee79fc6a04655111c,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,245084,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668031963,2022-11-09 16:12:43 -0600,a07dae3796e566f8ece6de8b5b44893d35ddec18,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,245084,99,229636,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668032127,2022-11-09 16:15:27 -0600,6a7eed451cb48fac3e3c454bd7a8853ce2f4857a,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,245084,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668032169,2022-11-09 16:16:09 -0600,34374ee6f282323c9f4bce5efec496c6f297ec06,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,245084,99,229636,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668032252,2022-11-09 16:17:32 -0600,2a50b2cd48f7db564406b6f67a2014e43b42f7d0,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,245084,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668033305,2022-11-09 16:35:05 -0600,938ff66c343f88bf29efd28fd22a5de9bc4c4fc1,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,245046,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668035769,2022-11-09 17:16:09 -0600,6cb87261ec8adbc332601536aa84626fb20e9a87,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,244323,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668037526,2022-11-09 17:45:26 -0600,8de8308e9f83f4406a448e4f374358fad6b83d7d,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,239189,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668050213,2022-11-09 21:16:53 -0600,e0e023917405ad36ec4b6ed6ca8dd4c20a57843a,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,233160,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668050765,2022-11-09 21:26:05 -0600,3be842ff9a1c6a0da480fa8a971076b19896baf2,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,239189,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668050807,2022-11-09 21:26:47 -0600,6e5f83ab69864227eae1948ce6aeacf04940b974,IL-20221108_Eday80,14,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 17,17,233160,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,,
1668104910,2022-11-10 12:28:30 -0600,aef34a05fefeababb6ac584ba658b4df508f5537,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 17,17,233160,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,2022-11-10T18:26:08.575Z,
1668191416,2022-11-11 12:30:16 -0600,4353bdbb7cbdc8324ed3b4d3b7dfe72133abbbe1,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 17,17,233160,99,230667,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,2022-11-10T18:26:08.575Z,
1668198139,2022-11-11 14:22:19 -0600,d5352db8c21e1d5f92355d772edf5badadfa16fb,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 17,17,233160,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,2022-11-10T18:26:08.575Z,
1668383736,2022-11-13 17:55:36 -0600,1dc1185bb6331a8a15dcedae5b18a2694bb031ba,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 17,17,234608,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,2022-11-10T18:26:08.575Z,
1668469892,2022-11-14 17:51:32 -0600,8c198859d403abb91fbb018ae2e2dae7c4a58b84,IL-20221108_Eday80,14,General,G,Active Tabulation,Called,H,U.S. House,True,District 17,17,234983,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,2022-11-10T18:26:08.575Z,
1668604915,2022-11-16 07:21:55 -0600,698cf0175746675d3fca1850614a4e7da57222f6,IL-20221108_Eday80,14,General,G,Tabulation Paused,Called,H,U.S. House,True,District 17,17,234983,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,2022-11-10T18:26:08.575Z,
1669148749,2022-11-22 14:25:49 -0600,b0ee06595f6820267f99a534b27c5ec65846ebe0,IL-20221108_Eday80,14,General,G,Tabulation Paused,Called,H,U.S. House,True,District 17,17,234983,99,230828,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,2022-11-10T18:26:08.575Z,False
1669157740,2022-11-22 16:55:40 -0600,33378b6aaa288f19af6f1dfa7925cb3afc761031,IL-20221108_Eday80,14,General,G,Tabulation Paused,Called,H,U.S. House,True,District 17,17,234983,99,230931,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,2022-11-10T18:26:08.575Z,False
1669218108,2022-11-23 09:41:48 -0600,6453067fa15d54701dfbc0e23309c498b399a9d7,IL-20221108_Eday80,14,General,G,Tabulation Paused,Called,H,U.S. House,True,District 17,17,234983,99,230935,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,2022-11-10T18:26:08.575Z,False
1669236344,2022-11-23 14:45:44 -0600,f8480fa2f83ebbbae760799a29b48b26aa300b2d,IL-20221108_Eday80,14,General,G,Tabulation Paused,Called,H,U.S. House,True,District 17,17,234983,99,231058,1154675,True,20221108IL16006,2022-11-08,IL,Eric,Sorensen,Dem,29297,2,71116,23056,0,Esther Joy,King,GOP,29303,1,68415,22722,0,2022-11-10T18:26:08.575Z,False
