captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,incumbents.0.first,incumbents.0.last,incumbents.0.party,incumbents.0.candidateID,incumbents.0.polID,incumbents.0.polNum,national,state,keyRace,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.7591.first,candidates.7591.last,candidates.7591.incumbent,candidates.7591.party,candidates.7591.candidateID,candidates.7591.ballotOrder,candidates.7591.polID,candidates.7591.polNum,candidates.7591.electWon,candidates.9468.first,candidates.9468.last,candidates.9468.party,candidates.9468.candidateID,candidates.9468.ballotOrder,candidates.9468.polID,candidates.9468.polNum,candidates.9468.electWon,candidates.7591.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,WA-20221108_Eday80,48,General,G,Awaiting Poll Close,Too Early to Call,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,99,0,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,WA-20221108_Eday80,48,General,G,Awaiting Poll Close,Too Early to Call,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,0,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,,
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1262500,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,,
1667967862,2022-11-08 22:24:22 -0600,70f93394ffa370662e7d52b8ef52310baba3c929,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1165006,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,,
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1262500,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,,
1667968002,2022-11-08 22:26:42 -0600,1235204137f0f06fe3cd4983951d9356477924c9,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1165006,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,,
1667968092,2022-11-08 22:28:12 -0600,c3a7bcfa6d57d19e0339cd5eff437c13c5a7dec5,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1262500,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,,
1667968361,2022-11-08 22:32:41 -0600,0b888fe41bc653990f05b2c6fe09da530560e7a3,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1669492,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,,
1667969204,2022-11-08 22:46:44 -0600,861af312a343e9b4769e08b8c7c8c17fab4dadef,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1693069,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,,
1667970071,2022-11-08 23:01:11 -0600,dbae837cbbaf1f3aaf9390e6aaa3521af778ad97,WA-20221108_Eday80,48,General,G,Active Tabulation,Too Early to Call,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1718817,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,,
1667970899,2022-11-08 23:14:59 -0600,ca5b649b3885623b3ef37439107a0fa8db2d1846,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1718817,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668035007,2022-11-09 17:03:27 -0600,43133944602e1e0b8843fe10adadb4aed74ddc19,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1719548,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668035854,2022-11-09 17:17:34 -0600,67a71f79ab753d9621c8b551c12dff1582b6ed5d,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1720061,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668038380,2022-11-09 17:59:40 -0600,56673bad743ec3b03e44660c5de1544029880149,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1789158,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668040020,2022-11-09 18:27:00 -0600,787d201bf0f4ae3b740526d005e5905feb6812a2,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1824674,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668040918,2022-11-09 18:41:58 -0600,233af415c7815631e0f34bb51de0bf01ef89ed5c,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1828332,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668041805,2022-11-09 18:56:45 -0600,e4d1dddbc71c0e3d59a18730a441a6582527ce0e,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1832456,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668043522,2022-11-09 19:25:22 -0600,1e5abbef015c8b652306caaf6a72944f68379df9,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1881928,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668044023,2022-11-09 19:33:43 -0600,bb8ed62657ff71573a752cf929a9aaa6c1df9628,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1863953,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668044064,2022-11-09 19:34:24 -0600,b9322e8334ebe349a5a26ba1456322c8128f5613,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1881928,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668044398,2022-11-09 19:39:58 -0600,0884da6a53ef537940422acec980f221b9e7895e,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1910954,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668045113,2022-11-09 19:51:53 -0600,2a8e4a2229b9679aaf0a8c53b73b63272434b327,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1917028,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668046232,2022-11-09 20:10:32 -0600,b241f3ab0948242fe02d670311c557476abe2f83,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1924076,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668047646,2022-11-09 20:34:06 -0600,27299ad1e40dce5077bc21a5c69aed87cc69d0c9,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1936807,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668048502,2022-11-09 20:48:22 -0600,3530dd61c35ca7391f8a9935d8e3339170f503dd,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1941555,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
1668050127,2022-11-09 21:15:27 -0600,23948b6f3850b0fded8dbcce268fb1d6631325b0,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,S,U.S. Senate,Patty,Murray,Dem,7591,1762,50659,True,True,True,3000000,70,1947841,4760301,True,20221108WA11,2022-11-08,WA,7591,Patty,Murray,True,Dem,7591,1,1762,50659,0,Tiffany,Smiley,GOP,9468,2,70994,52306,0,2022-11-09T05:10:39.085Z,
