captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.colorIndex,candidates.1.colorIndex,candidates.0.winner,candidates.0.calledAt
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,20221108KS17009,live,0.0,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-07T03:08:41.443Z,0,757,0.0,7806,0,0.0,6821,0,0.0,7639,0,0.0,310603,99,0,605943,0,0,,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,20221108KS17009,live,0.0,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T21:49:29.451Z,0,757,0.0,7806,0,0.0,6821,0,0.0,7639,0,0.0,309660,99,0,576836,0,0,,,,
1667944594,2022-11-08 21:56:34 +0000,e2bc597e8b9000814b0a10159d7d06e03803e0bb,20221108KS17009,live,0.0,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-08T21:54:01.250Z,0,757,0.0,7806,0,0.0,6821,0,0.0,7639,0,0.0,309660,99,0,576836,0,0,,,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,20221108KS17009,live,0.0,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:00:26.294Z,0,757,0.0,7806,0,0.0,6821,0,0.0,7639,0,0.0,309660,99,0,576836,0,0,,,,
1667956272,2022-11-09 01:11:12 +0000,e9730fe8cd073de363599251493da8f113e7bb60,20221108KS17009,live,0.0,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:05:48.061Z,0,757,0.0,7806,0,0.0,6821,0,0.0,7639,0,0.0,309660,99,0,576836,0,0,,,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,20221108KS17009,live,1.38,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:35:56.530Z,0,757,0.0,6821,3007,70.49,7639,1159,27.17,7806,100,2.34,309660,99,4266,576836,0,10,0.0,,,
1667959410,2022-11-09 02:03:30 +0000,98a277291480f2bee1271d939218798a5aa6ad2a,20221108KS17009,live,1.38,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T01:58:19.727Z,1,757,0.13,6821,3007,70.49,7639,1159,27.17,7806,100,2.34,309660,99,4266,576836,1,10,0.0,,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,20221108KS17009,live,1.38,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:03:02.616Z,1,757,0.13,6821,3007,70.49,7639,1159,27.17,7806,100,2.34,309660,99,4266,576836,1,10,0.0,,,
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,20221108KS17009,live,47.64,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:10:08.301Z,1,757,0.13,6821,90795,61.54,7639,54385,36.86,7806,2347,1.59,309660,99,147527,576836,1,361,0.0,,,
1667961093,2022-11-09 02:31:33 +0000,1ec6490691d550bb25c67a95029d41260dad9223,20221108KS17009,live,47.64,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:26:22.110Z,1,757,0.13,6821,90795,61.54,7639,54385,36.86,7806,2347,1.59,309660,99,147527,576836,1,361,0.0,,,
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,20221108KS17009,live,48.88,KS,Kansas,17,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T02:28:29.264Z,1,757,0.13,6821,92942,61.4,7639,55962,36.97,7806,2469,1.63,309660,99,151373,576836,1,370,0.0,,,
