captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,officeID,officeName,description,national,state,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.37892.last,candidates.37892.party,candidates.37892.candidateID,candidates.37892.ballotOrder,candidates.37892.polID,candidates.37892.polNum,candidates.37892.electWon,candidates.37893.last,candidates.37893.party,candidates.37893.candidateID,candidates.37893.ballotOrder,candidates.37893.polID,candidates.37893.polNum,candidates.37893.electWon,raceCallStatus,candidates.37893.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,NV-20221108_Eday80,29,Ballot Issue,G,Awaiting Poll Close,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1350000,99,0,2149087,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,NV-20221108_Eday80,29,Ballot Issue,G,Awaiting Poll Close,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1350000,99,0,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667965148,2022-11-09 03:39:08 +0000,6fdfe90630de6ba7d3077daaa37563b39e419cfc,NV-20221108_Eday80,29,Ballot Issue,G,Polls Closed/Waiting First Report,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1350000,99,0,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667972854,2022-11-08 23:47:34 -0600,4c493d7ad5df619297ee4ec86e6725cbd0fcac02,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1350000,99,1820,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667973964,2022-11-09 00:06:04 -0600,9272ebff43a029380ebf987d0a9fa080674e7e91,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1350000,99,447228,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667978139,2022-11-09 01:15:39 -0600,6e2e8e564c230fac37dee2fdeebdd5738ebfcc2b,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1350000,99,622728,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667978987,2022-11-09 01:29:47 -0600,6fcf7a05ae4e9ea8d79e41c9b355c51adf37e425,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1350000,99,643738,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667979765,2022-11-09 01:42:45 -0600,e20d3d18de2024c6ec748d544de216fd0e889070,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1192107,99,643738,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667983071,2022-11-09 02:37:51 -0600,84bbf1af0bb96f095aaf2f6f55e9d106638797ad,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1192107,99,645883,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667983921,2022-11-09 02:52:01 -0600,e28a6eb225402fb173e795ae259b4d56ced3a40a,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1022003,99,679267,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667984723,2022-11-09 03:05:23 -0600,6ac28a34ef8dbaf25c87c723f770fe76efba1e6a,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1022003,99,752363,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667984764,2022-11-09 03:06:04 -0600,db7461c203555bdc9bc9774db7ede91b31160520,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1022003,99,679267,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667984807,2022-11-09 03:06:47 -0600,5153412fed905c9aa9ebe6edf631d1fa90c2b102,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1022003,99,752363,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667985436,2022-11-09 03:17:16 -0600,3424d47f5341c2a346e8a3799f78a52faeab6c0b,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1022003,99,788816,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667986391,2022-11-09 03:33:11 -0600,49eb3b2b658978da8fc8e7a6de93597cdfa13352,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1126880,99,788816,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667987845,2022-11-09 03:57:25 -0600,04698ff03d3880ab18ac0be368b46275958c136c,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1126880,99,815126,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667987885,2022-11-09 03:58:05 -0600,e58f83f6209f6acb460b43b5d889d2b7efed466d,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1126880,99,788816,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1667987926,2022-11-09 03:58:46 -0600,73e091fdf26f4aa144c64e02115a1b8534b6c6ed,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1126880,99,815126,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1668008687,2022-11-09 09:44:47 -0600,0788ccea03c4c514afffce1e59b8768e6a707040,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1058605,99,815126,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1668008728,2022-11-09 09:45:28 -0600,3162c81a60eb7be2506d6fe6665c62f47530a485,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1126880,99,815126,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1668008769,2022-11-09 09:46:09 -0600,15a255388547e109ae522086e2fc33265bd73f9f,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1058605,99,815126,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
1668045028,2022-11-09 19:50:28 -0600,316e77f325a543f33a99d5976367a4f26b3c9f12,NV-20221108_Eday80,29,Ballot Issue,G,Active Tabulation,I,Question,Remove benefit provision,True,True,2 - Raise Min Wage to $12,1,1058605,99,815997,2183075,True,20221108NV31213,2022-11-08,NV,No,No,37892,2,3,29411,0,Yes,Yes,37893,1,2,29410,0,,,
