captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,description,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.7380.first,candidates.7380.last,candidates.7380.abbrv,candidates.7380.party,candidates.7380.incumbent,candidates.7380.candidateID,candidates.7380.polID,candidates.7380.ballotOrder,candidates.7380.polNum,candidates.7380.electWon,candidates.9514.first,candidates.9514.last,candidates.9514.party,candidates.9514.candidateID,candidates.9514.polID,candidates.9514.ballotOrder,candidates.9514.polNum,candidates.9514.electWon,candidates.7380.winnerDateTime,isCertified
1668052035,2022-11-09 21:47:15 -0600,cb4525620204a6b71bd5ab5ecd18b0a0df8b812f,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,240997,70,134771,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668098123,2022-11-10 10:35:23 -0600,276eb71d077f55038e3ec1a2865b8f0976e93962,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,240385,70,134771,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668120394,2022-11-10 16:46:34 -0600,09d7094082b40d230e52ee876f1b9ad1711c2dbb,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,240385,70,135073,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668125535,2022-11-10 18:12:15 -0600,7283b8bef5bf81bfdec5daa6c8f736f547c976f7,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,240385,70,153481,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668128009,2022-11-10 18:53:29 -0600,7c9523f45b6bbe496b275d3070de6567a9849824,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,240385,70,157807,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668129729,2022-11-10 19:22:09 -0600,0c4844dde34a486799b31f81e91a5c94cad86243,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,240385,70,158769,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668132059,2022-11-10 20:00:59 -0600,ff61223a1a6c892d9f942413f7132d00f5fc6019,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,240002,70,159966,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668184465,2022-11-11 10:34:25 -0600,5f5c1cbb1120ddf77040ad4e7f52f32a768369a4,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,228793,70,159966,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668185251,2022-11-11 10:47:31 -0600,ceeceb93020e190265220debbb4db32b35a6c62e,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,227218,70,159966,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668186068,2022-11-11 11:01:08 -0600,4b5d33661f1c880ab04e47d83f629b1eaa9a19d7,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,229351,70,159966,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668186150,2022-11-11 11:02:30 -0600,ecaceaaad785c600201be7bcfed6d18988b94516,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,227218,70,159966,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668186190,2022-11-11 11:03:10 -0600,4c2502a28821b255ec56bf2090cce78fad4110de,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,229351,70,159966,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668209669,2022-11-11 17:34:29 -0600,713fbcb734c21a541591ef7cc3dadafdd94e623e,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,229351,70,166333,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668273229,2022-11-12 11:13:49 -0600,fea6d33ab2c93d241e13c7e03af284957214d240,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,222119,70,166333,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668274047,2022-11-12 11:27:27 -0600,5b6cb03a4ed357f97a34b8b5a88b2918a04b456b,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,216265,70,166333,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668290758,2022-11-12 16:05:58 -0600,2718f8c438e0e5bc68d01fffda9aeba23b284755,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,216265,70,182821,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668293185,2022-11-12 16:46:25 -0600,61f914bb8a7a19f634c2798722b94cb8fc6b6665,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,218117,70,182821,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668295839,2022-11-12 17:30:39 -0600,dd4b7c3a6b2c534e542faf210d91b73b64740bec,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,218117,70,190742,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668296681,2022-11-12 17:44:41 -0600,07c24f796770e9c214e12c9b3c7dba171957384d,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,217961,70,190742,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668464374,2022-11-14 16:19:34 -0600,bd60f624fe09cf4b48dbaac8d594f2bdfd77db91,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,217961,99,191356,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668470344,2022-11-14 17:59:04 -0600,f911f1aff515f0c3951dd950722606fde8f0db3f,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,218033,99,191642,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668473812,2022-11-14 18:56:52 -0600,c8be4acf2022b2efab3c55285dbd8b3e956b217a,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,218033,99,197654,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668477188,2022-11-14 19:53:08 -0600,776459073edc1dbd4b04939ad2707195eafe32b0,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,216931,99,199620,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668479781,2022-11-14 20:36:21 -0600,317df8a6e2506e4f9b313672e4e1e25456f41fd7,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,216709,99,200942,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668543927,2022-11-15 14:25:27 -0600,26a03afd8bf7ffbcddf0572151b907b5aaaab37a,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,216592,99,200942,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668545264,2022-11-15 14:47:44 -0600,df99ac1be8d51eabad53640d2f73e3e1cbdfa0e7,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,216592,99,201034,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668546971,2022-11-15 15:16:11 -0600,ecf730e8228f23d33a24d81bc101b201f97ac857,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,216666,99,201034,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668553114,2022-11-15 16:58:34 -0600,5f85e542c6695ebace8f47e85d77488d50a2c627,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,216746,99,201114,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668559579,2022-11-15 18:46:19 -0600,8e558a3f3402aec7e382de86c0c3a54e996dbc19,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,216746,99,203778,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668562828,2022-11-15 19:40:28 -0600,d52adec2e5a4d6b9231518055c3ea9c2821fa7cc,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,216224,99,203993,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668565388,2022-11-15 20:23:08 -0600,e63b277a108ba6c8f0c2fd66d51235e7445ff62f,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,216214,99,209134,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668625867,2022-11-16 13:11:07 -0600,89d836e6fc9c75f366bec27d1c81f857403ba398,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,217933,99,209134,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668644514,2022-11-16 18:21:54 -0600,a95e18e04ad93702c3e9c24410cc87da70ab9373,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,217933,99,209858,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668649514,2022-11-16 19:45:14 -0600,0a35a037506b06239eee868c7f935233ffd8bbe3,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,217933,99,212894,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668718891,2022-11-17 15:01:31 -0600,3ea8dc5676dfa540c8d35cf3588f5042d5a7a26a,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,219188,99,213638,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668726863,2022-11-17 17:14:23 -0600,a95a25e65151480264705adfcb42c22bc28e4278,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,219169,99,213638,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668731631,2022-11-17 18:33:51 -0600,26dfa34c981548e5124cbdd08b00d12ca678c542,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,219169,99,216406,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668733238,2022-11-17 19:00:38 -0600,8ba83cd689fd5062f3b92befd79f2eededf2c7cf,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,219169,99,217928,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668734663,2022-11-17 19:24:23 -0600,ecb9df20d482388b06e3afecdb46f52aed75dd20,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,220614,99,217974,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668785405,2022-11-18 09:30:05 -0600,61da014675c8cd593c79af2e270f2f633ecc2082,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,220869,99,217974,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668813948,2022-11-18 17:25:48 -0600,135441d5f1500b28b4f9433acdf0cc8f5c8ca338,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,221175,99,218080,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1668819062,2022-11-18 18:51:02 -0600,de103ee6671d601d76e05ac7fde57545252408a2,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,221175,99,218717,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1669001917,2022-11-20 21:38:37 -0600,b18e29a91f473b8cfac2b5de2c188836e5f35b9d,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,221304,99,218717,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1669075609,2022-11-21 18:06:49 -0600,908c916297cbc26cad13a672521098154cdc8237,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,221304,99,218761,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1669080077,2022-11-21 19:21:17 -0600,390e7cdcfd61ffee61f6421f02af5e79e26e8fcd,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,221348,99,218761,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,
1669143759,2022-11-22 13:02:39 -0600,606d3f6b760ed086ff535d3f620caf166bc8f5fe,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,221349,99,218761,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,False
1669145800,2022-11-22 13:36:40 -0600,f9ce24344d0065053bdf096d028066bdf0e267a2,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,221390,99,218802,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,False
1669163517,2022-11-22 18:31:57 -0600,298523263a7753931c0b7129a518410f907d1fe0,WA-20221108_Eday80,48,General,G,Active Tabulation,Called,H,U.S. House,"East Central, Yakima",True,District 4,4,222405,99,219787,828858,True,20221108WA48011,2022-11-08,WA,7380,Dan,Newhouse,Newhous,GOP,True,7380,58914,1,51381,0,Doug,White,Dem,9514,71016,2,52327,0,2022-11-09T05:12:11.084Z,False
